								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160726	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	11,498		-1,833		
2		方正中期	10,941		2,591		
3		华泰期货	8,820		240		
4		徽商期货	8,503		2,623		
5		中信期货	7,973		-961		
6		永安期货	6,696		-1,466		
7		国泰君安	6,304		-2,912		
8		东证期货	4,834		1,576		
9		华信万达	4,615		1,467		
10		国投安信	4,540		-203		
11		新湖期货	4,462		1,455		
12		南华期货	4,241		-3,197		
13		东航期货	4,185		-1,414		
14		招商期货	3,970		-2,294		
15		广发期货	3,893		312		
16		兴证期货	3,575		-1,875		
17		光大期货	3,231		-3,658		
18		广永期货	3,021		-358		
19		鲁证期货	2,924		345		
20		申银万国	2,708		-1,012		
21		西部期货	2,694		739		
22		中信建投	2,643		-543		
23		建信期货	2,224		999		
24		华安期货	2,193		-626		
25		安粮期货	2,177		364		
26		宝城期货	2,056		410		
27		东方汇金	2,023		1,746		
28		浙商期货	1,943		253		
29		中国国际	1,931		693		
30		中辉期货	1,928		901		
31		银河期货	1,830		-206		
32		上海中期	1,805		682		
33		国海良时	1,751		684		
34		弘业期货	1,628		202		
35		金瑞期货	1,587		-211		
36		宏源期货	1,584		-452		
37		国信期货	1,573		470		
38		中融汇信	1,531		219		
39		同信久恒	1,456		1,001		
40		美尔雅期货	1,345		66		
41		广州期货	1,287		263		
42		中衍期货	1,286		-630		
43		国金期货	1,284		738		
44		国元期货	1,262		-1		
45		大越期货	1,105		580		
46		中粮期货	1,055		263		
47		长江期货	994		-819		
48		浙江新世纪	961		71		
49		中大期货	923		-282		
50		红塔期货	921		88		
51		信达期货	914		62		
52		倍特期货	841		418		
53		瑞达期货	807		-1,094		
54		北京首创	801		-672		
55		集成期货	796		-618		
56		新晟期货	718		236		
57		湖南金信	716		590		
58		格林大华	666		-595		
59		福能期货	663		318		
60		中航期货	646		332		
61		金元期货	631		138		
62		创元期货	625		-115		
63		一德期货	605		113		
64		国贸期货	600		278		
65		迈科期货	596		338		
66		先融期货	593		169		
67		平安期货	576		-201		
68		英大期货	570		178		
69		东海期货	569		237		
70		江苏新纪元	562		-102		
71		五矿经易	549		-904		
72		中原期货	539		12		
73		华联期货	480		-287		
74		华西期货	463		-56		
75		深圳瑞龙	462		-135		
76		国富期货	451		-108		
77		江西瑞奇	445		5		
78		天风期货	443		188		
79		国联期货	399		-292		
80		东吴期货	392		55		
81		国都期货	380		-688		
82		华融期货	345		-97		
83		东兴期货	320		13		
84		上海中财	312		136		
85		长安期货	274		-179		
86		中投期货	274		-335		
87		恒泰期货	260		-317		
88		混沌天成	256		64		
89		文峰期货	255		232		
90		冠通期货	246		-328		
91		天鸿期货	244		218		
92		西南期货	243		-14		
93		海证期货	231		-161		
94		大地期货	214		-217		
95		神华期货	206		-241		
96		汇鑫期货	195		-444		
97		和合期货	190		-96		
98		海航期货	190		-227		
99		南证期货	189		-273		
100		中钢期货	183		35		
101		招金期货	179		-129		
102		大有期货	174		-17		
103		渤海期货	168		56		
104		河北恒银	168		128		
105		财达期货	160		58		
106		上海大陆	158		78		
107		中州期货	157		-14		
108		德盛期货	140		-200		
109		铜冠金源	139		-101		
110		锦泰期货	138		-2		
111		华创期货	123		-302		
112		华闻期货	122		90		
113		民生期货	116		-28		
114		华龙期货	108		-54		
115		晟鑫期货	107		97		
116		上海东亚	107		102		
117		津投期货	104		-110		
118		首创京都	101		58		
119		北京金鹏	94		-86		
120		华鑫期货	93		-1,323		
121		天富期货	87		-83		
122		中银国际	86		-13		
123		华金期货	84		47		
124		深圳金汇	75		44		
125		大连良运	72		-301		
126		云晨期货	71		-106		
127		金石期货	71		-198		
128		大通期货	58		-28		
129		山西三立	53		9		
130		江信国盛	48		-8		
131		鑫鼎盛期货	45		20		
132		兴业期货	37		7		
133		银建期货	36		-124		
134		黑龙江时代	22		18		
135		九州期货	21		18		
136		江苏东华	19		-526		
137		第一创业	19		-20		
138		上海浙石	15		13		
139		盛达期货	11		-109		
140		中金期货	4		3		
141		山金期货	4		-7		
142		新疆天利	1		-9		
总计				186,634		-10,395		

名次		会员简称	持买单量	增减		
1		华泰期货	23,122		-1,780		
2		永安期货	20,250		1,065		
3		中投期货	17,968		-19		
4		中银国际	11,194		1		
5		国泰君安	10,202		-414		
6		东航期货	7,782		337		
7		方正中期	7,735		206		
8		广发期货	7,638		631		
9		银河期货	7,415		65		
10		光大期货	6,915		49		
11		国投安信	6,501		245		
12		中信期货	6,201		-47		
13		申银万国	4,993		-9		
14		海通期货	4,973		860		
15		国海良时	4,059		47		
16		北京首创	3,964		-145		
17		中粮期货	3,873		60		
18		徽商期货	3,703		130		
19		混沌天成	3,677		-108		
20		中金期货	3,433		0		
21		长江期货	3,269		158		
22		中国国际	3,189		-169		
23		宏源期货	3,178		-115		
24		中融汇信	3,059		125		
25		兴证期货	2,944		-23		
26		瑞达期货	2,889		-74		
27		中信建投	2,882		45		
28		中辉期货	2,840		-90		
29		华信万达	2,696		-92		
30		宝城期货	2,688		438		
31		南华期货	2,595		90		
32		弘业期货	2,413		-250		
33		浙商期货	2,249		107		
34		国信期货	2,151		78		
35		信达期货	2,148		268		
36		上海中期	1,966		32		
37		中衍期货	1,940		-149		
38		安粮期货	1,872		37		
39		鲁证期货	1,819		-275		
40		格林大华	1,819		47		
41		中航期货	1,796		14		
42		招商期货	1,601		101		
43		广永期货	1,588		5		
44		美尔雅期货	1,577		-28		
45		西部期货	1,412		-22		
46		金瑞期货	1,404		58		
47		上海大陆	1,388		-30		
48		中大期货	1,350		138		
49		东证期货	1,338		52		
50		五矿经易	1,290		-4		
51		一德期货	1,263		-258		
52		新湖期货	1,260		-2,855		
53		广州期货	1,232		-186		
54		国联期货	1,158		-2		
55		华鑫期货	1,152		20		
56		东方汇金	1,102		57		
57		倍特期货	1,081		24		
58		中原期货	975		-124		
59		英大期货	966		55		
60		华联期货	949		-88		
61		先融期货	905		-63		
62		浙江新世纪	899		79		
63		创元期货	867		-22		
64		海证期货	800		-6		
65		大越期货	782		94		
66		江苏新纪元	775		127		
67		东海期货	772		47		
68		国贸期货	758		-21		
69		国金期货	709		131		
70		大地期货	690		-90		
71		华西期货	677		-41		
72		德盛期货	673		-6		
73		建信期货	673		134		
74		新晟期货	645		-84		
75		大有期货	615		-9		
76		东吴期货	587		-74		
77		云晨期货	586		-1		
78		华安期货	564		38		
79		福能期货	558		-48		
80		湖南金信	550		69		
81		红塔期货	512		42		
82		摩根大通	500		0		
83		金元期货	487		-117		
84		江西瑞奇	477		7		
85		第一创业	467		-1		
86		招金期货	467		1		
87		海航期货	466		-58		
88		北京金鹏	454		-15		
89		金石期货	451		-10		
90		上海中财	444		56		
91		民生期货	443		9		
92		深圳瑞龙	415		-18		
93		中州期货	408		-13		
94		神华期货	407		15		
95		国富期货	373		-257		
96		西南期货	371		115		
97		江苏东华	367		2		
98		冠通期货	350		109		
99		恒泰期货	337		98		
100		南证期货	335		-18		
101		渤海期货	329		56		
102		汇鑫期货	327		43		
103		华融期货	310		-14		
104		文峰期货	295		233		
105		天富期货	294		54		
106		中钢期货	291		3		
107		迈科期货	287		-6		
108		河北恒银	275		70		
109		集成期货	259		-19		
110		和合期货	258		8		
111		津投期货	257		-14		
112		国都期货	249		-92		
113		首创京都	243		73		
114		同信久恒	231		41		
115		平安期货	228		3		
116		国元期货	219		2		
117		天风期货	207		-18		
118		大连良运	203		44		
119		新疆天利	190		-1		
120		财达期货	186		-34		
121		东兴期货	185		32		
122		锦泰期货	159		-30		
123		银建期货	147		-3		
124		上海东亚	137		-5		
125		大通期货	116		18		
126		兴业期货	111		-6		
127		华金期货	100		63		
128		铜冠金源	96		19		
129		华创期货	90		8		
130		长安期货	83		-35		
131		华闻期货	81		-4		
132		深圳金汇	80		1		
133		山西三立	68		11		
134		鑫鼎盛期货	48		1		
135		道通期货	43		0		
136		华龙期货	41		-28		
137		九州期货	38		9		
138		天鸿期货	36		-2		
139		和融期货	32		0		
140		晟鑫期货	27		-3		
141		盛达期货	24		8		
142		上海浙石	22		5		
143		山金期货	19		2		
144		通惠期货	14		0		
