								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160615	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	54,879		18,077		
2		华泰期货	28,372		8,995		
3		新湖期货	26,200		19,306		
4		东航期货	25,656		10,363		
5		光大期货	24,606		7,555		
6		招商期货	23,356		4,306		
7		中信期货	22,607		5,784		
8		永安期货	22,275		3,292		
9		广发期货	18,862		7,555		
10		方正中期	17,042		4,194		
11		申银万国	16,921		8,710		
12		安粮期货	16,901		2,999		
13		兴证期货	16,150		3,938		
14		国泰君安	15,908		694		
15		南华期货	14,548		4,911		
16		徽商期货	13,707		4,026		
17		国投期货	12,578		2,743		
18		东证期货	11,905		3,172		
19		华安期货	11,424		4,344		
20		渤海期货	10,442		9,892		
21		中信建投	10,209		2,639		
22		银河期货	10,047		3,317		
23		广永期货	8,472		-4,338		
24		国元期货	8,079		4,606		
25		北京首创	7,659		4,627		
26		华信万达	7,587		-1,212		
27		五矿经易	7,111		-674		
28		上海中期	6,591		878		
29		一德期货	6,446		2,688		
30		金瑞期货	6,324		1,473		
31		弘业期货	6,158		1,105		
32		中粮期货	5,858		2,860		
33		宏源期货	5,847		2,100		
34		国金期货	5,279		3,096		
35		鲁证期货	5,253		244		
36		长江期货	5,229		1,022		
37		宝城期货	5,037		2,405		
38		格林大华	4,817		-6		
39		中国国际	4,648		-404		
40		中融汇信	4,527		1,383		
41		西部期货	4,484		2,222		
42		东海期货	4,394		2,936		
43		金元期货	4,310		2,629		
44		浙商期货	4,270		1,220		
45		瑞达期货	4,117		1,202		
46		国海良时	4,086		435		
47		中大期货	3,792		1,151		
48		迈科期货	3,713		2,300		
49		集成期货	3,697		2,203		
50		大地期货	3,578		2,516		
51		天风期货	3,504		-787		
52		中银国际	3,498		2,874		
53		中辉期货	3,481		1,491		
54		美尔雅期货	3,394		-298		
55		东吴期货	3,358		2,432		
56		中投期货	3,346		1,807		
57		国信期货	3,260		-791		
58		中衍期货	3,204		-485		
59		建信期货	3,115		1,227		
60		冠通期货	2,900		1,964		
61		汇鑫期货	2,778		954		
62		国联期货	2,719		1,290		
63		创元期货	2,544		420		
64		倍特期货	2,488		150		
65		信达期货	2,463		842		
66		招金期货	2,416		2,059		
67		华联期货	2,309		722		
68		福能期货	2,196		541		
69		国都期货	1,962		185		
70		国贸期货	1,926		1,175		
71		华融期货	1,821		1,084		
72		首创京都	1,766		1,246		
73		东兴期货	1,723		1,420		
74		同信久恒	1,683		-291		
75		华西期货	1,659		613		
76		海航期货	1,633		629		
77		华鑫期货	1,631		1,119		
78		南证期货	1,536		913		
79		铜冠金源	1,506		765		
80		平安期货	1,359		269		
81		恒泰期货	1,345		383		
82		深圳瑞龙	1,324		-189		
83		广州期货	1,275		870		
84		中航期货	1,255		954		
85		海证期货	1,238		685		
86		先融期货	1,165		511		
87		混沌天成	1,130		790		
88		上海中财	1,107		-376		
89		红塔期货	1,037		332		
90		中州期货	941		61		
91		江西瑞奇	941		247		
92		江苏新纪元	897		233		
93		大越期货	872		-457		
94		英大期货	839		244		
95		晟鑫期货	838		808		
96		浙江新世纪	823		610		
97		大有期货	820		143		
98		津投期货	816		373		
99		上海大陆	775		-117		
100		新晟期货	763		321		
101		民生期货	711		30		
102		北京金鹏	689		-2,334		
103		天鸿期货	623		-65		
104		德盛期货	600		-410		
105		锦泰期货	579		-504		
106		西南期货	557		409		
107		金石期货	529		-947		
108		云晨期货	493		249		
109		和合期货	465		57		
110		神华期货	465		-211		
111		兴业期货	460		-3,237		
112		江苏东华	451		-1,265		
113		中原期货	447		-718		
114		华创期货	444		-9		
115		东方汇金	434		-339		
116		银建期货	426		-381		
117		深圳金汇	379		315		
118		山西三立	337		312		
119		道通期货	263		-17		
120		财达期货	232		-168		
121		天富期货	220		191		
122		上海东亚	207		93		
123		湖南金信	179		56		
124		河北恒银	176		-337		
125		文峰期货	175		71		
126		新疆天利	172		-161		
127		华龙期货	161		-17		
128		国富期货	152		77		
129		大连良运	142		-1,306		
130		上海浙石	101		20		
131		长安期货	95		-143		
132		中钢期货	92		9		
133		第一创业	90		16		
134		华金期货	78		74		
135		江信国盛	55		37		
136		大通期货	40		-1,226		
137		华闻期货	38		-5		
138		九州期货	31		13		
139		盛达期货	28		2		
140		和融期货	19		-1		
141		中金期货	19		-7		
142		山金期货	12		-14		
143		通惠期货	7		7		
144		鑫鼎盛期货	5		-34		
145		黑龙江时代	1		-2		
总计				681,216		201,624		

名次		会员简称	持买单量	增减		
1		永安期货	19,375		-490		
2		中信期货	17,901		-932		
3		中投期货	16,234		-356		
4		中银国际	9,673		3,045		
5		国投期货	9,635		286		
6		华泰期货	9,428		-4,687		
7		东航期货	9,394		-4,738		
8		光大期货	9,287		-1,346		
9		广发期货	9,285		488		
10		海通期货	8,180		-1,512		
11		银河期货	7,027		424		
12		方正中期	6,524		-2,479		
13		北京首创	5,988		57		
14		华信万达	5,084		541		
15		兴证期货	4,857		124		
16		国信期货	4,140		-37		
17		中粮期货	3,988		-500		
18		国泰君安	3,978		-414		
19		西部期货	3,954		-454		
20		东证期货	3,739		31		
21		海证期货	3,462		698		
22		中金期货	3,195		-9		
23		五矿经易	3,160		1,969		
24		中国国际	3,104		-679		
25		兴业期货	3,065		-334		
26		大连良运	3,064		-52		
27		徽商期货	3,004		-166		
28		宏源期货	2,748		-561		
29		平安期货	2,524		131		
30		申银万国	2,488		-513		
31		南华期货	2,273		-307		
32		大越期货	2,105		226		
33		上海中期	2,068		-422		
34		混沌天成	2,053		-5		
35		中辉期货	2,052		31		
36		安粮期货	2,052		-106		
37		瑞达期货	2,034		652		
38		天风期货	1,990		835		
39		招商期货	1,973		-251		
40		国海良时	1,921		-193		
41		弘业期货	1,907		-652		
42		中大期货	1,880		-737		
43		鲁证期货	1,817		381		
44		宝城期货	1,770		-206		
45		中信建投	1,762		-307		
46		首创京都	1,762		-624		
47		浙商期货	1,742		-312		
48		新湖期货	1,596		126		
49		长江期货	1,576		-123		
50		广永期货	1,447		869		
51		东兴期货	1,446		1,224		
52		国金期货	1,347		230		
53		海航期货	1,343		-18		
54		大地期货	1,252		-182		
55		江西瑞奇	1,129		-169		
56		金瑞期货	1,078		39		
57		迈科期货	1,057		529		
58		格林大华	1,056		372		
59		冠通期货	1,004		437		
60		英大期货	974		-41		
61		一德期货	955		-561		
62		华安期货	935		-131		
63		东海期货	922		-190		
64		美尔雅期货	901		-73		
65		信达期货	835		61		
66		华西期货	784		142		
67		北京金鹏	738		-5		
68		倍特期货	722		-1,007		
69		锦泰期货	720		43		
70		招金期货	720		246		
71		国联期货	709		-106		
72		华创期货	666		51		
73		西南期货	639		15		
74		国贸期货	602		252		
