								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160107	

			期货公司会员	

名次		会员简称	成交量		增减		
1		安粮期货	92,662		17,812		
2		海通期货	52,726		490		
3		兴证期货	48,363		9,273		
4		永安期货	44,591		25,461		
5		东证期货	41,929		-5,469		
6		中信期货	37,309		10,540		
7		同信久恒	35,934		2,956		
8		申银万国	27,926		4,410		
9		东航期货	27,787		7,199		
10		光大期货	24,674		13,855		
11		国泰君安	24,595		3,172		
12		徽商期货	23,850		2,934		
13		南华期货	22,277		1,082		
14		华泰期货	20,117		4,416		
15		华信万达	18,791		10,649		
16		宝城期货	18,536		2,629		
17		银河期货	18,473		312		
18		北京首创	17,554		2,323		
19		中粮期货	16,882		1,486		
20		华鑫期货	16,523		605		
21		广发期货	15,950		2,561		
22		国金期货	14,847		4,732		
23		方正中期	14,086		3,025		
24		国元期货	13,841		11,630		
25		华安期货	13,347		1,836		
26		鲁证期货	13,012		5,816		
27		新湖期货	12,881		5,478		
28		国投期货	12,308		-4,311		
29		弘业期货	10,871		1,702		
30		中国国际	10,342		2,862		
31		中信建投	10,039		4,029		
32		招商期货	9,821		4,957		
33		集成期货	9,709		-1,644		
34		东方汇金	9,611		1,764		
35		中辉期货	9,300		-1,897		
36		中投期货	8,452		-4,085		
37		天风期货	8,420		-272		
38		宏源期货	8,277		3,421		
39		国联期货	7,826		-18,112		
40		金元期货	7,156		2,119		
41		瑞达期货	6,783		2,131		
42		中衍期货	6,497		324		
43		英大期货	6,310		2,071		
44		美尔雅期货	6,149		2,537		
45		西部期货	6,105		3,494		
46		一德期货	5,896		1,598		
47		中原期货	5,863		4,795		
48		上海中期	5,859		1,968		
49		中大期货	5,591		1,625		
50		信达期货	5,468		160		
51		浙江新世纪	5,353		-3,648		
52		格林大华	5,337		-650		
53		国海良时	5,296		-771		
54		金瑞期货	5,143		3,556		
55		招金期货	5,136		1,868		
56		浙商期货	5,129		-266		
57		大通期货	4,433		3,748		
58		长江期货	4,225		-863		
59		国信期货	4,069		783		
60		北京金鹏	4,008		541		
61		首创京都	3,736		3,090		
62		冠通期货	3,642		-955		
63		江苏新纪元	3,518		791		
64		东海期货	3,472		-1,285		
65		深圳瑞龙	3,136		-504		
66		华创期货	3,109		2,684		
67		华融期货	3,062		1,942		
68		长安期货	3,055		1,374		
69		五矿经易	2,891		1,089		
70		建信期货	2,810		1,029		
71		大越期货	2,751		-362		
72		国都期货	2,672		-1,879		
73		大地期货	2,641		921		
74		大有期货	2,514		-3,558		
75		创元期货	2,510		-2,554		
76		华西期货	2,458		392		
77		倍特期货	2,393		-22		
78		上海中财	2,337		45		
79		海航东银	2,326		818		
80		东吴期货	2,300		-425		
81		汇鑫期货	2,286		835		
82		天鸿期货	2,197		247		
83		南证期货	2,067		1,182		
84		迈科期货	2,067		244		
85		广永期货	1,993		-185		
86		中州期货	1,918		733		
87		渤海期货	1,918		-1,012		
88		中航期货	1,875		1,011		
89		平安期货	1,703		1,527		
90		混沌天成	1,620		-5,392		
91		东兴期货	1,590		1,160		
92		上海大陆	1,575		512		
93		国贸期货	1,571		-840		
94		神华期货	1,420		-2,459		
95		中银国际	1,352		1,123		
96		津投期货	1,313		-440		
97		和合期货	1,301		566		
98		先融期货	1,259		55		
99		江西瑞奇	1,010		148		
100		红塔期货	963		683		
101		华联期货	924		-1,932		
102		德盛期货	906		-157		
103		铜冠金源	889		-208		
104		中钢期货	879		-188		
105		西南期货	874		636		
106		广州期货	864		-38		
107		锦泰期货	793		-1,149		
108		福能期货	739		-134		
109		恒泰期货	727		-377		
110		鑫鼎盛期货	718		-125		
111		金石期货	713		169		
112		上海浙石	653		-90		
113		河北恒银	645		-666		
114		湖南金信	588		260		
115		海证期货	537		-177		
116		大连良运	520		-314		
117		盛达期货	513		-238		
118		民生期货	499		-828		
119		江苏东华	478		45		
120		兴业期货	461		165		
121		上海东亚	433		182		
122		深圳金汇	377		26		
123		云晨期货	335		-229		
124		财达期货	329		-12		
125		山金期货	327		-1,364		
126		银建期货	327		-265		
127		中融汇信	325		130		
128		山西三立	313		54		
129		文峰期货	296		75		
130		新晟期货	271		-77		
131		道通期货	213		-536		
132		晟鑫期货	204		67		
133		天富期货	202		-34		
134		金谷期货	200		-124		
135		新疆天利	187		62		
136		国富期货	186		5		
137		华闻期货	158		-20		
138		九州期货	140		-760		
139		华龙期货	135		-390		
140		黑龙江时代	87		87		
141		第一创业	81		-309		
142		通惠期货	78		9		
143		江信国盛	69		-1,165		
144		中金期货	45		-32		
145		和融期货	12		-10		
总计				1,069,826	159,100		

名次		会员简称	持买单量	增减		
1		华泰期货	31,643		-309		
2		国投期货	28,994		3,012		
3		华鑫期货	25,783		5,723		
4		新湖期货	24,545		925		
5		永安期货	22,643		1,087		
6		海通期货	22,290		-385		
7		国泰君安	18,921		1,479		
8		北京首创	14,399		3,672		
9		中投期货	13,419		2,870		
10		光大期货	13,064		7,619		
11		英大期货	12,302		3,511		
12		格林大华	10,546		206		
13		中粮期货	8,975		-3,856		
14		申银万国	8,869		835		
15		东证期货	8,003		2,886		
16		兴证期货	7,340		-1,931		
17		中信期货	5,850		1,352		
18		国都期货	5,832		109		
19		摩根大通	5,194		0		
20		银河期货	4,946		384		
21		东航期货	4,878		412		
22		中国国际	4,604		810		
23		广发期货	4,395		1,029		
24		招商期货	4,026		-2,039		
25		方正中期	3,919		1,031		
26		国海良时	3,325		731		
27		上海中期	3,197		292		
28		中信建投	3,080		-1,352		
29		五矿经易	2,819		104		
30		一德期货	2,776		366		
31		广永期货	2,759		270		
32		鲁证期货	2,712		-1,375		
33		美尔雅期货	2,627		1,751		
34		长安期货	2,587		1,480		
35		宏源期货	2,467		189		
36		中原期货	2,449		2,316		
37		安粮期货	2,409		340		
38		金瑞期货	2,406		-1,465		
39		混沌天成	2,378		-59		
40		徽商期货	2,360		-411		
41		中大期货	2,282		-461		
42		国金期货	2,253		-1,113		
43		华信万达	2,170		-270		
44		弘业期货	2,014		915		
45		瑞达期货	1,943		-2,359		
46		首创京都	1,833		1,051		
47		浙商期货	1,727		-266		
48		中辉期货	1,700		-590		
49		华安期货	1,604		212		
50		云晨期货	1,573		6		
51		南华期货	1,381		-294		
52		迈科期货	1,256		-75		
53		长江期货	1,211		-136		
54		国信期货	1,166		-457		
55		海航东银	1,146		1,004		
56		宝城期货	1,092		307		
57		中航期货	1,021		84		
58		信达期货	1,015		28		
59		东海期货	999		-24		
60		大地期货	983		2		
61		招金期货	961		296		
62		中衍期货	955		115		
63		金元期货	925		239		
64		国贸期货	909		180		
65		广州期货	886		190		
66		北京金鹏	816		-139		
67		创元期货	784		205		
68		华西期货	761		197		
69		国联期货	739		-373		
70		东方汇金	694		-2,242		
71		浙江新世纪	687		-382		
72		财达期货	670		19		
73		盛达期货	668		11		
74		西部期货	660		-105		
75		渤海期货	656		54		
76		汇鑫期货	648		-22		
77		天风期货	640		-1,288		
78		冠通期货	619		-61		
79		平安期货	501		-9		
80		中州期货	463		227		
81		红塔期货	461		0		
82		国富期货	426		4		
83		锦泰期货	406		-123		
84		大越期货	388		-548		
85		津投期货	377		248		
86		华联期货	365		29		
87		福能期货	345		25		
88		华融期货	337		116		
89		大连良运	337		29		
90		国元期货	332		93		
91		集成期货	323		75		
92		中钢期货	315		-2		
93		倍特期货	300		-333		
94		江西瑞奇	298		-9		
95		江苏新纪元	296		100		
96		银建期货	293		153		
97		上海中财	259		189		
98		大有期货	222		-43		
99		深圳瑞龙	205		8		
100		南证期货	179		-14		
101		恒泰期货	173		0		
102		河北恒银	162		102		
103		建信期货	157		-76		
104		东兴期货	149		9		
105		先融期货	139		24		
106		湖南金信	138		8		
107		东吴期货	126		68		
108		海证期货	114		69		
109		和合期货	105		-106		
110		德盛期货	104		-28		
111		新晟期货	99		-1		
112		民生期货	78		25		
113		金石期货	69		10		
114		同信久恒	67		1		
115		上海大陆	66		-2		
116		神华期货	65		-37		
117		上海浙石	64		-282		
118		大通期货	62		1		
119		山西三立	57		-80		
120		文峰期货	51		-4		
121		黑龙江时代	50		37		
122		铜冠金源	44		-78		
123		江苏东华	43		7		
124		华创期货	43		15		
125		西南期货	38		7		
126		华闻期货	34		19		
127		九州期货	31		-50		
128		天鸿期货	28		-4		
129		晟鑫期货	27		9		
130		兴业期货	25		-133		
131		华龙期货	20		10		
132		鑫鼎盛期货	19		0		
133		天富期货	15		0		
134		道通期货	14		-3		
135		上海东亚	14		-21		
136		中银国际	10		-9		
137		中融汇信	10		-80		
138		深圳金汇	7		1		
139		中金期货	5		-1		
140		金谷期货	4		0		
141		江信国盛	3		0		
