								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161107	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	44,522		-24,232		
2		永安期货	29,736		-216		
3		华安期货	28,278		1,905		
4		华泰期货	19,962		-10,726		
5		国投安信	18,241		-16,969		
6		广永期货	17,767		-1,958		
7		中粮期货	17,593		3,748		
8		中信期货	17,353		-9,738		
9		国泰君安	14,509		-12,041		
10		东航期货	14,319		-17,668		
11		安粮期货	14,040		-15,373		
12		方正中期	13,209		-1,859		
13		徽商期货	10,939		-4,169		
14		南华期货	10,419		-5,499		
15		广发期货	10,277		-6,357		
16		华信万达	8,772		-533		
17		上海中财	8,761		75		
18		银河期货	8,584		-4,614		
19		东证期货	8,359		-10,099		
20		招商期货	7,920		-845		
21		大地期货	7,823		468		
22		中信建投	7,648		-11,642		
23		浙商期货	6,903		-1,657		
24		申银万国	6,858		-19,725		
25		弘业期货	6,844		-3,523		
26		鲁证期货	6,279		-3,320		
27		光大期货	5,966		-8,746		
28		中国国际	5,703		-2,767		
29		国都期货	5,620		-3,162		
30		兴证期货	5,454		-12,874		
31		格林大华	5,399		-2,754		
32		国信期货	5,346		-2,264		
33		海航期货	5,105		2,627		
34		上海大陆	5,017		-2,371		
35		美尔雅期货	4,817		-472		
36		迈科期货	4,625		-6,000		
37		瑞达期货	4,422		-2,696		
38		西部期货	4,348		-2,187		
39		国富期货	4,323		-386		
40		一德期货	4,163		-3,256		
41		北京首创	4,114		-6,088		
42		国海良时	4,082		-1,566		
43		冠通期货	3,950		-2,108		
44		中衍期货	3,907		-750		
45		金元期货	3,871		-8,338		
46		金瑞期货	3,859		-3,443		
47		福能期货	3,678		1,981		
48		宏源期货	3,658		-7,283		
49		中融汇信	3,513		-2,227		
50		新湖期货	3,388		-2,768		
51		中辉期货	3,370		-1,707		
52		上海中期	3,204		-378		
53		国金期货	3,163		923		
54		英大期货	2,939		216		
55		宝城期货	2,906		-1,109		
56		创元期货	2,835		-3,629		
57		中大期货	2,813		-3,973		
58		长江期货	2,690		-3,582		
59		广州期货	2,585		164		
60		信达期货	2,571		-2,381		
61		浙江新世纪	2,328		-1,906		
62		北京金鹏	2,253		-1,265		
63		江苏新纪元	2,139		-2,198		
64		国联期货	2,033		-768		
65		锦泰期货	1,893		1,462		
66		华鑫期货	1,782		83		
67		同信久恒	1,711		-3,708		
68		国元期货	1,678		-2,237		
69		文峰期货	1,568		223		
70		深圳瑞龙	1,543		-1,925		
71		中投期货	1,514		-1,205		
72		先融期货	1,483		-252		
73		平安期货	1,331		159		
74		首创京都	1,300		46		
75		华创期货	1,287		-601		
76		长安期货	1,236		514		
77		大有期货	1,233		-745		
78		五矿经易	1,195		-1,360		
79		东海期货	1,182		-1,025		
80		渤海期货	1,181		-1,166		
81		建信期货	1,169		-1,153		
82		恒泰期货	1,160		-3,896		
83		金石期货	1,136		811		
84		大越期货	1,128		-892		
85		中原期货	1,109		225		
86		混沌天成	1,063		-1,151		
87		江西瑞奇	1,061		-2,241		
88		华西期货	1,060		-514		
89		国贸期货	1,046		-652		
90		倍特期货	1,037		-2,290		
91		天风期货	1,013		-990		
92		上海浙石	1,011		1,011		
93		东方汇金	1,002		-847		
94		华联期货	884		-619		
95		集成期货	807		-344		
96		财达期货	747		370		
97		南证期货	727		130		
98		德盛期货	713		-881		
99		铜冠金源	665		-2,102		
100		民生期货	650		-1,174		
101		西南期货	634		-190		
102		汇鑫期货	597		-1,120		
103		东吴期货	590		-1,335		
104		海证期货	564		-107		
105		华闻期货	544		-1,513		
106		东兴期货	541		-523		
107		中州期货	528		-156		
108		中航期货	516		-122		
109		中天期货	510		-328		
110		新晟期货	484		46		
111		江苏东华	470		-93		
112		招金期货	449		-318		
113		津投期货	433		-285		
114		深圳金汇	423		142		
115		神华期货	415		-620		
116		中银国际	410		-638		
117		华融期货	382		-1,014		
118		河北恒银	378		177		
119		第一创业	357		-90		
120		上海东亚	349		-838		
121		盛达期货	300		108		
122		红塔期货	295		56		
123		金信期货	275		-418		
124		大连良运	266		-311		
125		九州期货	264		-131		
126		和合期货	230		-230		
127		通惠期货	199		132		
128		华龙期货	181		-68		
129		山西三立	175		-225		
130		兴业期货	148		-598		
131		中金期货	145		40		
132		江信国盛	142		-248		
133		天鸿期货	140		83		
134		道通期货	134		-622		
135		天富期货	120		-43		
136		新疆天利	116		11		
137		中钢期货	77		-812		
138		云晨期货	75		-78		
139		和融期货	68		63		
140		鑫鼎盛期货	41		-206		
141		晟鑫期货	40		-525		
142		华金期货	37		-90		
143		黑龙江时代	32		-24		
144		山金期货	30		-94		
145		东方期货	14		-142		
146		大通期货	7		-361		
总计				567,502		-320,652	

名次		会员简称	持买单量	增减		
1		永安期货	57,162		-2,237		
2		中信期货	28,649		416		
3		华泰期货	22,041		-2,132		
4		浙商期货	20,839		-1,452		
5		大地期货	19,744		-4,242		
6		华信万达	16,196		674		
7		国泰君安	14,961		423		
8		东航期货	14,867		-589		
9		申银万国	13,458		-517		
10		广发期货	12,859		1,579		
11		渤海期货	12,859		153		
12		银河期货	12,815		434		
13		国投安信	11,001		-53		
14		鲁证期货	10,937		-341		
15		海通期货	10,392		-1,102		
16		方正中期	10,051		-1,542		
17		中粮期货	9,998		1,221		
18		中国国际	9,782		-605		
19		光大期货	8,308		-125		
20		中信建投	7,670		-283		
21		徽商期货	7,479		328		
22		兴证期货	7,347		433		
23		格林大华	7,115		682		
24		国海良时	6,908		-70		
25		弘业期货	6,557		129		
26		南华期货	6,387		102		
27		新湖期货	6,291		-281		
28		瑞达期货	6,092		1		
29		广永期货	5,871		96		
30		中金期货	5,785		145		
31		宏源期货	5,700		-271		
32		国信期货	5,608		-425		
33		长江期货	5,215		-24		
34		上海中期	5,143		189		
35		美尔雅期货	5,102		-73		
36		五矿经易	4,675		154		
37		中辉期货	4,434		-338		
38		大越期货	4,407		-100		
39		招商期货	4,242		65		
40		金瑞期货	4,233		-486		
41		国联期货	4,219		150		
42		国富期货	4,213		259		
43		中投期货	3,914		-64		
44		信达期货	3,829		29		
45		海航期货	3,741		2,407		
46		倍特期货	3,680		-14		
47		华鑫期货	3,560		445		
48		中银国际	3,542		-79		
49		中大期货	3,537		-370		
50		建信期货	3,342		-122		
51		东证期货	3,291		157		
52		迈科期货	3,261		202		
53		北京首创	3,196		-234		
54		华创期货	3,179		-24		
55		西部期货	3,160		-142		
56		江西瑞奇	3,155		143		
57		宝城期货	3,046		114		
58		英大期货	2,955		395		
59		一德期货	2,930		376		
60		中衍期货	2,549		-53		
61		安粮期货	2,494		-163		
62		恒泰期货	2,358		-102		
63		中航期货	2,340		39		
64		金元期货	2,277		32		
65		华西期货	2,134		135		
66		国金期货	1,956		-719		
67		云晨期货	1,927		33		
68		华安期货	1,924		103		
69		民生期货	1,923		-180		
70		东海期货	1,864		99		
71		大有期货	1,808		258		
72		广州期货	1,783		-711		
73		深圳瑞龙	1,736		-38		
74		先融期货	1,728		-198		
75		国贸期货	1,682		-218		
76		江苏新纪元	1,636		-43		
77		锦泰期货	1,610		-512		
78		东吴期货	1,372		42		
79		福能期货	1,372		278		
80		浙江新世纪	1,289		-648		
81		上海中财	1,216		518		
82		混沌天成	1,159		131		
83		平安期货	1,155		-86		
84		上海东亚	1,069		32		
85		华联期货	1,064		236		
86		德盛期货	994		-54		
87		江苏东华	990		-14		
88		中原期货	943		173		
89		东方汇金	918		-181		
90		东兴期货	875		-16		
91		集成期货	858		-48		
92		创元期货	854		7		
93		冠通期货	846		-191		
94		华闻期货	841		-92		
95		兴业期货	835		-97		
96		南证期货	822		192		
