								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150814	

			期货公司会员	

名次		会员简称	成交量		增减		
1		天风期货	2,921		1,096		
2		永安期货	2,845		-1,948		
3		兴证期货	2,332		381		
4		徽商期货	2,193		292		
5		中国国际	1,267		44		
6		东航期货	1,182		-1,291		
7		新湖期货	1,168		-502		
8		中融汇信	1,068		-212		
9		万达期货	913		-178		
10		银河期货	770		-237		
11		美尔雅期货	686		-140		
12		弘业期货	669		185		
13		中辉期货	653		123		
14		中衍期货	638		-358		
15		海通期货	612		-191		
16		鲁证期货	607		-295		
17		一德期货	586		-308		
18		中信期货	559		-1,513		
19		方正中期	556		-69		
20		申银万国	527		-481		
21		上海中期	488		360		
22		南华期货	481		-221		
23		格林大华	473		-228		
24		广发期货	452		-557		
25		招金期货	446		22		
26		国联期货	427		324		
27		国投期货	396		-330		
28		创元期货	389		-278		
29		中信建投	354		-95		
30		安粮期货	331		-698		
31		倍特期货	318		235		
32		同信久恒	306		193		
33		华泰期货	300		-385		
34		东证期货	286		-415		
35		金元期货	275		-175		
36		长江期货	266		-219		
37		国信期货	265		39		
38		集成期货	261		-488		
39		瑞达期货	254		-182		
40		信达期货	245		26		
41		先融期货	243		54		
42		国泰君安	228		-506		
43		英大期货	225		10		
44		国海良时	224		-81		
45		浙商期货	204		-94		
46		华海期货	204		204		
47		西部期货	197		145		
48		光大期货	197		-1,836		
49		国贸期货	170		-83		
50		中大期货	162		-432		
51		东海期货	161		74		
52		安信期货	158		-429		
53		东方汇金	146		7		
54		华安期货	140		-42		
55		民生期货	136		94		
56		宏源期货	133		-249		
57		国都期货	130		65		
58		锦泰期货	126		10		
59		华西期货	125		-27		
60		中粮期货	124		-413		
61		神华期货	110		-97		
62		宝城期货	106		95		
63		招商期货	105		-26		
64		大连良运	105		67		
65		东吴期货	102		28		
66		大越期货	100		97		
67		天鸿期货	100		-72		
68		津投期货	97		-45		
69		五矿经易	93		72		
70		云晨期货	93		59		
71		江西瑞奇	88		4		
72		金瑞期货	87		-135		
73		江苏新纪元	81		-107		
74		平安期货	79		-28		
75		海航东银	79		-95		
76		深圳瑞龙	72		-156		
77		上海中财	69		24		
78		金友期货	68		-93		
79		国金期货	66		-34		
80		华联期货	63		-87		
81		北京首创	58		-76		
82		国元期货	58		-277		
83		西南期货	53		-41		
84		华创期货	49		-15		
85		南证期货	48		-88		
86		建信期货	46		2		
87		盛达期货	40		34		
88		大地期货	40		-21		
89		中州期货	40		-29		
90		晟鑫期货	38		-145		
91		东兴期货	36		23		
92		和合期货	35		11		
93		渤海期货	32		-50		
94		财达期货	31		1		
95		中航期货	30		13		
96		汇鑫期货	30		0		
97		中原期货	29		-176		
98		金谷期货	27		27		
99		广州期货	26		-42		
100		新晟期货	23		-3		
101		铜冠金源	23		14		
102		华闻期货	20		20		
103		浙江新世纪	20		-20		
104		湖南金信	18		-3		
105		首创京都	18		-534		
106		德盛期货	18		-45		
107		混沌天成	17		-69		
108		上海大陆	17		-44		
109		恒泰期货	16		-270		
110		广永期货	16		-70		
111		迈科期货	15		-67		
112		金石期货	11		-7		
113		第一创业	11		9		
114		海证期货	11		-18		
115		中投期货	10		-197		
116		天富期货	10		6		
117		兴业期货	10		8		
118		道通期货	8		-4		
119		华鑫期货	8		-270		
120		江信国盛	7		-2		
121		河北恒银	7		-12		
122		江苏东华	7		-28		
123		北京金鹏	6		-68		
124		银建期货	6		-28		
125		山西三立	5		-1		
126		和融期货	5		0		
127		华融期货	4		-12		
128		中银国际	4		-9		
129		文峰期货	3		-6		
130		华龙期货	3		-31		
131		长安期货	2		-4		
132		新疆天利	2		-10		
133		冠通期货	2		-28		
134		大有期货	2		-38		
135		山金期货	1		-80		
136		大通期货	1		-35		
总计				36,074		-15,537		

名次		会员简称	持买单量	增减		
1		新湖期货	3,868		-347		
2		中粮期货	3,608		4		
3		国投期货	3,473		0		
4		摩根大通	2,920		0		
5		银河期货	1,302		149		
6		美尔雅期货	623		-134		
7		徽商期货	611		-183		
8		南华期货	560		172		
9		光大期货	499		18		
10		中国国际	481		-60		
11		东航期货	466		5		
12		方正中期	399		-6		
13		五矿经易	347		-13		
14		瑞达期货	289		-82		
15		中信期货	286		44		
16		申银万国	268		-152		
17		信达期货	247		-98		
18		一德期货	220		-23		
19		上海大陆	200		-1		
20		长江期货	169		-16		
21		华泰期货	168		-7		
22		海通期货	166		-27		
23		英大期货	160		-7		
24		广发期货	154		-15		
25		中大期货	143		-103		
26		格林大华	130		-14		
27		国泰君安	126		-24		
28		金瑞期货	115		-6		
29		神华期货	112		0		
30		弘业期货	111		-73		
31		国海良时	107		-57		
32		宏源期货	101		-37		
33		永安期货	98		-78		
34		国信期货	87		-31		
35		鲁证期货	86		-25		
36		中信建投	86		-41		
37		招商期货	82		0		
38		中辉期货	82		-42		
39		金友期货	80		8		
40		广州期货	75		0		
41		万达期货	74		-164		
42		安粮期货	73		-166		
43		东方汇金	67		-10		
44		南证期货	67		-28		
45		华安期货	67		-2		
46		东证期货	67		-80		
47		海航东银	66		-15		
48		山西三立	64		1		
49		浙江新世纪	64		8		
50		国贸期货	63		-59		
51		中投期货	63		-2		
52		北京首创	61		-1		
53		建信期货	57		-4		
54		国联期货	57		-16		
55		兴证期货	56		-105		
56		大越期货	55		14		
57		中衍期货	53		-17		
58		浙商期货	49		1		
59		上海中期	48		12		
60		宝城期货	43		9		
61		新晟期货	43		17		
62		国元期货	41		-1		
63		中航期货	40		6		
64		山金期货	40		0		
65		东海期货	40		-32		
66		华联期货	39		-9		
67		创元期货	36		30		
68		江西瑞奇	35		-1		
69		冠通期货	34		0		
70		国金期货	34		2		
71		华龙期货	30		3		
72		混沌天成	30		-1		
73		江苏新纪元	27		-37		
74		大连良运	25		-12		
75		金石期货	24		-1		
76		民生期货	22		-2		
77		中原期货	19		-9		
78		金元期货	19		-1		
79		华鑫期货	18		6		
80		上海中财	17		9		
81		天富期货	16		-4		
82		招金期货	14		-215		
83		大有期货	12		-1		
84		安信期货	12		-24		
85		中州期货	12		4		
86		和合期货	12		5		
87		文峰期货	10		-2		
88		北京金鹏	8		-2		
89		华闻期货	8		0		
90		首创京都	7		2		
91		倍特期货	7		1		
92		铜冠金源	7		0		
93		中钢期货	7		0		
94		银建期货	7		-1		
95		集成期货	6		0		
96		津投期货	6		-12		
97		锦泰期货	6		-24		
98		渤海期货	6		0		
99		东兴期货	6		-25		
100		华西期货	6		1		
101		河北恒银	5		-1		
102		海证期货	5		-3		
103		大地期货	5		0		
104		晟鑫期货	5		2		
105		华创期货	5		-15		
106		恒泰期货	4		-8		
107		云晨期货	4		-3		
108		湖南金信	4		-6		
109		广永期货	4		3		
