								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151109	

			期货公司会员	

名次		会员简称	成交量		增减		
1		东航期货	59,923		35,997		
2		光大期货	43,286		18,999		
3		国泰君安	42,789		27,307		
4		广发期货	40,637		26,705		
5		华鑫期货	37,517		31,706		
6		中融汇信	37,505		19,881		
7		万达期货	37,413		22,584		
8		南华期货	36,785		16,637		
9		徽商期货	34,890		14,660		
10		永安期货	33,527		4,589		
11		方正中期	29,833		7,513		
12		兴证期货	27,560		10,160		
13		弘业期货	26,992		20,218		
14		新湖期货	26,620		15,599		
15		中辉期货	26,469		20,202		
16		银河期货	25,587		16,732		
17		国金期货	24,245		15,655		
18		鲁证期货	23,630		14,608		
19		中粮期货	21,315		2,638		
20		海通期货	21,107		7,496		
21		中国国际	20,424		10,353		
22		申银万国	20,101		10,585		
23		安粮期货	19,872		13,252		
24		东证期货	19,332		13,640		
25		华泰期货	18,635		7,089		
26		五矿经易	18,534		12,197		
27		一德期货	18,395		11,129		
28		中信期货	18,393		9,383		
29		中钢期货	16,830		16,526		
30		中信建投	16,293		8,779		
31		集成期货	16,154		7,134		
32		招商期货	16,067		2,912		
33		宝城期货	14,413		5,595		
34		国投期货	13,537		7,428		
35		国海良时	13,425		4,920		
36		中衍期货	12,468		6,188		
37		华安期货	12,386		10,002		
38		国联期货	11,539		8,677		
39		美尔雅期货	11,058		8,499		
40		金瑞期货	10,798		6,558		
41		天风期货	10,296		6,826		
42		冠通期货	10,093		6,072		
43		金元期货	10,043		-2,528		
44		创元期货	9,933		2,882		
45		大通期货	9,312		7,866		
46		中大期货	8,972		5,091		
47		华融期货	8,656		5,541		
48		瑞达期货	8,370		3,165		
49		同信久恒	8,073		2,438		
50		建信期货	7,749		4,141		
51		长江期货	7,605		-31		
52		宏源期货	6,923		2,252		
53		英大期货	6,889		4,205		
54		浙商期货	6,876		1,719		
55		格林大华	6,806		4,089		
56		上海中财	6,562		5,544		
57		东吴期货	6,556		3,127		
58		先融期货	6,483		4,869		
59		上海中期	6,421		3,217		
60		北京首创	6,326		1,297		
61		安信期货	6,285		2,324		
62		东兴期货	5,851		4,637		
63		倍特期货	5,466		3,276		
64		锦泰期货	5,362		4,064		
65		华龙期货	5,124		3,014		
66		大有期货	4,969		3,973		
67		信达期货	4,839		1,865		
68		国信期货	4,829		435		
69		混沌天成	4,763		4,162		
70		恒泰期货	4,581		2,879		
71		招金期货	4,519		2,964		
72		东方汇金	4,383		2,013		
73		东海期货	4,341		940		
74		深圳瑞龙	4,190		1,020		
75		北京金鹏	4,032		3,409		
76		江苏新纪元	3,841		2,539		
77		金友期货	3,794		-490		
78		中投期货	3,645		1,926		
79		广永期货	3,571		2,412		
80		大地期货	3,510		425		
81		中原期货	3,319		1,281		
82		迈科期货	3,202		1,906		
83		民生期货	3,154		2,489		
84		平安期货	2,840		445		
85		国贸期货	2,664		198		
86		浙江新世纪	2,512		1,793		
87		上海大陆	2,477		-831		
88		大越期货	2,303		1,034		
89		汇鑫期货	2,258		445		
90		国元期货	2,241		-2,316		
91		首创京都	2,196		1,175		
92		神华期货	2,065		1,387		
93		津投期货	1,939		1,090		
94		江西瑞奇	1,862		1,352		
95		德盛期货	1,733		831		
96		中航期货	1,642		354		
97		华西期货	1,593		28		
98		华联期货	1,501		589		
99		海证期货	1,491		1,131		
100		铜冠金源	1,490		194		
101		南证期货	1,473		418		
102		西部期货	1,377		568		
103		长安期货	1,182		834		
104		红塔期货	1,166		-20		
105		中州期货	1,131		350		
106		天鸿期货	1,103		-11,728		
107		兴业期货	1,002		657		
108		国都期货	982		-169		
109		渤海期货	942		211		
110		中银国际	934		649		
111		大连良运	920		360		
112		新晟期货	898		-76		
113		海航东银	810		436		
114		山金期货	779		-213		
115		云晨期货	774		300		
116		广州期货	747		22		
117		华创期货	743		149		
118		和合期货	731		271		
119		银建期货	655		402		
120		上海东亚	641		539		
121		华海期货	632		530		
122		山西三立	630		609		
123		金石期货	625		548		
124		湖南金信	569		127		
125		财富期货	549		207		
126		财达期货	529		22		
127		文峰期货	455		265		
128		晟鑫期货	383		144		
129		天富期货	313		86		
130		国富期货	295		293		
131		盛达期货	284		183		
132		河北恒银	274		84		
133		上海浙石	273		-1,386		
134		道通期货	257		-100		
135		西南期货	251		147		
136		深圳金汇	198		129		
137		江苏东华	176		114		
138		华闻期货	105		-14		
139		第一创业	101		58		
