								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150226	

			期货公司会员	

名次		会员简称	成交量		增减		
1		东航期货	1,727		679		
2		中粮期货	1,184		1,137		
3		申银万国	1,055		453		
4		徽商期货	1,001		54		
5		中衍期货	913		339		
6		银河期货	858		254		
7		永安期货	707		152		
8		方正中期	653		174		
9		中国国际	648		163		
10		一德期货	637		235		
11		南华期货	598		357		
12		光大期货	588		-50		
13		国投期货	531		396		
14		国泰君安	530		177		
15		安粮期货	525		196		
16		江西瑞奇	503		473		
17		国海良时	473		279		
18		鲁证期货	448		-10		
19		新湖期货	440		203		
20		北京首创	364		245		
21		海通期货	340		108		
22		美尔雅期货	338		257		
23		宝城期货	313		199		
24		兴证期货	303		230		
25		国信期货	282		50		
26		中信建投	281		79		
27		广发期货	280		109		
28		华泰长城	277		186		
29		首创京都	265		256		
30		中信期货	254		82		
31		中投期货	252		170		
32		锦泰期货	244		185		
33		金谷期货	236		226		
34		先融期货	219		200		
35		英大期货	212		169		
36		万达期货	205		-133		
37		津投期货	202		19		
38		宏源期货	194		-9		
39		中辉期货	193		51		
40		安信期货	190		26		
41		中钢期货	186		141		
42		浙商期货	179		52		
43		金瑞期货	176		97		
44		东证期货	176		103		
45		东吴期货	173		1		
46		长江期货	171		38		
47		渤海期货	168		101		
48		集成期货	160		106		
49		国联期货	158		122		
50		山西三立	144		121		
51		上海中期	141		-60		
52		神华期货	138		99		
53		上海中财	138		114		
54		东海期货	136		46		
55		弘业期货	130		54		
56		江苏新纪元	130		23		
57		广州期货	125		103		
58		浙江新世纪	124		64		
59		招金期货	117		52		
60		深圳瑞龙	117		27		
61		格林大华	116		-3		
62		华安期货	103		-7		
63		国元期货	88		48		
64		东方汇金	86		-3		
65		招商期货	85		55		
66		天风期货	84		29		
67		大地期货	84		43		
68		建信期货	83		48		
69		大有期货	82		46		
70		浙江中大	78		17		
71		南证期货	75		30		
72		大连良运	74		72		
73		天富期货	71		68		
74		国金期货	63		41		
75		汇鑫期货	56		-53		
76		金友期货	52		47		
77		金元期货	48		-9		
78		华龙期货	47		43		
79		国贸期货	46		-60		
80		瑞达期货	42		-26		
81		民生期货	42		19		
82		鑫鼎盛期货	41		19		
83		上海大陆	40		-34		
84		倍特期货	38		28		
85		中原期货	38		-6		
86		冠通期货	38		18		
87		湖南金信	38		31		
88		同信久恒	37		11		
89		铜冠金源	37		27		
90		信达期货	37		7		
91		中州期货	32		15		
92		国都期货	29		20		
93		中航期货	26		2		
94		长安期货	26		6		
95		和合期货	25		9		
96		平安期货	25		20		
97		迈科期货	24		3		
98		海航东银	24		14		
99		创元期货	22		-49		
100		华创期货	22		20		
101		晟鑫期货	22		14		
102		河北恒银	21		8		
103		华西期货	21		-5		
104		海证期货	20		12		
105		东兴期货	19		3		
106		山金期货	18		18		
107		混沌天成	17		15		
108		大通期货	17		14		
109		北京金鹏	16		12		
110		德盛期货	15		-11		
111		恒泰期货	14		5		
112		金石期货	11		-1		
113		新晟期货	10		1		
114		新疆天利	10		6		
115		兴业期货	10		8		
116		华闻期货	9		9		
117		文峰期货	9		0		
118		华鑫期货	8		-14		
119		华联期货	8		-22		
120		大越期货	6		-9		
121		五矿期货	6		-17		
122		深圳金汇	6		6		
123		盛达期货	3		3		
124		上海东亚	2		-20		
125		天鸿期货	2		-1		
126		华融期货	2		2		
127		红塔期货	2		-1		
128		广永期货	2		-40		
129		道通期货	2		-9		
130		云晨期货	1		-5		
131		财达期货	1		-6		
132		西南期货	1		0		
133		上海通联	1		1		
总计				24,866		10,352		

名次		会员简称	持买单量	增减		
1		方正中期	860		67		
2		光大期货	828		-201		
3		新湖期货	791		174		
4		永安期货	682		196		
5		海航东银	679		6		
6		万达期货	651		56		
7		鲁证期货	630		-52		
8		北京首创	599		56		
9		安粮期货	587		-32		
10		中国国际	549		2		
11		浙商期货	532		72		
12		徽商期货	501		127		
13		国投期货	496		-34		
14		申银万国	475		-487		
15		东航期货	409		-203		
16		国海良时	360		92		
17		宝城期货	331		29		
18		南华期货	328		55		
19		银河期货	298		46		
20		上海中期	262		44		
21		国信期货	237		-43		
22		广永期货	215		0		
23		广发期货	180		-23		
24		华泰长城	176		31		
25		国联期货	169		7		
26		广州期货	167		22		
27		中信期货	165		-20		
28		创元期货	149		0		
29		中辉期货	144		-2		
30		国泰君安	129		60		
31		一德期货	127		-32		
32		金瑞期货	127		88		
33		冠通期货	114		1		
34		宏源期货	110		11		
35		海通期货	107		-50		
36		神华期货	103		2		
37		中信建投	95		-45		
38		中粮期货	93		73		
39		渤海期货	91		13		
40		山西三立	91		-59		
41		长江期货	87		11		
42		东吴期货	85		35		
43		兴证期货	74		40		
44		混沌天成	72		11		
45		招商期货	72		0		
46		国金期货	68		17		
47		河北恒银	61		15		
48		迈科期货	60		2		
49		国贸期货	56		1		
50		中衍期货	51		-6		
51		东海期货	45		1		
52		安信期货	43		-4		
53		中投期货	43		-8		
54		弘业期货	43		2		
55		津投期货	38		-11		
56		海证期货	37		0		
57		美尔雅期货	36		-188		
58		江西瑞奇	36		6		
59		恒泰期货	34		6		
60		华西期货	33		-4		
61		锦泰期货	32		-39		
62		华龙期货	31		31		
63		东方汇金	29		0		
64		天富期货	29		0		
65		兴业期货	26		10		
66		浙江新世纪	26		21		
67		大有期货	25		25		
68		华安期货	25		-7		
69		招金期货	23		-2		
70		瑞达期货	22		0		
71		大地期货	22		2		
72		大连良运	21		-32		
73		东证期货	20		-16		
74		金友期货	16		3		
75		汇鑫期货	15		15		
76		浙江中大	15		14		
77		华联期货	14		1		
78		金元期货	13		3		
79		建信期货	12		-10		
80		五矿期货	12		0		
81		中融汇信	12		0		
82		格林大华	11		3		
83		国都期货	11		1		
84		信达期货	11		0		
85		上海浙石	11		0		
86		江苏新纪元	10		8		
87		铜冠金源	9		9		
88		中钢期货	8		2		
89		集成期货	8		2		
90		新晟期货	7		1		
91		英大期货	7		2		
92		财达期货	6		-1		
93		红塔期货	6		0		
94		湖南金信	6		0		
95		平安期货	5		3		
96		长安期货	5		-10		
97		华闻期货	5		3		
98		大通期货	4		0		
99		先融期货	4		4		
100		上海通联	3		1		
101		和合期货	3		3		
102		倍特期货	3		-4		
103		国元期货	2		-17		
104		上海中财	2		-2		
105		上海大陆	2		0		
106		大越期货	2		0		
107		银建期货	2		0		
108		中州期货	2		0		
109		金石期货	2		0		
110		上海东亚	2		-2		
111		天风期货	1		0		
112		首创京都	1		1		
113		深圳瑞龙	1		0		
114		同信久恒	0		-12		
115		天鸿期货	0		-1		
116		民生期货	0		-2		
117		金谷期货	0		-1		
118		深圳金汇	0		-4		
总计				15,313		-21		

名次		会员简称	持卖单量	增减		
1		国投期货	2,016		-401		
2		永安期货	1,371		33		
3		东航期货	780		-158		
4		中粮期货	755		-1,035		
5		光大期货	697		85		
6		海航东银	679		2		
7		鲁证期货	575		160		
8		银河期货	571		-22		
9		方正中期	541		88		
10		江西瑞奇	465		447		
11		首创京都	411		64		
12		华泰长城	383		34		
13		国泰君安	318		98		
14		万达期货	269		-5		
15		北京首创	257		90		
16		广发期货	251		-55		
17		徽商期货	242		38		
18		一德期货	230		-41		
19		中信期货	199		-114		
20		中国国际	197		110		
21		兴证期货	196		163		
22		上海中期	196		19		
23		中信建投	169		-4		
24		海通期货	159		34		
25		长江期货	152		10		
26		国海良时	142		103		
27		东证期货	136		16		
28		中衍期货	128		-25		
29		南华期货	124		57		
30		中辉期货	115		-1		
31		广州期货	105		1		
32		宝城期货	102		74		
33		津投期货	99		79		
34		浙商期货	97		3		
35		金友期货	96		23		
36		格林大华	92		3		
37		金瑞期货	88		78		
38		山西三立	85		79		
39		国信期货	80		-81		
40		天风期货	76		-22		
41		五矿期货	74		4		
42		中投期货	72		-86		
43		宏源期货	66		1		
44		东方汇金	65		0		
45		瑞达期货	55		12		
46		申银万国	55		0		
47		招金期货	52		3		
48		安粮期货	51		1		
49		新湖期货	51		34		
50		渤海期货	49		43		
51		招商期货	48		-11		
52		建信期货	42		-1		
53		大连良运	41		-22		
54		中州期货	41		2		
55		弘业期货	41		-6		
56		深圳瑞龙	36		3		
57		华安期货	36		20		
58		东海期货	35		-9		
59		锦泰期货	34		-1		
60		金谷期货	33		33		
61		天富期货	32		-1		
62		美尔雅期货	32		0		
63		神华期货	31		-22		
64		汇鑫期货	28		23		
65		晟鑫期货	28		14		
66		国元期货	26		1		
67		华联期货	26		3		
68		倍特期货	25		4		
69		安信期货	23		-10		
70		金石期货	21		9		
71		英大期货	21		-2		
72		冠通期货	20		3		
73		长安期货	20		-16		
74		浙江中大	19		-8		
75		海证期货	19		14		
76		南证期货	17		15		
77		平安期货	17		-6		
78		集成期货	17		2		
79		国贸期货	17		13		
80		大地期货	15		-16		
81		江苏新纪元	14		-36		
82		华龙期货	13		6		
83		鑫鼎盛期货	11		1		
84		上海中财	11		-2		
85		中银国际	11		0		
86		和合期货	9		4		
87		中航期货	9		6		
88		德盛期货	9		1		
89		创元期货	9		4		
90		红塔期货	9		0		
91		浙江新世纪	9		5		
92		东兴期货	8		-5		
93		西部期货	8		0		
94		大越期货	8		6		
95		金元期货	8		-1		
96		东吴期货	7		-2		
97		信达期货	7		-3		
98		民生期货	7		-18		
99		河北恒银	6		-2		
100		上海大陆	6		-2		
101		西南期货	6		-1		
102		华鑫期货	5		0		
103		国金期货	5		2		
104		国都期货	5		2		
105		华创期货	5		2		
106		中原期货	4		-6		
107		先融期货	4		-3		
108		国联期货	4		-1		
109		云晨期货	4		-1		
110		华西期货	3		-1		
111		中钢期货	3		-8		
112		文峰期货	2		-1		
113		广永期货	2		-2		
114		同信久恒	2		1		
115		新晟期货	2		-5		
116		道通期货	1		0		
117		恒泰期货	1		0		
118		国富期货	1		0		
119		大通期货	0		-1		
120		盛达期货	0		-1		
121		大有期货	0		-7		
122		山金期货	0		-18		
123		天鸿期货	0		-1		
总计				15,313		-21		



会员类别	总成交量	增减		
期货公司会员	24,866		10,352		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	15,313		-21		
非期货公司会员	0		0		

会员类别	总持卖单量	增减		
期货公司会员	15,313		-21		
非期货公司会员	0		0		

