								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161028	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	61,017		-17,316		
2		永安期货	39,284		-13,379		
3		华安期货	33,502		2,783		
4		华信万达	27,381		7,981		
5		中信期货	25,878		-2,331		
6		广永期货	20,601		-14,130		
7		安粮期货	20,319		-23,340		
8		华泰期货	19,973		-5,463		
9		国泰君安	19,790		-1,901		
10		广发期货	19,028		4,298		
11		徽商期货	18,819		-4,080		
12		国投安信	18,007		3,054		
13		东航期货	17,990		-4,443		
14		中信建投	15,510		6,403		
15		浙商期货	15,502		4,418		
16		鲁证期货	15,207		5,573		
17		兴证期货	14,931		-402		
18		银河期货	13,911		1,913		
19		招商期货	13,506		-1,828		
20		一德期货	13,458		4,513		
21		光大期货	12,481		-813		
22		方正中期	12,013		-4,534		
23		南华期货	11,272		-1,205		
24		大地期货	10,573		7,897		
25		东证期货	10,501		2,142		
26		上海中财	10,290		8,282		
27		格林大华	9,754		-7,343		
28		迈科期货	8,650		-918		
29		冠通期货	8,588		2,970		
30		中国国际	8,343		1,647		
31		创元期货	7,791		2,272		
32		申银万国	7,567		-4,103		
33		弘业期货	7,206		-1,126		
34		国都期货	7,035		-250		
35		金元期货	7,021		-1,177		
36		美尔雅期货	6,859		3,475		
37		中粮期货	6,526		-5,084		
38		长江期货	6,209		7		
39		国海良时	6,069		-2,990		
40		国信期货	6,000		-188		
41		上海大陆	5,945		-2,513		
42		瑞达期货	5,899		-1,989		
43		建信期货	5,693		2,786		
44		宏源期货	5,625		499		
45		宝城期货	5,576		3,510		
46		北京首创	5,328		2,450		
47		新湖期货	5,237		205		
48		中衍期货	4,797		-594		
49		国金期货	4,620		-611		
50		华西期货	4,607		3,235		
51		中辉期货	4,526		1,054		
52		中大期货	4,422		675		
53		西部期货	4,337		-1,625		
54		国富期货	4,190		-2,117		
55		金瑞期货	4,083		-534		
56		深圳瑞龙	3,905		1,705		
57		广州期货	3,641		1,921		
58		上海中期	3,631		-4,355		
59		中原期货	3,556		896		
60		江苏新纪元	3,509		77		
61		英大期货	3,488		-206		
62		中融汇信	3,355		139		
63		国贸期货	3,343		1,307		
64		北京金鹏	3,329		1,303		
65		先融期货	3,217		513		
66		五矿经易	3,105		428		
67		信达期货	2,944		-953		
68		福能期货	2,942		1,040		
69		东海期货	2,909		1,104		
70		渤海期货	2,507		-1,162		
71		江西瑞奇	2,506		-2,481		
72		中投期货	2,503		-428		
73		平安期货	2,420		950		
74		同信久恒	2,393		-4,130		
75		首创京都	2,287		1,974		
76		国联期货	2,260		-637		
77		恒泰期货	2,234		491		
78		东方汇金	2,047		657		
79		大越期货	2,037		549		
80		华鑫期货	2,006		757		
81		天风期货	1,997		1,537		
82		国元期货	1,958		-261		
83		招金期货	1,923		772		
84		东吴期货	1,821		797		
85		大通期货	1,689		1,642		
86		华联期货	1,638		-762		
87		汇鑫期货	1,566		951		
88		集成期货	1,483		-3,336		
89		浙江新世纪	1,467		-895		
90		海航期货	1,435		-1,765		
91		天鸿期货	1,397		1,029		
92		江苏东华	1,307		-549		
93		津投期货	1,276		790		
94		混沌天成	1,198		125		
95		德盛期货	1,181		-772		
96		铜冠金源	1,180		286		
97		倍特期货	1,154		-1,782		
98		东兴期货	1,140		208		
99		华融期货	1,047		101		
100		华创期货	1,029		-276		
101		华闻期货	934		-1,753		
102		锦泰期货	917		-94		
103		中天期货	908		480		
104		中航期货	883		-1,318		
105		民生期货	775		-684		
106		神华期货	751		-265		
107		上海东亚	738		-1,755		
108		大有期货	681		-708		
109		西南期货	654		393		
110		长安期货	647		-481		
111		金石期货	618		-1,394		
112		中银国际	616		-669		
113		中州期货	563		-122		
114		南证期货	494		-1,112		
115		新晟期货	474		-695		
116		和合期货	468		172		
117		财达期货	442		-753		
118		兴业期货	437		50		
119		湖南金信	342		-569		
120		大连良运	338		-110		
121		文峰期货	327		109		
122		红塔期货	326		21		
123		云晨期货	287		-557		
124		华龙期货	257		-286		
125		天富期货	251		129		
126		中钢期货	241		-1,135		
127		山西三立	241		62		
128		海证期货	214		-420		
129		中金期货	204		-126		
130		深圳金汇	186		-58		
131		河北恒银	185		-151		
132		道通期货	184		-1,431		
133		江信国盛	176		143		
134		晟鑫期货	158		-57		
135		九州期货	134		-159		
136		第一创业	128		64		
137		盛达期货	112		-33		
138		通惠期货	108		-120		
139		东方期货	92		-144		
140		山金期货	55		32		
141		华金期货	39		-36		
142		新疆天利	37		-6		
143		鑫鼎盛期货	17		-22		
144		和融期货	6		-10		
145		黑龙江时代	2		2		
总计				806,854		-60,562		

名次		会员简称	持买单量	增减		
1		永安期货	45,152		-5,127		
2		华泰期货	25,467		-917		
3		中信期货	22,217		-634		
4		浙商期货	19,717		10,044		
5		大地期货	17,381		6,287		
6		国泰君安	15,978		301		
7		申银万国	14,994		684		
8		东航期货	13,453		787		
9		广发期货	12,446		966		
10		银河期货	12,016		72		
11		南华期货	11,888		-228		
12		海通期货	11,817		2,249		
13		鲁证期货	11,640		282		
14		方正中期	10,710		228		
15		渤海期货	10,169		204		
16		徽商期货	9,858		766		
17		华信万达	9,830		210		
18		光大期货	9,233		-269		
19		格林大华	9,215		1,005		
20		国投安信	8,955		-439		
21		中国国际	8,439		457		
22		中粮期货	8,023		1,230		
23		国富期货	7,961		662		
24		国海良时	7,913		508		
25		国信期货	7,570		1,049		
26		新湖期货	7,502		2,208		
27		宏源期货	7,454		736		
28		美尔雅期货	6,798		335		
29		广永期货	6,298		569		
30		弘业期货	6,277		-376		
31		瑞达期货	5,908		768		
32		倍特期货	5,790		745		
33		中大期货	5,700		1,106		
34		兴证期货	5,595		-3,620		
35		上海中期	5,158		60		
36		中金期货	5,026		-162		
37		中信建投	4,704		610		
38		英大期货	4,428		1,218		
39		国联期货	4,364		-393		
40		中投期货	4,096		102		
41		招商期货	3,868		471		
42		中银国际	3,809		-53		
43		西部期货	3,798		-1,114		
44		中辉期货	3,763		539		
45		广州期货	3,714		1,267		
46		长江期货	3,656		-167		
47		中衍期货	3,640		651		
48		北京首创	3,612		264		
49		信达期货	3,539		413		
50		宝城期货	3,435		76		
51		东证期货	3,324		-360		
52		中原期货	3,279		859		
53		金瑞期货	3,237		535		
54		建信期货	3,167		1,381		
55		中融汇信	3,123		11		
56		华鑫期货	3,105		201		
57		迈科期货	3,072		410		
58		一德期货	3,006		-193		
59		江西瑞奇	2,958		706		
60		安粮期货	2,912		144		
61		国金期货	2,656		732		
62		先融期货	2,615		555		
63		华创期货	2,523		852		
64		五矿经易	2,346		195		
65		中航期货	2,324		156		
66		大越期货	2,238		451		
67		国贸期货	2,138		114		
68		云晨期货	2,065		125		
69		民生期货	1,942		-190		
70		华安期货	1,914		-10		
71		浙江新世纪	1,714		284		
72		深圳瑞龙	1,672		376		
73		金元期货	1,644		-692		
74		福能期货	1,640		152		
75		东海期货	1,617		-822		
76		华联期货	1,573		488		
77		海航期货	1,519		-45		
78		东吴期货	1,445		19		
79		江苏新纪元	1,430		-87		
80		冠通期货	1,353		354		
81		东方汇金	1,299		-841		
82		汇鑫期货	1,275		855		
83		上海东亚	1,271		-264		
84		大有期货	1,232		77		
85		平安期货	1,204		-173		
86		上海中财	1,161		-947		
87		大连良运	1,155		33		
88		德盛期货	1,152		155		
89		国元期货	1,112		277		
90		创元期货	1,084		-129		
91		混沌天成	1,053		-26		
92		华闻期货	1,026		217		
93		江苏东华	1,026		90		
94		恒泰期货	1,015		-123		
95		华西期货	996		335		
96		集成期货	909		171		
97		盛达期货	907		106		
98		东兴期货	906		-211		
99		南证期货	875		231		
100		兴业期货	874		1		
101		锦泰期货	869		165		
102		招金期货	869		118		
103		天鸿期货	822		698		
104		中州期货	799		100		
105		神华期货	792		144		
106		摩根大通	790		0		
107		红塔期货	751		46		
108		上海大陆	724		-288		
109		北京金鹏	698		232		
110		新晟期货	683		-37		
111		西南期货	596		-47		
112		首创京都	551		137		
113		湖南金信	544		120		
114		华融期货	544		-124		
115		中天期货	541		154		
116		天风期货	466		-145		
117		第一创业	439		18		
118		海证期货	418		30		
119		财达期货	394		62		
120		津投期货	376		118		
121		金石期货	360		80		
122		和合期货	348		59		
