								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170109	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	54,645		-14,479		
2		国投安信	29,947		6,791		
3		国泰君安	22,515		-1,890		
4		永安期货	19,628		-12,077		
5		中信期货	17,444		-2,356		
6		光大期货	16,999		-463		
7		华泰期货	16,679		-3,130		
8		大地期货	14,780		13,244		
9		国富期货	12,249		-3,388		
10		东证期货	12,109		-194		
11		徽商期货	11,795		-3,298		
12		申银万国	11,598		-2,461		
13		冠通期货	10,716		4,172		
14		广发期货	10,559		-70		
15		中信建投	10,150		2,677		
16		东航期货	9,663		-7,954		
17		华信万达	9,502		-8,808		
18		国信期货	9,482		-980		
19		广州金控	9,269		-2,116		
20		鲁证期货	9,004		-1,736		
21		大有期货	7,974		7,158		
22		兴证期货	7,858		-1,597		
23		方正中期	7,579		-7,787		
24		新湖期货	7,574		-157		
25		东方汇金	7,342		2,592		
26		英大期货	7,335		-349		
27		华安期货	7,120		-8,126		
28		南华期货	6,580		-5,361		
29		海航期货	6,555		445		
30		银河期货	6,335		-7,434		
31		国金期货	6,120		547		
32		长江期货	5,626		-3,423		
33		中粮期货	5,494		-368		
34		金瑞期货	5,463		-1,982		
35		格林大华	5,381		1,428		
36		中国国际	5,294		-491		
37		招商期货	5,220		-3,252		
38		弘业期货	5,031		-3,247		
39		宝城期货	4,984		-2,549		
40		西部期货	4,813		-4,254		
41		一德期货	4,659		-1,937		
42		中银国际	4,039		-864		
43		江西瑞奇	3,869		-1,943		
44		五矿经易	3,658		-1,745		
45		上海中期	3,647		-3,532		
46		国贸期货	3,571		1,499		
47		宏源期货	3,257		-646		
48		迈科期货	3,241		-970		
49		国海良时	3,180		-2,844		
50		华西期货	3,145		1,021		
51		北京首创	3,045		-10,244		
52		中衍期货	2,809		-652		
53		中辉期货	2,762		-526		
54		浙商期货	2,741		-5,199		
55		安粮期货	2,630		-3,120		
56		华创期货	2,562		1,542		
57		信达期货	2,461		-1,239		
58		瑞达期货	2,352		-755		
59		建信期货	2,258		-1,468		
60		广州期货	2,134		-423		
61		铜冠金源	2,038		684		
62		中融汇信	1,996		-1,254		
63		中大期货	1,981		-1,565		
64		渤海期货	1,955		-1,594		
65		中投期货	1,940		502		
66		上海中财	1,916		-275		
67		恒泰期货	1,878		844		
68		江苏新纪元	1,665		-731		
69		东海期货	1,634		-1,782		
70		国联期货	1,621		-712		
71		上海东亚	1,612		-1,112		
72		锦泰期货	1,576		637		
73		国都期货	1,558		-1,417		
74		平安期货	1,527		-463		
75		国元期货	1,449		-859		
76		上海大陆	1,388		-2,531		
77		大越期货	1,357		-41		
78		浙江新世纪	1,303		218		
79		福能期货	1,289		-1,468		
80		先融期货	1,165		-76		
81		美尔雅期货	1,147		-1,678		
82		德盛期货	1,145		-378		
83		金元期货	1,125		-2,550		
84		中金期货	1,095		881		
85		华联期货	1,083		-87		
86		招金期货	1,044		-331		
87		创元期货	1,024		-788		
88		中航期货	941		-710		
89		深圳瑞龙	898		-409		
90		东兴期货	896		-147		
91		北京金鹏	867		2		
92		混沌天成	820		-941		
93		南证期货	814		-41		
94		同信久恒	814		149		
95		中原期货	776		-490		
96		华闻期货	770		-249		
97		集成期货	730		-576		
98		金石期货	696		-382		
99		汇鑫期货	610		-205		
100		东吴期货	584		-158		
101		华龙期货	570		-289		
102		倍特期货	544		-444		
103		神华期货	536		-460		
104		民生期货	504		-186		
105		西南期货	481		122		
106		中州期货	458		16		
107		和合期货	447		40		
108		兴业期货	436		-146		
109		华鑫期货	410		-303		
110		中钢期货	397		-440		
111		津投期货	367		-190		
112		第一创业	348		-342		
113		华融期货	329		-41		
114		中天期货	312		-58		
115		首创京都	287		-378		
116		长安期货	259		-620		
117		海证期货	256		-168		
118		财达期货	252		38		
119		天富期货	221		-31		
120		新晟期货	206		39		
121		天风期货	201		-225		
122		上海浙石	200		198		
123		红塔期货	193		-209		
124		江苏东华	192		-49		
125		金信期货	185		-53		
126		文峰期货	176		-541		
127		河北恒银	173		8		
128		深圳金汇	159		-118		
129		鑫鼎盛期货	132		4		
130		山西三立	128		-145		
131		云晨期货	120		-31		
132		江信国盛	101		-39		
133		摩根大通	100		100		
134		大连良运	79		-62		
135		新疆天利	64		36		
136		大通期货	57		-347		
137		九州期货	50		-222		
138		道通期货	43		-97		
139		山金期货	36		-54		
140		晟鑫期货	34		-22		
141		东方期货	11		-79		
142		和融期货	9		9		
143		天鸿期货	7		-60		
144		华金期货	6		-78		
145		通惠期货	3		1		
146		黑龙江时代	3		3		
147		盛达期货	2		-184		
总计				567,242		-138,948	

名次		会员简称	持买单量	增减		
1		海通期货	28,084		-363		
2		浙商期货	26,878		-686		
3		永安期货	21,704		2,827		
4		华信万达	19,374		992		
5		鲁证期货	13,897		938		
6		国投安信	13,417		1,332		
7		广发期货	13,293		335		
8		东航期货	13,022		232		
9		华泰期货	12,992		-1,069		
10		大地期货	12,906		-3,822		
11		国泰君安	12,594		-198		
12		银河期货	11,855		118		
13		申银万国	11,621		696		
14		中粮期货	11,394		276		
15		国海良时	10,819		313		
16		徽商期货	9,993		-1		
17		方正中期	9,693		159		
18		中银国际	9,417		-3,776		
19		金瑞期货	9,389		1,935		
20		中国国际	9,220		-526		
21		中信期货	8,947		-70		
22		宝城期货	8,863		2,666		
23		长江期货	8,340		1,056		
24		格林大华	7,979		775		
25		广州金控	7,651		153		
26		宏源期货	7,583		254		
27		新湖期货	7,368		540		
28		国联期货	7,311		101		
29		南华期货	6,931		131		
30		上海东亚	6,404		-67		
31		大越期货	6,204		175		
32		东证期货	5,994		488		
33		中信建投	5,945		21		
34		弘业期货	5,552		246		
35		光大期货	5,479		86		
36		广州期货	5,241		328		
37		中投期货	5,157		272		
38		上海中期	5,152		426		
39		一德期货	4,972		18		
40		招商期货	4,915		-15		
41		国信期货	4,773		-30		
42		中大期货	4,724		-294		
