								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160620	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	29,558		-7,895		
2		华泰期货	14,654		-10,087		
3		招商期货	12,037		-5,027		
4		广发期货	11,313		-93		
5		国泰君安	11,247		-2,222		
6		中信期货	10,990		-4,885		
7		徽商期货	10,343		-1,977		
8		东航期货	10,300		-7,222		
9		永安期货	10,279		-3,671		
10		兴证期货	9,719		-2,146		
11		方正中期	9,618		-3,047		
12		光大期货	9,352		-11,785		
13		北京首创	8,730		590		
14		华信万达	8,538		556		
15		南华期货	8,300		-2,030		
16		东证期货	8,151		2,863		
17		安粮期货	7,967		-3,612		
18		广永期货	7,067		2,024		
19		中粮期货	7,023		-577		
20		申银万国	5,910		-4,286		
21		华安期货	5,874		-904		
22		银河期货	5,805		-1		
23		国金期货	4,750		3,058		
24		中信建投	4,345		-3,636		
25		国投期货	4,334		-5,526		
26		大地期货	3,558		1,595		
27		上海中期	3,259		-2,357		
28		新湖期货	3,082		-4,566		
29		瑞达期货	3,059		332		
30		中国国际	3,021		-1,976		
31		西部期货	2,875		-1,217		
32		国海良时	2,792		-701		
33		长江期货	2,572		-1,537		
34		宏源期货	2,377		-1,734		
35		宝城期货	2,164		-1,739		
36		鲁证期货	2,136		-471		
37		弘业期货	1,932		-439		
38		中融汇信	1,917		-2,786		
39		五矿经易	1,861		-4,541		
40		中大期货	1,828		-245		
41		国元期货	1,743		-948		
42		中辉期货	1,719		-627		
43		国信期货	1,537		-938		
44		深圳瑞龙	1,534		475		
45		一德期货	1,516		-3,804		
46		信达期货	1,509		-1,742		
47		北京金鹏	1,451		167		
48		格林大华	1,450		-1,333		
49		中衍期货	1,447		-1,361		
50		首创京都	1,443		-621		
51		南证期货	1,427		545		
52		浙商期货	1,398		-1,504		
53		金元期货	1,390		-1,962		
54		国贸期货	1,313		-764		
55		华鑫期货	1,305		-14		
56		金瑞期货	1,286		-40		
57		国联期货	1,253		-367		
58		创元期货	1,180		-2,075		
59		倍特期货	1,063		-568		
60		同信久恒	1,003		-2,076		
61		迈科期货	988		-1,427		
62		广州期货	965		-217		
63		天风期货	964		-1,463		
64		先融期货	949		-30		
65		上海大陆	933		-260		
66		集成期货	931		-1,620		
67		美尔雅期货	881		-1,020		
68		英大期货	871		-771		
69		东海期货	802		-945		
70		江苏新纪元	799		-1		
71		红塔期货	797		-467		
72		浙江新世纪	788		158		
73		国都期货	781		-1,669		
74		平安期货	724		-92		
75		东吴期货	679		-855		
76		招金期货	654		-2,877		
77		中投期货	634		-217		
78		大有期货	628		-961		
79		江西瑞奇	605		-539		
80		德盛期货	557		-27		
81		福能期货	543		-944		
82		渤海期货	519		-7,542		
83		上海浙石	506		-703		
84		华西期货	505		-77		
85		恒泰期货	501		-326		
86		神华期货	492		-97		
87		冠通期货	473		-652		
88		建信期货	459		-585		
89		上海中财	457		-385		
90		华融期货	449		-604		
91		中州期货	447		-416		
92		汇鑫期货	424		-1,085		
93		西南期货	423		-818		
94		海航期货	419		-185		
95		财达期货	417		-175		
96		华创期货	414		-7		
97		海证期货	394		130		
98		华联期货	387		-518		
99		江苏东华	386		-325		
100		长安期货	346		104		
101		东方汇金	329		-1,969		
102		中钢期货	323		242		
103		大越期货	321		-525		
104		津投期货	318		-130		
105		中银国际	303		-429		
106		铜冠金源	288		-1,599		
107		中原期货	277		-313		
108		华闻期货	270		71		
109		中航期货	249		-445		
110		民生期货	232		-144		
111		和合期货	210		-332		
112		晟鑫期货	208		115		
113		金石期货	202		-156		
114		天鸿期货	200		-323		
115		道通期货	178		-211		
116		东兴期货	174		-894		
117		新晟期货	164		-550		
118		银建期货	123		-26		
119		盛达期货	118		112		
120		锦泰期货	117		-100		
