								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160530	

			期货公司会员	

名次		会员简称	成交量		增减		
1		东航期货	37,953		21,933		
2		海通期货	37,701		13,838		
3		方正中期	24,414		11,772		
4		广发期货	23,226		13,113		
5		光大期货	21,379		9,468		
6		华泰期货	21,024		11,139		
7		永安期货	20,716		11,030		
8		徽商期货	18,590		8,010		
9		安粮期货	17,428		10,777		
10		中信期货	17,022		3,325		
11		招商期货	15,760		3,025		
12		华安期货	15,035		10,319		
13		申银万国	14,982		9,191		
14		南华期货	14,904		3,011		
15		国投期货	14,490		8,561		
16		国泰君安	14,243		2,010		
17		兴证期货	13,862		3,437		
18		华信万达	13,156		2,729		
19		中信建投	10,394		2,616		
20		新湖期货	9,513		6,377		
21		宝城期货	8,335		4,139		
22		鲁证期货	8,190		2,799		
23		中粮期货	8,094		2,946		
24		上海中期	8,016		231		
25		银河期货	7,795		966		
26		国海良时	7,738		4,539		
27		东证期货	7,511		-5,421		
28		广永期货	7,197		1,144		
29		中国国际	6,692		1,666		
30		五矿经易	6,444		2,616		
31		中大期货	5,433		3,043		
32		宏源期货	5,165		480		
33		建信期货	5,108		3,051		
34		北京首创	4,923		-6,599		
35		集成期货	4,814		3,176		
36		东海期货	4,480		-56		
37		西部期货	4,364		1,659		
38		国元期货	4,203		-6		
39		浙商期货	4,194		1,538		
40		国信期货	3,790		1,317		
41		中融汇信	3,637		-2,266		
42		中衍期货	3,597		931		
43		一德期货	3,277		547		
44		信达期货	3,100		1,130		
45		长江期货	3,100		-758		
46		格林大华	2,962		-2,463		
47		中辉期货	2,902		328		
48		弘业期货	2,825		-1,154		
49		瑞达期货	2,731		152		
50		天风期货	2,704		1,502		
51		美尔雅期货	2,670		940		
52		国都期货	2,534		-489		
53		首创京都	2,382		751		
54		金石期货	2,376		413		
55		华西期货	2,302		1,367		
56		冠通期货	2,133		1,648		
57		创元期货	2,103		1,529		
58		深圳瑞龙	2,019		571		
59		上海浙石	1,950		1,948		
60		金元期货	1,924		359		
61		迈科期货	1,882		1,394		
62		中投期货	1,803		624		
63		铜冠金源	1,781		880		
64		北京金鹏	1,775		-141		
65		国联期货	1,677		768		
66		华联期货	1,655		-33		
67		大地期货	1,627		-24		
68		同信久恒	1,563		220		
69		神华期货	1,550		1,312		
70		国金期货	1,544		-2,597		
71		国贸期货	1,537		743		
72		江西瑞奇	1,474		1,171		
73		江苏新纪元	1,472		842		
74		华鑫期货	1,408		-6,037		
75		东方汇金	1,382		-723		
76		渤海期货	1,379		46		
77		上海大陆	1,313		855		
78		金瑞期货	1,295		-212		
79		汇鑫期货	1,246		812		
80		大有期货	1,229		687		
81		倍特期货	1,214		336		
82		财达期货	1,164		810		
83		福能期货	1,148		433		
84		招金期货	1,055		244		
85		华融期货	1,006		159		
86		中州期货	953		151		
87		恒泰期货	907		-1,372		
88		兴业期货	883		663		
89		长安期货	870		420		
90		先融期货	866		303		
91		德盛期货	855		193		
92		浙江新世纪	847		397		
93		南证期货	758		-383		
94		海航期货	751		346		
95		锦泰期货	717		-351		
96		海证期货	700		-118		
97		民生期货	699		270		
98		混沌天成	697		-388		
99		英大期货	696		83		
100		大越期货	673		-1,143		
101		津投期货	671		-717		
102		中钢期货	666		439		
103		新晟期货	659		214		
104		上海中财	651		215		
105		江苏东华	647		235		
106		广州期货	636		250		
107		中航期货	611		-300		
108		东吴期货	599		-539		
109		平安期货	510		-946		
110		山西三立	488		388		
111		东兴期货	463		-419		
112		大连良运	398		-280		
113		上海东亚	384		-389		
114		晟鑫期货	359		-252		
115		湖南金信	339		147		
116		和合期货	326		-161		
117		中原期货	310		-254		
118		道通期货	307		231		
119		云晨期货	307		-243		
