								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150914	

			期货公司会员	

名次		会员简称	成交量		增减		
1		万达期货	3,487		878		
2		徽商期货	3,153		1,682		
3		新湖期货	2,640		747		
4		永安期货	2,474		-73		
5		天风期货	2,389		1,871		
6		中融汇信	2,325		1,820		
7		申银万国	1,940		506		
8		兴证期货	1,522		372		
9		方正中期	1,414		113		
10		东航期货	1,411		154		
11		银河期货	1,259		337		
12		华泰期货	1,226		-124		
13		美尔雅期货	1,136		-97		
14		中国国际	893		314		
15		国联期货	863		705		
16		格林大华	847		739		
17		广发期货	837		-147		
18		光大期货	834		-36		
19		国泰君安	755		347		
20		东证期货	712		3		
21		中大期货	609		202		
22		中信期货	609		266		
23		国海良时	605		217		
24		中信建投	561		81		
25		南华期货	529		99		
26		鲁证期货	525		-30		
27		国投期货	519		51		
28		弘业期货	507		216		
29		摩根大通	500		500		
30		安粮期货	493		120		
31		集成期货	492		289		
32		中衍期货	456		111		
33		宝城期货	431		-220		
34		一德期货	417		61		
35		海通期货	409		-69		
36		先融期货	404		260		
37		华龙期货	381		375		
38		国贸期货	367		149		
39		海航东银	359		130		
40		中辉期货	348		-174		
41		信达期货	321		-18		
42		国元期货	309		184		
43		南证期货	306		-220		
44		长江期货	291		-71		
45		国信期货	290		37		
46		东方汇金	269		-340		
47		金友期货	269		241		
48		宏源期货	252		105		
49		华西期货	250		59		
50		安信期货	245		102		
51		西部期货	236		114		
52		浙商期货	236		160		
53		招金期货	227		88		
54		创元期货	224		193		
55		中航期货	219		201		
56		深圳瑞龙	198		99		
57		建信期货	196		123		
58		大地期货	183		126		
59		倍特期货	180		-221		
60		中投期货	180		-94		
61		北京首创	170		12		
62		金元期货	168		-632		
63		英大期货	167		-152		
64		金瑞期货	165		-25		
65		锦泰期货	165		31		
66		上海中期	163		-120		
67		江西瑞奇	158		90		
68		山金期货	156		108		
69		五矿经易	155		-423		
70		华安期货	141		-155		
71		渤海期货	136		91		
72		国金期货	129		75		
73		上海中财	123		-5		
74		津投期货	123		80		
75		招商期货	118		-91		
76		中粮期货	118		-21		
77		恒泰期货	107		23		
