								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160516	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	16,016		-9,109		
2		中信期货	11,931		895		
3		南华期货	10,117		-5,521		
4		东航期货	8,843		-7,548		
5		国泰君安	8,612		-4,533		
6		华泰期货	6,812		-674		
7		光大期货	6,810		-5,234		
8		广发期货	6,179		-5,145		
9		兴证期货	5,772		-5,238		
10		徽商期货	5,772		-3,746		
11		中投期货	5,748		13		
12		东海期货	5,465		3,286		
13		银河期货	5,152		-860		
14		华安期货	4,813		1,736		
15		招商期货	4,565		-2,707		
16		华信万达	4,493		-10,304		
17		上海中期	4,356		702		
18		方正中期	4,210		-4,303		
19		永安期货	4,022		-5,238		
20		国投期货	3,957		-10,854		
21		安粮期货	3,847		-8,760		
22		中大期货	3,678		1,279		
23		美尔雅期货	3,675		550		
24		广永期货	3,468		-605		
25		东证期货	3,162		-7,608		
26		申银万国	3,090		-2,136		
27		国金期货	3,043		1,171		
28		中信建投	2,862		-4,715		
29		鲁证期货	2,832		-1,966		
30		新湖期货	2,395		-168		
31		中国国际	2,374		-776		
32		中粮期货	2,276		-7,318		
33		中融汇信	2,101		681		
34		宝城期货	2,003		-1,003		
35		国海良时	2,001		-1,715		
36		创元期货	1,972		1,018		
37		建信期货	1,902		1,031		
38		瑞达期货	1,725		663		
39		长江期货	1,639		-60		
40		浙商期货	1,625		-108		
41		国贸期货	1,541		907		
42		华西期货	1,505		-1,100		
43		格林大华	1,370		-823		
44		一德期货	1,320		-1,681		
45		金石期货	1,294		392		
46		国都期货	1,090		-2,395		
47		华鑫期货	1,065		-1,564		
48		北京首创	1,034		-166		
49		宏源期货	1,023		-541		
50		海证期货	988		15		
51		五矿经易	971		-688		
52		集成期货	962		-793		
53		东方汇金	927		-1,124		
54		国元期货	905		-2,185		
55		信达期货	881		-288		
56		中衍期货	876		-450		
57		同信久恒	850		322		
58		国信期货	802		-287		
59		招金期货	787		-25		
60		江苏东华	781		593		
61		华联期货	768		536		
62		财达期货	760		617		
63		金瑞期货	738		408		
64		渤海期货	683		-1,438		
65		锦泰期货	674		-289		
66		西部期货	666		-600		
67		中金期货	658		655		
68		深圳瑞龙	654		-52		
69		东吴期货	654		-53		
70		先融期货	645		295		
71		弘业期货	619		-1,598		
72		中辉期货	615		-337		
73		大地期货	531		166		
74		广州期货	514		244		
75		福能期货	500		92		
76		迈科期货	478		-5		
77		国联期货	472		108		
78		铜冠金源	460		63		
79		银建期货	459		283		
80		江苏新纪元	436		-95		
81		华融期货	430		-307		
82		中航期货	429		-25		
83		大连良运	422		117		
84		金元期货	416		-210		
85		江西瑞奇	392		-196		
86		倍特期货	387		258		
87		中原期货	372		-2		
88		英大期货	340		-81		
89		天风期货	324		-6,285		
90		津投期货	315		-212		
91		北京金鹏	313		-276		
92		盛达期货	302		52		
93		冠通期货	294		-911		
94		中州期货	274		-367		
95		上海中财	244		-227		
96		南证期货	238		-29		
97		汇鑫期货	225		-581		
98		平安期货	219		-235		
99		大越期货	216		-29		
100		国富期货	205		-383		
101		云晨期货	200		133		
102		东兴期货	200		7		
103		摩根大通	200		200		
104		大有期货	196		-106		
105		和合期货	173		-124		
106		湖南金信	153		92		
107		海航期货	146		-434		
108		长安期货	144		-196		
109		西南期货	143		-127		
110		中银国际	138		-302		
111		混沌天成	129		-105		
112		浙江新世纪	125		-491		
113		上海大陆	124		-39		
114		华创期货	120		-168		
115		道通期货	109		74		
116		中钢期货	108		-79		
117		恒泰期货	103		-525		
118		神华期货	100		-66		
119		上海东亚	97		-305		
120		首创京都	85		-261		
121		民生期货	82		-324		
122		山西三立	80		-83		
123		红塔期货	73		38		
124		德盛期货	71		-155		
125		兴业期货	63		-17		
126		河北恒银	51		-27		
127		华龙期货	36		-106		
128		华闻期货	29		-56		
129		深圳金汇	22		-116		
130		第一创业	21		-125		
131		晟鑫期货	20		-68		
132		大通期货	20		2		
133		新晟期货	18		-449		
134		通惠期货	15		-10		
135		文峰期货	13		3		
136		鑫鼎盛期货	12		-34		
137		天鸿期货	10		-778		
138		天富期货	6		-28		
139		江信国盛	6		-6		
140		新疆天利	4		-8		
141		山金期货	3		-835		
142		和融期货	2		-4		
总计				228,078		-133,745	

名次		会员简称	持买单量	增减		
1		中投期货	13,253		-5,019		
2		广发期货	10,465		423		
3		新湖期货	8,773		58		
4		海通期货	8,462		1,132		
5		中粮期货	8,047		-2		
6		华泰期货	8,009		-401		
7		华信万达	7,868		149		
8		永安期货	6,530		572		
9		中银国际	6,112		92		
10		国投期货	5,523		328		
11		东航期货	4,846		17		
12		中信期货	4,569		717		
13		信达期货	4,086		-69		
14		大连良运	3,981		-7		
15		银河期货	3,708		-1,255		
16		北京首创	3,529		114		
17		混沌天成	3,126		56		
18		中金期货	2,776		-654		
19		兴证期货	2,397		-758		
20		大地期货	2,396		-241		
21		方正中期	2,319		270		
22		宏源期货	2,081		47		
23		中融汇信	2,054		89		
24		兴业期货	2,027		-33		
25		中大期货	1,971		-58		
26		国泰君安	1,904		151		
27		东证期货	1,643		-16		
28		浙商期货	1,629		231		
29		南华期货	1,616		73		
30		徽商期货	1,576		-113		
31		光大期货	1,483		334		
32		中国国际	1,382		-470		
33		上海中期	1,316		173		
34		国信期货	1,296		-82		
35		渤海期货	1,252		-414		
36		江西瑞奇	1,213		147		
37		长江期货	1,204		151		
38		国海良时	1,179		521		
39		平安期货	1,133		42		
40		瑞达期货	1,129		56		
41		中信建投	1,045		-24		
42		中辉期货	937		30		
43		鲁证期货	936		384		
44		新疆天利	930		0		
45		东海期货	885		156		
46		安粮期货	803		-83		
47		上海东亚	751		0		
48		申银万国	592		7		
49		招商期货	587		131		
50		西南期货	577		10		
51		一德期货	521		9		
52		五矿经易	492		74		
53		弘业期货	477		-1		
54		财达期货	468		222		
55		中衍期货	457		61		
56		中州期货	451		45		
57		金瑞期货	445		-150		
58		国金期货	433		54		
59		西部期货	432		52		
60		格林大华	410		51		
61		倍特期货	395		15		
62		东方汇金	367		-5		
63		招金期货	351		6		
64		广州期货	347		-8		
65		宝城期货	335		123		
66		金元期货	333		50		
67		江苏东华	330		298		
68		海航期货	326		-2		
69		东吴期货	320		158		
70		国联期货	310		46		
71		中钢期货	276		50		
72		英大期货	272		16		
73		江苏新纪元	269		-16		
74		美尔雅期货	256		30		
75		华西期货	254		-27		
76		创元期货	251		24		
77		津投期货	241		73		
78		金石期货	240		-492		
79		国贸期货	233		-8		
80		德盛期货	225		5		
81		摩根大通	200		200		
82		建信期货	192		-771		
83		大越期货	191		8		
84		云晨期货	185		66		
85		锦泰期货	164		28		
86		国元期货	163		36		
87		中原期货	147		87		
88		福能期货	145		25		
89		海证期货	139		-192		
90		深圳瑞龙	138		2		
91		汇鑫期货	131		56		
92		北京金鹏	131		92		
93		铜冠金源	128		-7		
94		上海大陆	128		21		
95		中航期货	125		-10		
96		华安期货	116		18		
97		上海中财	114		20		
98		华联期货	107		15		
99		冠通期货	106		-11		
100		首创京都	105		0		
101		长安期货	103		15		
102		华创期货	100		44		
103		恒泰期货	98		-11		
104		大有期货	94		36		
105		天风期货	92		-26		
106		浙江新世纪	79		-4		
107		广永期货	76		17		
108		南证期货	69		-3		
109		华融期货	67		-2		
110		国都期货	62		1		
111		民生期货	58		3		
112		湖南金信	54		-2		
113		深圳金汇	54		0		
114		上海浙石	51		0		
115		华闻期货	49		-1		
116		神华期货	48		6		
117		山西三立	46		15		
118		新晟期货	44		0		
119		东兴期货	44		6		
120		天富期货	44		0		
121		迈科期货	44		12		
122		红塔期货	44		-5		
123		华龙期货	34		6		
124		道通期货	34		3		
125		和合期货	31		5		
126		国富期货	30		20		
127		晟鑫期货	25		10		
128		银建期货	24		5		
129		山金期货	21		0		
130		江信国盛	18		1		
131		华鑫期货	16		1		
132		大通期货	16		11		
133		鑫鼎盛期货	15		-12		
134		先融期货	15		3		
135		集成期货	15		-23		
136		华金期货	13		0		
137		河北恒银	11		1		
138		文峰期货	9		1		
139		天鸿期货	8		8		
140		第一创业	3		2		
