								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160830	

			期货公司会员	

名次		会员简称	成交量		增减		
1		华泰期货	23,702		1,260		
2		海通期货	21,010		6,233		
3		永安期货	20,934		1,642		
4		国泰君安	14,744		4,770		
5		徽商期货	14,398		1,779		
6		中信期货	13,629		3,014		
7		广永期货	12,109		1,252		
8		广发期货	11,774		4,008		
9		申银万国	11,318		5,626		
10		国投安信	11,265		853		
11		方正中期	10,599		2,096		
12		东航期货	10,398		-638		
13		东证期货	10,350		-198		
14		建信期货	10,129		7,465		
15		招商期货	9,036		1,292		
16		光大期货	8,965		-1,489		
17		华信万达	8,621		-728		
18		东方汇金	7,423		5,308		
19		南华期货	7,356		-37		
20		中信建投	6,868		1,675		
21		兴证期货	6,675		-6,435		
22		鲁证期货	6,609		-3,026		
23		大地期货	5,673		4,129		
24		中粮期货	5,573		648		
25		安粮期货	5,385		-1,872		
26		广州期货	5,134		2,259		
27		国海良时	4,696		383		
28		渤海期货	4,671		3,297		
29		华安期货	4,633		-2,829		
30		银河期货	4,525		-38		
31		天鸿期货	4,051		3,990		
32		宏源期货	3,925		23		
33		浙商期货	3,893		425		
34		同信久恒	3,869		1,788		
35		金瑞期货	3,798		1,544		
36		中国国际	3,697		-1,406		
37		五矿经易	3,652		2,204		
38		招金期货	3,535		-95		
39		国信期货	3,440		-2,126		
40		宝城期货	3,427		1,120		
41		冠通期货	3,345		-4,295		
42		英大期货	3,304		-4,946		
43		长江期货	3,274		534		
44		西部期货	3,153		205		
45		平安期货	3,133		1,210		
46		新湖期货	3,078		-4,206		
47		北京首创	3,015		794		
48		中辉期货	2,871		227		
49		上海中期	2,824		118		
50		格林大华	2,752		383		
51		中大期货	2,546		-696		
52		弘业期货	2,456		406		
53		中融汇信	2,446		-1,005		
54		瑞达期货	2,426		-1,086		
55		创元期货	2,188		65		
56		信达期货	2,111		463		
57		华鑫期货	2,002		-184		
58		福能期货	1,997		981		
59		天富期货	1,960		1,427		
60		湖南金信	1,939		1,600		
61		中衍期货	1,875		-375		
62		东海期货	1,856		798		
63		中钢期货	1,825		1,465		
64		国富期货	1,551		459		
65		集成期货	1,488		-583		
66		国贸期货	1,438		599		
67		国元期货	1,433		-6,478		
68		一德期货	1,337		-1		
69		金元期货	1,306		509		
70		美尔雅期货	1,296		-176		
71		首创京都	1,216		778		
72		倍特期货	1,114		-235		
73		国都期货	1,060		-292		
74		恒泰期货	1,060		-257		
75		和合期货	1,053		-42		
76		混沌天成	1,004		487		
77		大越期货	925		-174		
78		迈科期货	917		114		
79		海航期货	897		555		
80		上海大陆	872		21		
81		西南期货	862		265		
82		先融期货	819		343		
83		中原期货	804		-248		
84		深圳瑞龙	800		-127		
85		长安期货	790		597		
86		红塔期货	786		-618		
87		财达期货	773		439		
88		江苏东华	763		429		
89		国联期货	744		-1,566		
90		津投期货	731		113		
