								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150630	

			期货公司会员	

名次		会员简称	成交量		增减		
1		兴证期货	790		-412		
2		国投期货	635		101		
3		永安期货	606		-127		
4		万达期货	573		-314		
5		东航期货	501		42		
6		首创京都	478		164		
7		徽商期货	438		-360		
8		银河期货	413		72		
9		中国国际	398		136		
10		集成期货	396		-189		
11		津投期货	323		169		
12		一德期货	292		13		
13		南华期货	253		14		
14		海航东银	225		37		
15		中信期货	194		110		
16		中融汇信	194		-220		
17		新湖期货	193		-538		
18		东海期货	144		137		
19		中粮期货	128		116		
20		国泰君安	127		-473		
21		国信期货	117		59		
22		方正中期	114		-223		
23		大连良运	114		32		
24		广发期货	104		-180		
25		信达期货	102		15		
26		安粮期货	102		-31		
27		鲁证期货	99		-241		
28		中衍期货	94		-26		
29		光大期货	92		-96		
30		大越期货	85		0		
31		中辉期货	79		-28		
32		英大期货	74		27		
33		东证期货	72		30		
34		华泰期货	72		16		
35		平安期货	70		-26		
36		海通期货	70		-45		
37		国贸期货	67		64		
38		先融期货	62		7		
39		宝城期货	61		-89		
40		深圳瑞龙	59		37		
41		申银万国	55		-80		
42		上海中期	54		-21		
43		上海大陆	54		11		
44		浙商期货	53		-163		
45		弘业期货	53		-25		
46		天风期货	52		42		
47		东方汇金	50		-19		
48		金友期货	49		-23		
49		中信建投	49		-11		
50		德盛期货	43		33		
51		华融期货	40		27		
52		东兴期货	40		34		
53		上海中财	40		40		
54		北京首创	39		-252		
55		长江期货	39		-75		
56		华西期货	37		21		
57		江西瑞奇	35		-33		
58		西南期货	33		-29		
59		美尔雅期货	32		-94		
60		中原期货	30		9		
61		北京金鹏	30		14		
62		安信期货	29		-24		
63		国海良时	27		-75		
64		中州期货	25		8		
65		国联期货	22		12		
66		汇鑫期货	21		-63		
67		宏源期货	19		0		
68		天富期货	18		16		
69		金元期货	17		-19		
70		华安期货	16		-17		
71		迈科期货	16		7		
72		中大期货	16		6		
73		格林大华	16		-24		
74		混沌天成	16		11		
75		招金期货	15		-3		
76		华联期货	14		-13		
77		建信期货	14		0		
78		瑞达期货	14		-7		
79		华鑫期货	13		7		
80		国金期货	13		-7		
81		银建期货	13		13		
82		招商期货	13		-1		
83		金石期货	13		-6		
84		河北恒银	12		4		
85		中航期货	12		6		
86		山金期货	10		10		
87		中投期货	10		6		
88		金瑞期货	9		-16		
89		恒泰期货	8		-2		
90		山西三立	7		2		
91		海证期货	7		6		
92		民生期货	6		-9		
93		和合期货	6		1		
94		东吴期货	6		-34		
95		华龙期货	6		-15		
96		大有期货	5		5		
97		文峰期货	5		-1		
98		国都期货	5		4		
99		渤海期货	5		-6		
100		深圳金汇	4		2		
101		南证期货	4		0		
102		创元期货	4		-6		
103		五矿期货	4		1		
104		华闻期货	4		4		
105		湖南金信	4		-13		
106		国元期货	3		-21		
107		冠通期货	3		-25		
108		江苏新纪元	3		-6		
109		倍特期货	2		-19		
110		华创期货	2		2		
111		同信久恒	2		2		
112		神华期货	2		-7		
113		长安期货	2		0		
114		铜冠金源	2		-4		
115		西部期货	2		1		
116		财达期货	2		-1		
117		江信国盛	1		-1		
118		广州期货	1		-6		
119		晟鑫期货	1		-2		
120		浙江新世纪	1		0		
121		上海通联	1		1		
总计				10,470		-3,130		

名次		会员简称	持买单量	增减		
1		国投期货	4,338		34		
2		中粮期货	3,186		3		
3		南华期货	2,282		88		
4		摩根大通	1,740		0		
5		国信期货	1,419		-71		
6		万达期货	755		-115		
7		中信期货	664		-10		
8		海航东银	607		0		
9		江苏新纪元	512		-1		
10		徽商期货	398		57		
11		方正中期	385		7		
12		光大期货	337		-1		
13		中国国际	259		-4		
14		银河期货	256		4		
15		永安期货	219		-171		
16		东证期货	184		0		
17		瑞达期货	180		-1		
18		金友期货	180		4		
19		上海中期	177		-2		
20		鲁证期货	176		-35		
21		新湖期货	170		2		
22		津投期货	169		-54		
23		广发期货	129		0		
24		北京首创	119		-3		
25		中信建投	118		7		
26		东海期货	117		0		
27		国海良时	107		3		
28		长江期货	106		-2		
29		信达期货	103		69		
30		神华期货	100		-2		
31		东方汇金	86		-20		
32		银建期货	83		-5		
33		天富期货	77		14		
34		宏源期货	69		1		
35		中辉期货	65		-3		
36		海通期货	61		-1		
37		平安期货	58		-70		
38		弘业期货	54		5		
