								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160906	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	17,960		-4,072		
2		光大期货	16,350		1,567		
3		永安期货	15,471		-6,883		
4		徽商期货	15,351		-8,501		
5		广永期货	13,924		-7,291		
6		中信期货	13,631		-3,958		
7		华泰期货	13,225		-705		
8		东航期货	13,136		-7,779		
9		华安期货	12,884		248		
10		广发期货	11,964		-6,016		
11		华信万达	11,656		-2,432		
12		国泰君安	10,735		-11,065		
13		国投安信	10,273		-6,385		
14		申银万国	10,237		-6,383		
15		招商期货	9,608		-5,294		
16		东证期货	8,759		-4,438		
17		招金期货	8,427		5,381		
18		方正中期	8,267		-5,715		
19		兴证期货	8,223		-2,932		
20		中国国际	8,137		-3,518		
21		银河期货	6,730		-2,270		
22		南华期货	6,445		-7,748		
23		海航期货	5,311		2,708		
24		中信建投	5,177		-10,636		
25		格林大华	4,642		495		
26		安粮期货	4,625		-1,908		
27		冠通期货	4,622		-9,602		
28		浙商期货	4,472		-2,382		
29		国信期货	4,460		-630		
30		长江期货	4,446		-1,272		
31		宏源期货	4,380		-1,445		
32		新湖期货	3,971		-879		
33		中融汇信	3,782		-381		
34		北京首创	3,703		-3,363		
35		集成期货	3,616		1,272		
36		瑞达期货	3,369		-1,706		
37		东方汇金	3,074		572		
38		国海良时	3,028		-1,990		
39		宝城期货	2,881		-234		
40		中粮期货	2,789		-7,146		
41		福能期货	2,778		-900		
42		中衍期货	2,755		-1,322		
43		鲁证期货	2,748		-3,427		
44		一德期货	2,702		-1,571		
45		国金期货	2,683		-4,153		
46		同信久恒	2,643		-193		
47		大地期货	2,474		-3,025		
48		平安期货	2,358		-4,631		
49		中大期货	2,299		-2,289		
50		中辉期货	2,250		-1,939		
51		恒泰期货	2,203		-213		
52		金瑞期货	2,183		-1,803		
53		中投期货	2,112		-1,492		
54		上海中期	2,099		-2,107		
55		中原期货	2,075		424		
56		美尔雅期货	2,033		-3,689		
57		西部期货	2,018		-2,407		
58		华鑫期货	1,999		1,320		
59		弘业期货	1,985		-4,644		
60		迈科期货	1,984		-340		
61		红塔期货	1,841		-813		
62		英大期货	1,774		-3,017		
63		国都期货	1,684		89		
64		信达期货	1,657		-1,548		
65		渤海期货	1,636		-4,030		
66		上海大陆	1,607		-2,013		
67		五矿经易	1,569		-1,366		
68		长安期货	1,498		397		
69		先融期货	1,460		-186		
70		金元期货	1,389		-210		
71		混沌天成	1,370		301		
72		国富期货	1,368		211		
73		中航期货	1,325		-2,749		
74		大通期货	1,302		-1,010		
75		上海东亚	1,136		-357		
76		大越期货	1,102		167		
77		银建期货	1,101		-618		
78		天风期货	1,100		98		
79		江西瑞奇	1,091		-607		
80		建信期货	1,076		-445		
81		国联期货	1,016		-1,117		
82		国元期货	1,000		-1,379		
83		华联期货	975		-1,897		
84		东海期货	972		-3,038		
85		民生期货	958		-163		
86		德盛期货	948		-344		
87		深圳瑞龙	938		-754		
88		云晨期货	917		658		
89		华西期货	913		-595		
90		国贸期货	901		-514		
91		大有期货	873		95		
92		江苏新纪元	827		-577		
93		广州期货	816		-2,257		
94		创元期货	731		-1,512		
95		财达期货	719		-172		
96		倍特期货	717		-1,407		
97		汇鑫期货	692		-1,398		
98		中州期货	648		-287		
99		深圳金汇	637		67		
100		神华期货	625		-203		
101		西南期货	622		-404		
102		东吴期货	620		-352		
103		东兴期货	618		-190		
104		海证期货	609		140		
105		华融期货	591		-331		
106		南证期货	590		-672		
107		上海中财	570		-779		
108		浙江新世纪	565		-171		
109		和合期货	546		-55		
110		津投期货	510		-1,151		
111		铜冠金源	505		-176		
112		中金期货	462		67		
113		湖南金信	401		-713		
114		华龙期货	395		-102		
115		江苏东华	392		37		
116		华闻期货	346		-413		
117		天富期货	330		63		
118		锦泰期货	329		-205		
119		金石期货	314		-725		
120		九州期货	279		-359		
121		北京金鹏	274		137		
122		华金期货	205		-99		
123		中钢期货	198		-936		
124		第一创业	193		-53		
125		河北恒银	178		-283		
126		文峰期货	176		13		
127		兴业期货	173		-23		
128		江信国盛	167		-235		
129		大连良运	151		-276		
130		中银国际	141		-11		
131		华创期货	120		-106		
132		首创京都	105		-1,053		
133		新晟期货	104		-485		
134		山西三立	92		-254		
135		道通期货	48		-16		
136		晟鑫期货	42		-221		
137		盛达期货	24		-201		
138		鑫鼎盛期货	22		-54		
139		黑龙江时代	22		-15		
140		和融期货	13		4		
141		东方期货	11		-17		
142		天鸿期货	11		-43		
143		新疆天利	5		-28		
144		山金期货	4		-406		
总计				427,104		-218,769	

名次		会员简称	持买单量	增减		
1		永安期货	34,141		457		
2		渤海期货	33,125		44		
3		华泰期货	27,897		-1,690		
4		国泰君安	19,836		773		
5		光大期货	16,471		-593		
6		徽商期货	16,456		207		
7		方正中期	15,111		32		
8		广发期货	15,001		-216		
9		申银万国	12,496		237		
10		南华期货	11,393		45		
11		中国国际	10,724		411		
12		银河期货	10,586		-512		
13		海通期货	10,175		484		
14		瑞达期货	10,000		376		
15		鲁证期货	9,875		324		
16		东航期货	9,674		-482		
17		中粮期货	9,485		280		
18		大地期货	8,553		1,167		
19		宏源期货	8,435		490		
20		北京首创	8,225		-227		
21		中信建投	8,045		25		
22		中信期货	7,754		-5		
23		浙商期货	7,416		131		
24		国投安信	7,367		-26		
25		华信万达	7,260		-971		
26		中投期货	6,503		56		
27		国海良时	6,395		411		
28		华联期货	6,393		-335		
29		中辉期货	6,192		-55		
30		兴证期货	6,106		371		
31		国信期货	6,015		-20		
32		弘业期货	5,812		-65		
33		格林大华	5,172		145		
34		中航期货	5,002		530		
35		上海中期	4,867		145		
36		长江期货	4,824		-478		
37		英大期货	4,817		-23		
38		创元期货	4,689		74		
39		东证期货	4,483		-771		
40		广永期货	4,189		-116		
41		中衍期货	3,952		135		
42		中大期货	3,914		47		
43		广州期货	3,830		2		
44		大越期货	3,734		203		
45		五矿经易	3,704		199		
46		国联期货	3,691		84		
47		招商期货	3,641		-557		
48		福能期货	3,616		157		
49		安粮期货	3,466		218		
50		美尔雅期货	3,351		-42		
51		华鑫期货	3,111		535		
52		宝城期货	3,097		517		
53		东吴期货	3,057		212		
54		信达期货	2,977		-370		
55		一德期货	2,846		-275		
56		倍特期货	2,836		-254		
57		国金期货	2,789		0		
58		东海期货	2,702		24		
59		新湖期货	2,636		-18		
60		汇鑫期货	2,563		57		
61		平安期货	2,390		418		
62		红塔期货	2,332		-38		
63		华西期货	2,312		-37		
64		西部期货	2,075		-44		
65		云晨期货	2,033		195		
66		华安期货	1,980		114		
67		江西瑞奇	1,900		192		
68		国贸期货	1,825		-50		
69		金瑞期货	1,787		-356		
70		恒泰期货	1,774		6		
71		东兴期货	1,743		-280		
72		金元期货	1,670		-77		
73		先融期货	1,645		-70		
74		江苏新纪元	1,584		-178		
75		中融汇信	1,543		-616		
76		建信期货	1,516		-41		
77		国元期货	1,489		-122		
78		第一创业	1,456		6		
79		东方汇金	1,353		66		
80		中原期货	1,306		1		
81		南证期货	1,241		28		
82		德盛期货	1,231		45		
83		海航期货	1,222		167		
84		中州期货	1,205		140		
85		混沌天成	1,196		10		
86		招金期货	1,193		-59		
87		深圳瑞龙	1,136		-52		
88		冠通期货	1,135		364		
89		国都期货	1,134		122		
90		大有期货	1,079		-3		
91		国富期货	1,079		-9		
92		上海大陆	1,032		31		
93		神华期货	995		17		
94		迈科期货	978		-44		
95		财达期货	967		-67		
96		盛达期货	932		22		
97		江苏东华	911		236		
98		上海东亚	906		1		
99		新晟期货	853		23		
100		津投期货	850		-24		
101		浙江新世纪	842		41		
102		中钢期货	840		115		
103		华创期货	827		26		
104		上海中财	805		-26		
105		民生期货	780		-74		
