								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150806	

			期货公司会员	

名次		会员简称	成交量		增减		
1		兴证期货	730		-386		
2		万达期货	484		-412		
3		永安期货	438		-494		
4		徽商期货	417		-101		
5		方正中期	414		179		
6		安粮期货	412		302		
7		国投期货	407		-890		
8		新湖期货	376		-556		
9		申银万国	321		-735		
10		中信期货	302		-148		
11		中衍期货	294		-108		
12		中融汇信	260		-150		
13		弘业期货	188		-312		
14		银河期货	171		-127		
15		东航期货	169		-625		
16		国信期货	163		46		
17		中国国际	152		-140		
18		格林大华	152		-82		
19		光大期货	128		-131		
20		美尔雅期货	111		-311		
21		江西瑞奇	109		81		
22		大有期货	108		91		
23		国泰君安	99		-197		
24		海通期货	99		-282		
25		江苏新纪元	97		59		
26		一德期货	95		-53		
27		浙商期货	90		36		
28		国贸期货	83		-32		
29		瑞达期货	81		56		
30		集成期货	81		-181		
31		冠通期货	77		43		
32		鲁证期货	77		-335		
33		北京首创	74		-64		
34		神华期货	74		63		
35		中辉期货	74		-5		
36		英大期货	73		-42		
37		招商期货	68		43		
38		中大期货	59		-59		
39		首创京都	57		3		
40		五矿经易	52		49		
41		中信建投	51		-69		
42		同信久恒	50		46		
43		建信期货	49		25		
44		海证期货	49		43		
45		倍特期货	49		-33		
46		中粮期货	48		-226		
47		金元期货	45		-101		
48		深圳瑞龙	44		36		
49		上海中期	42		-88		
50		广发期货	41		-154		
51		大地期货	40		29		
52		天风期货	39		-755		
53		长江期货	38		-83		
54		国海良时	37		-44		
55		北京金鹏	33		-21		
56		华泰期货	32		-34		
57		南华期货	32		-73		
58		金瑞期货	30		-41		
59		宏源期货	30		-18		
60		招金期货	28		26		
61		金友期货	25		-94		
62		信达期货	25		10		
63		南证期货	24		-33		
64		先融期货	23		-30		
65		中原期货	23		4		
66		东证期货	23		-15		
67		津投期货	22		14		
68		华联期货	22		-16		
69		长安期货	22		6		
70		上海大陆	20		-111		
71		海航东银	20		-24		
72		铜冠金源	19		14		
73		上海中财	18		17		
74		中航期货	17		-17		
75		银建期货	17		2		
76		兴业期货	15		15		
77		华西期货	14		-130		
78		华安期货	14		-9		
79		渤海期货	14		-20		
80		国联期货	14		-49		
81		东方汇金	13		-11		
82		国元期货	13		-11		
83		民生期货	13		-48		
