								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150619	

			期货公司会员	

名次		会员简称	成交量		增减		
1		新湖期货	698		122		
2		方正中期	578		423		
3		兴证期货	564		-136		
4		国投期货	542		404		
5		东航期货	433		-107		
6		天风期货	367		275		
7		鲁证期货	359		53		
8		津投期货	359		46		
9		中信期货	351		-66		
10		中国国际	334		-314		
11		永安期货	324		-486		
12		中衍期货	321		-45		
13		中融汇信	306		30		
14		银河期货	265		-96		
15		徽商期货	243		-244		
16		东证期货	225		205		
17		万达期货	205		-38		
18		申银万国	183		-423		
19		长江期货	177		-55		
20		国海良时	175		108		
21		华安期货	154		121		
22		南华期货	148		-119		
23		光大期货	148		-59		
24		华泰期货	124		92		
25		国泰君安	121		-20		
26		中辉期货	118		25		
27		先融期货	114		78		
28		浙商期货	105		-10		
29		中信建投	104		-114		
30		一德期货	103		-92		
31		美尔雅期货	93		-42		
32		集成期货	90		21		
33		首创京都	86		80		
34		弘业期货	80		-73		
35		恒泰期货	75		39		
36		国信期货	68		26		
37		西部期货	64		7		
38		国联期货	63		21		
39		安粮期货	62		-143		
40		招商期货	61		22		
41		中粮期货	60		17		
42		南证期货	57		31		
43		摩根大通	51		35		
44		渤海期货	49		7		
45		中投期货	47		14		
46		金元期货	47		6		
47		宝城期货	46		-48		
48		平安期货	44		9		
49		英大期货	44		36		
50		国贸期货	44		22		
51		海通期货	41		-17		
52		湖南金信	39		8		
53		东方汇金	36		-58		
54		华鑫期货	35		-17		
55		宏源期货	35		9		
56		浙江新世纪	28		8		
57		上海中期	28		-18		
58		中大期货	25		-101		
59		瑞达期货	25		-14		
60		国元期货	25		11		
61		建信期货	22		19		
62		江西瑞奇	21		-19		
63		上海东亚	20		-10		
64		招金期货	19		-75		
65		德盛期货	19		17		
66		江苏新纪元	19		-16		
67		中州期货	18		-2		
68		锦泰期货	17		-14		
69		广发期货	17		-700		
70		华联期货	16		14		
71		金石期货	16		12		
72		北京首创	15		-67		
73		东吴期货	15		-12		
74		倍特期货	12		4		
75		华龙期货	12		-4		
76		金瑞期货	11		-30		
77		安信期货	10		-1		
78		中原期货	10		-29		
79		红塔期货	10		0		
80		海航东银	9		-31		
81		金友期货	9		-110		
82		信达期货	9		-67		
83		格林大华	9		-22		
84		广州期货	8		-1		
85		五矿期货	8		-18		
86		江信国盛	8		-34		
87		创元期货	7		5		
88		国都期货	7		-13		
89		江苏东华	7		6		
90		华创期货	6		-7		
91		国金期货	6		-40		
92		深圳瑞龙	6		-24		
93		广永期货	6		-7		
94		和合期货	5		4		
95		大连良运	5		-3		
96		神华期货	5		-76		
97		冠通期货	5		-46		
98		西南期货	5		-82		
99		银建期货	4		-1		
100		民生期货	4		-3		
101		海证期货	4		-2		
102		上海中财	3		1		
103		财达期货	3		-3		
104		迈科期货	3		-127		
105		上海大陆	3		-4		
106		中钢期货	3		1		
107		文峰期货	2		1		
108		天鸿期货	2		-6		
109		华西期货	2		0		
110		中航期货	2		2		
111		第一创业	2		-15		
112		汇鑫期货	2		2		
113		华融期货	2		0		
114		大越期货	2		2		
115		山西三立	1		0		
116		河北恒银	1		-7		
117		大地期货	1		-4		
118		云晨期货	1		1		
总计				10,272		-2,185		

名次		会员简称	持买单量	增减		
1		国投期货	3,668		-450		
2		中粮期货	3,196		-31		
3		南华期货	1,967		-80		
4		国信期货	1,519		-21		
5		摩根大通	1,379		51		
6		北京首创	1,124		-1		
7		海航东银	844		4		
8		万达期货	788		1		
9		中国国际	756		-44		
10		江苏新纪元	612		-3		
11		中信期货	595		166		
12		永安期货	589		4		
13		东证期货	388		202		
14		方正中期	374		-7		
15		新湖期货	349		25		
16		徽商期货	276		1		
17		银河期货	261		-18		
18		光大期货	253		61		
19		鲁证期货	230		-54		
20		中信建投	163		-29		
21		东吴期货	149		7		
22		上海中期	139		-11		
23		信达期货	109		-3		
24		东海期货	104		0		
25		金友期货	101		-2		
26		大有期货	100		0		
27		平安期货	97		4		
28		东方汇金	94		6		
29		广发期货	89		6		
30		浙商期货	89		2		
31		银建期货	89		0		
32		天富期货	78		0		
33		瑞达期货	77		7		
34		津投期货	76		-7		
35		华泰期货	73		13		
36		东航期货	68		-109		
37		恒泰期货	64		25		
38		国泰君安	60		-8		
39		长江期货	58		-34		
40		弘业期货	58		0		
41		国联期货	55		41		
42		宏源期货	53		1		
43		申银万国	48		-13		
44		海通期货	48		11		
45		招金期货	43		-10		
46		浙江新世纪	41		10		
47		兴证期货	38		-3		
48		中辉期货	34		-1		
49		东兴期货	32		0		
50		安粮期货	31		12		
51		中衍期货	29		-5		
52		中原期货	24		0		
53		国贸期货	23		8		
54		招商期货	20		-3		
55		国海良时	19		-132		
56		深圳金汇	18		0		
57		美尔雅期货	17		1		
58		一德期货	15		1		
59		金石期货	12		-2		
60		宝城期货	12		-1		
61		冠通期货	11		-1		
62		安信期货	11		5		
63		云晨期货	11		1		
64		中融汇信	10		9		
65		国金期货	10		0		
66		东方期货	10		0		
67		文峰期货	10		0		
68		华龙期货	9		0		
69		创元期货	9		7		
70		格林大华	9		-2		
71		神华期货	9		1		
72		深圳瑞龙	8		-1		
73		中投期货	8		-18		
74		中大期货	7		-5		
75		华鑫期货	7		-18		
76		华联期货	7		-6		
77		上海大陆	7		0		
78		华闻期货	7		0		
79		倍特期货	6		2		
80		国都期货	5		0		
81		江苏东华	5		0		
82		天鸿期货	5		0		
83		德盛期货	5		5		
84		河北恒银	5		-1		
85		大连良运	5		-1		
86		新晟期货	5		0		
87		集成期货	4		0		
88		江西瑞奇	4		-8		
89		晟鑫期货	4		0		
90		英大期货	4		-1		
91		财达期货	3		3		
92		迈科期货	3		-2		
93		山西三立	3		1		
94		红塔期货	3		0		
95		金瑞期货	2		2		
96		广永期货	2		0		
97		华融期货	2		0		
98		和合期货	2		1		
99		中州期货	2		0		
100		华安期货	2		0		
101		民生期货	2		0		
102		兴业期货	2		0		
103		南证期货	2		-3		
104		国元期货	1		-1		
105		五矿期货	1		0		
106		建信期货	1		-2		
107		华创期货	1		-4		
108		中银国际	1		0		
109		海证期货	1		-2		
110		大地期货	1		0		
111		第一创业	1		0		
112		西南期货	1		-1		
113		广州期货	1		0		
114		渤海期货	1		-4		
115		金元期货	1		0		
116		天风期货	0		-40		
117		中钢期货	0		-1		
118		西部期货	0		-2		
119		湖南金信	0		-23		
总计				21,974		-522		

名次		会员简称	持卖单量	增减		
1		永安期货	4,852		-116		
2		首创京都	1,988		-86		
3		方正中期	1,544		93		
4		光大期货	1,381		5		
5		东航期货	864		4		
6		海航东银	843		3		
7		广发期货	808		-3		
8		格林大华	736		-1		
9		国投期货	718		30		
10		新湖期货	669		49		
11		中国国际	628		8		
12		中投期货	528		-7		
13		中信期货	447		81		
14		北京首创	348		-4		
15		上海中期	342		3		
16		天风期货	263		-281		
17		东证期货	216		1		
18		国联期货	212		0		
19		鲁证期货	196		5		
20		万达期货	189		-2		
21		国泰君安	183		5		
22		国信期货	155		-1		
23		南华期货	153		2		
24		东吴期货	151		6		
25		大连良运	138		0		
26		中辉期货	134		49		
27		宏源期货	125		6		
28		海通期货	123		-10		
29		江西瑞奇	118		1		
30		浙商期货	107		1		
31		西部期货	105		-60		
32		华泰期货	104		53		
33		冠通期货	103		0		
34		美尔雅期货	101		6		
35		一德期货	101		12		
36		宝城期货	96		1		
37		英大期货	91		1		
38		铜冠金源	91		0		
39		申银万国	88		-102		
40		招商期货	87		8		
41		徽商期货	87		-4		
42		国海良时	84		21		
43		金友期货	79		1		
44		中信建投	74		-11		
45		天富期货	74		0		
46		银河期货	74		-113		
47		大越期货	70		0		
48		中衍期货	67		24		
49		深圳瑞龙	66		1		
50		云晨期货	66		0		
51		大地期货	50		1		
52		中融汇信	50		9		
53		弘业期货	49		-4		
54		五矿期货	47		2		
55		倍特期货	46		0		
56		江信国盛	44		0		
57		汇鑫期货	43		0		
58		新晟期货	39		0		
59		国都期货	34		-1		
60		江苏新纪元	34		2		
61		山西三立	32		0		
62		长江期货	31		-3		
63		金石期货	30		8		
64		招金期货	27		-3		
65		中银国际	25		0		
66		中粮期货	23		-23		
67		第一创业	23		0		
68		信达期货	22		2		
69		中原期货	21		0		
70		兴证期货	21		-7		
71		上海东亚	20		-20		
72		国金期货	20		-4		
73		华安期货	19		-148		
74		锦泰期货	18		-7		
75		广州期货	17		4		
76		国贸期货	17		0		
77		东方汇金	16		16		
78		创元期货	15		0		
79		安信期货	15		3		
80		文峰期货	14		0		
81		瑞达期货	14		0		
82		建信期货	13		-14		
83		迈科期货	12		1		
84		神华期货	12		4		
85		集成期货	12		0		
86		湖南金信	11		0		
87		金元期货	11		-9		
88		民生期货	10		4		
89		德盛期货	10		-4		
90		华鑫期货	9		-1		
91		上海中财	9		1		
92		金瑞期货	9		1		
93		东海期货	8		0		
94		浙江新世纪	8		-8		
95		中大期货	8		-2		
96		华创期货	7		0		
97		平安期货	7		0		
98		津投期货	7		0		
99		上海大陆	7		-1		
100		安粮期货	6		-2		
101		华西期货	6		0		
102		恒泰期货	6		4		
103		华联期货	6		4		
104		南证期货	4		2		
105		北京金鹏	4		0		
106		混沌天成	4		0		
107		长安期货	4		0		
108		华龙期货	4		0		
109		中钢期货	3		2		
110		和合期货	2		0		
111		天鸿期货	2		2		
112		中州期货	2		0		
113		上海通联	1		0		
114		国元期货	1		0		
115		东兴期货	1		0		
116		深圳金汇	1		0		
117		西南期货	1		0		
118		渤海期货	1		1		
119		同信久恒	1		0		
120		红塔期货	1		-10		
121		江苏东华	0		-3		
总计				21,974		-522		



会员类别	总成交量	增减		
期货公司会员	10,272		-2,185		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	21,974		-522		
非期货公司会员	0		0		

会员类别	总持卖单量	增减		
期货公司会员	21,974		-522		
非期货公司会员	0		0		

