								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150924	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	2,707		-9,457		
2		中融汇信	2,696		-698		
3		徽商期货	2,211		-1,245		
4		东证期货	2,009		1,594		
5		万达期货	1,953		-1,133		
6		国联期货	1,889		-1,296		
7		兴证期货	1,733		-75		
8		申银万国	1,725		-2,101		
9		新湖期货	1,599		-1,721		
10		国泰君安	1,383		-923		
11		中国国际	1,342		248		
12		北京首创	1,156		-1,438		
13		东航期货	1,151		-952		
14		宝城期货	1,019		-99		
15		弘业期货	911		205		
16		南华期货	904		482		
17		鲁证期货	887		418		
18		广发期货	866		-4		
19		金瑞期货	780		304		
20		银河期货	727		-345		
21		中粮期货	687		359		
22		一德期货	561		-615		
23		首创京都	559		124		
24		创元期货	502		367		
25		光大期货	488		-904		
26		中衍期货	452		-940		
27		美尔雅期货	407		-1,336		
28		安粮期货	357		-886		
29		方正中期	342		-1,603		
30		华泰期货	330		-2,263		
31		海通期货	328		-319		
32		国投期货	326		-375		
33		华鑫期货	321		247		
34		格林大华	314		-9		
35		中信期货	303		-3,511		
36		集成期货	297		-438		
37		华海期货	275		275		
38		广州期货	273		143		
39		中辉期货	273		8		
40		南证期货	270		-1,940		
41		华安期货	269		-64		
42		信达期货	260		-344		
43		上海中期	251		-186		
44		英大期货	251		60		
45		金友期货	249		25		
46		国信期货	245		0		
47		国海良时	233		-195		
48		东方汇金	218		-426		
49		中航期货	198		37		
50		倍特期货	188		-34		
51		津投期货	168		-391		
52		长江期货	167		-307		
53		中信建投	145		-376		
54		深圳瑞龙	140		-40		
55		大地期货	138		-124		
56		红塔期货	122		-273		
57		五矿经易	117		-180		
58		中大期货	110		-37		
59		锦泰期货	108		26		
60		大有期货	100		-80		
61		建信期货	97		13		
62		东吴期货	93		-54		
63		同信久恒	90		-52		
64		招金期货	89		-89		
65		宏源期货	86		-25		
66		先融期货	83		-256		
67		中原期货	79		57		
68		金石期货	78		-89		
69		安信期货	76		-29		
70		山金期货	76		56		
71		瑞达期货	74		-182		
72		东海期货	73		-91		
73		国元期货	73		-77		
74		江苏新纪元	68		-122		
75		国贸期货	67		-174		
76		华联期货	67		10		
77		上海中财	66		-124		
78		浙商期货	62		-98		
79		冠通期货	58		6		
80		上海大陆	55		-24		
81		浙江新世纪	55		-55		
82		华创期货	54		-80		
83		中钢期货	52		-80		
84		新晟期货	50		-107		
85		平安期货	50		-7		
86		中银国际	42		-7		
87		财达期货	40		-5		
88		华西期货	40		-76		
89		国金期货	40		-49		
90		金元期货	34		-666		
91		德盛期货	30		-101		
92		迈科期货	26		-24		
93		海航东银	26		-24		
94		北京金鹏	26		20		
95		神华期货	25		12		
96		汇鑫期货	25		-208		
97		招商期货	24		-4,475		
98		国都期货	22		-65		
99		云晨期货	20		-26		
100		中投期货	19		-283		
101		恒泰期货	18		-16		
102		铜冠金源	17		-47		
103		和合期货	16		-32		
104		民生期货	16		-23		
105		天风期货	15		-2,956		
106		晟鑫期货	11		-27		
107		华融期货	11		3		
108		大越期货	10		-175		
109		江西瑞奇	10		-36		
110		山西三立	9		-9		
111		文峰期货	9		1		
112		大通期货	8		-49		
113		河北恒银	8		-7		
114		中州期货	7		-55		
115		银建期货	6		-25		
116		东兴期货	6		-40		
117		西南期货	5		-2		
118		西部期货	5		-174		
119		长安期货	5		-12		
120		广永期货	4		-4		
121		华闻期货	4		1		
122		道通期货	4		-8		
123		渤海期货	4		-15		
124		第一创业	3		-9		
125		黑龙江时代	3		-1		
126		江苏东华	2		2		
127		湖南金信	2		-12		
128		华龙期货	1		-18		
129		大连良运	1		-154		
130		新疆天利	1		-10		
131		鑫鼎盛期货	1		-2		
132		海证期货	1		-16		
133		江信国盛	1		1		
总计				43,424		-46,337		

名次		会员简称	持买单量	增减		
1		新湖期货	7,487		233		
2		国投期货	7,077		-12		
3		永安期货	6,277		-403		
4		中粮期货	3,891		51		
5		美尔雅期货	3,665		104		
6		银河期货	3,592		-124		
7		摩根大通	3,470		0		
8		申银万国	2,679		-9		
9		广发期货	2,578		462		
10		华泰期货	2,224		62		
11		光大期货	2,071		27		
12		南证期货	1,918		-1		
13		徽商期货	1,504		32		
14		万达期货	1,345		203		
15		中国国际	1,316		239		
16		东航期货	1,237		168		
17		南华期货	1,154		-708		
18		国联期货	1,136		-206		
19		一德期货	1,033		79		
20		华龙期货	975		1		
21		兴证期货	809		3		
22		东证期货	790		617		
23		方正中期	756		47		
24		弘业期货	709		-38		
25		首创京都	705		-25		
26		国海良时	672		-14		
27		浙江新世纪	548		15		
28		中信期货	489		26		
29		宝城期货	461		-3		
30		北京首创	420		27		
31		国泰君安	403		-14		
32		中信建投	390		31		
33		信达期货	386		6		
34		英大期货	384		-106		
35		五矿经易	343		12		
36		中辉期货	333		-11		
37		长江期货	324		-41		
38		鲁证期货	319		9		
39		汇鑫期货	295		0		
40		宏源期货	284		12		
41		大地期货	281		-10		
42		倍特期货	245		-5		
43		安粮期货	237		6		
44		上海大陆	235		3		
45		中大期货	234		-1		
46		海航东银	216		17		
47		金友期货	213		5		
48		东方汇金	195		9		
49		格林大华	194		-67		
50		国信期货	171		-10		
51		金瑞期货	164		61		
52		中衍期货	161		12		
53		瑞达期货	157		36		
54		海通期货	147		-126		
55		上海中期	132		-20		
56		东海期货	130		-3		
57		中投期货	129		-1		
58		国贸期货	112		-18		
59		神华期货	107		-16		
60		招商期货	103		-4		
61		盛达期货	100		0		
62		金元期货	71		1		
63		浙商期货	70		-5		
64		红塔期货	68		47		
65		银建期货	66		0		
66		大有期货	65		0		
67		中钢期货	63		1		
68		大连良运	59		-1		
69		华西期货	58		-21		
70		恒泰期货	57		4		
71		广州期货	56		-33		
72		德盛期货	55		9		
73		创元期货	54		0		
74		津投期货	53		7		
75		华安期货	53		0		
76		同信久恒	50		0		
77		东兴期货	47		4		
78		建信期货	46		-4		
79		江苏新纪元	40		0		
80		深圳瑞龙	38		19		
81		先融期货	38		1		
82		北京金鹏	36		-3		
83		云晨期货	36		0		
84		华联期货	35		-2		
85		集成期货	32		-18		
86		安信期货	31		1		
