								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170425	

			期货公司会员	

名次		会员简称	成交量		增减		
1		光大期货	53,573		813		
2		海通期货	46,680		-9,069		
3		中信期货	32,322		16,075		
4		华泰期货	27,008		10,829		
5		国投安信	26,338		6,626		
6		永安期货	22,508		6,137		
7		东证期货	20,280		11,237		
8		南华期货	17,362		9,467		
9		华信万达	17,211		7,167		
10		汇鑫期货	15,908		7,786		
11		广州金控	14,380		9,330		
12		渤海期货	14,154		-13,145		
13		兴证期货	13,856		5,619		
14		国泰君安	13,407		1,839		
15		建信期货	12,916		11,384		
16		东航期货	12,642		4,629		
17		鲁证期货	11,016		-2,598		
18		方正中期	11,009		1,960		
19		金元期货	10,962		7,253		
20		格林大华	10,848		4,945		
21		徽商期货	10,792		2,582		
22		国信期货	10,719		5,869		
23		长江期货	10,512		-2,371		
24		广发期货	9,604		3,548		
25		弘业期货	8,945		4,871		
26		中融汇信	8,789		-861		
27		申银万国	8,650		5,150		
28		国都期货	8,200		2,992		
29		新湖期货	8,048		382		
30		宏源期货	7,517		2,208		
31		中粮期货	7,412		3,499		
32		创元期货	7,217		3,945		
33		银河期货	6,956		820		
34		西部期货	6,653		1,392		
35		中信建投	6,624		3,160		
36		国联期货	6,310		4,134		
37		金瑞期货	6,070		1,874		
38		中国国际	5,849		2,992		
39		华安期货	5,840		-1,118		
40		中投期货	5,788		3,465		
41		华鑫期货	5,440		-1,874		
42		招商期货	5,095		-1,617		
43		瑞达期货	4,590		691		
44		信达期货	4,510		2,527		
45		上海中期	4,179		-381		
46		北京首创	3,812		1,393		
47		国富期货	3,648		-5,618		
48		深圳瑞龙	3,646		2,804		
49		浙商期货	3,453		1,128		
50		迈科期货	3,369		651		
51		宝城期货	3,322		747		
52		海航期货	3,313		1,745		
53		和合期货	3,246		1,433		
54		安粮期货	3,058		-116		
55		中大期货	2,984		941		
56		同信久恒	2,939		922		
57		新纪元期货	2,714		1,871		
58		中航期货	2,562		1,998		
59		国海良时	2,544		-2,117		
60		中衍期货	2,502		-168		
61		中辉期货	2,361		770		
62		美尔雅期货	2,317		466		
63		广州期货	2,291		369		
64		国贸期货	2,213		1,367		
65		五矿经易	2,150		1,203		
66		东海期货	2,127		-253		
67		华西期货	2,111		413		
68		倍特期货	2,096		1,120		
69		冠通期货	2,080		-123		
70		一德期货	2,062		-188		
71		东兴期货	1,896		659		
72		东方汇金	1,748		506		
73		浙江新世纪	1,700		1,107		
74		大地期货	1,644		-754		
75		上海中财	1,626		-135		
76		和融期货	1,617		1,006		
77		恒泰期货	1,599		-140		
78		中天期货	1,533		759		
79		大越期货	1,448		1,090		
80		津投期货	1,416		1,050		
81		上海大陆	1,339		1,056		
82		上海东亚	1,334		749		
83		兴业期货	1,275		629		
84		东吴期货	1,250		-187		
85		中原期货	1,155		586		
86		英大期货	1,109		-320		
87		铜冠金源	1,051		-56		
88		福能期货	989		338		
89		中钢期货	972		-140		
90		国金期货	954		-194		
91		大连良运	916		519		
92		平安期货	915		-218		
93		民生期货	907		-224		
94		招金期货	868		-196		
95		集成期货	861		466		
96		江西瑞奇	755		198		
97		德盛期货	746		218		
98		锦泰期货	739		-322		
99		先融期货	732		-1,070		
100		江苏东华	725		623		
101		大有期货	703		-140		
102		国元期货	623		-173		
103		天风期货	604		237		
104		南证期货	539		196		
105		华联期货	496		253		
106		华龙期货	426		121		
107		大通期货	420		418		
108		红塔期货	387		104		
109		北京金鹏	365		-355		
110		江信国盛	298		216		
111		天富期货	288		-651		
112		新晟期货	278		88		
113		海证期货	268		-130		
114		九州期货	267		8		
115		华闻期货	263		-105		
116		中州期货	258		-194		
117		第一创业	255		161		
118		金石期货	248		133		
119		混沌天成	234		-114		
120		西南期货	233		56		
121		深圳金汇	233		-669		
122		华创期货	205		-347		
123		云晨期货	194		86		
124		神华期货	188		-301		
125		文峰期货	187		63		
126		财达期货	180		-51		
127		华融期货	160		-493		
128		山金期货	129		103		
129		中银国际	118		-843		
130		山西三立	108		44		
131		道通期货	106		56		
132		金信期货	92		-25		
133		东方期货	90		28		
134		长安期货	78		-32		
135		首创京都	76		0		
136		盛达期货	68		-508		
137		华金期货	60		40		
138		河北恒银	59		-14		
139		中金期货	51		-32		
140		上海浙石	42		41		
141		天鸿期货	41		-17		
142		鑫鼎盛期货	30		8		
143		晟鑫期货	13		-11		
144		通惠期货	10		-5		
145		新疆天利	9		-10		
总计				699,408		163,764		

名次		会员简称	持买单量	增减		
1		华信万达	43,464		2,292		
2		渤海期货	28,036		2,545		
3		南华期货	23,516		4,525		
4		光大期货	22,899		1,081		
