								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170626	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	31,920		-9,358		
2		华安期货	26,501		6,886		
3		光大期货	25,344		-23,224		
4		东证期货	22,600		5,296		
5		永安期货	22,321		4,262		
6		国投安信	20,267		-1,683		
7		中信期货	17,174		-7,640		
8		徽商期货	14,057		-4,231		
9		方正中期	12,335		-274		
10		华信期货	10,843		-8,127		
11		北京首创	9,137		4,124		
12		兴证期货	8,661		-2,320		
13		国信期货	7,794		-5,507		
14		华鑫期货	7,776		-71		
15		国泰君安	7,628		-10,359		
16		申银万国	7,280		-6,714		
17		鲁证期货	6,579		-4,141		
18		东航期货	6,462		-5,935		
19		广州金控	6,255		-7,817		
20		华泰期货	5,919		-10,004		
21		中粮期货	5,396		-1,349		
22		国富期货	5,254		162		
23		西部期货	5,027		-1,280		
24		新湖期货	4,873		-2,325		
25		广发期货	4,569		-5,596		
26		汇鑫期货	4,566		-3,287		
27		银河期货	4,535		-684		
28		恒泰期货	4,471		1,195		
29		南华期货	4,272		-10,309		
30		长江期货	4,262		52		
31		格林大华	4,180		549		
32		深圳金汇	4,137		2,318		
33		国金期货	3,386		-4,688		
34		金瑞期货	3,378		-5,275		
35		中信建投	3,354		-3,334		
36		东方汇金	3,057		-585		
37		宏源期货	3,034		-3,882		
38		中辉期货	2,971		-943		
39		英大期货	2,907		-2,276		
40		国海良时	2,749		-3,761		
41		招商期货	2,739		404		
42		上海中期	2,734		-561		
43		中银国际	2,692		-960		
44		一德期货	2,577		772		
45		弘业期货	2,547		-4,607		
46		安粮期货	2,536		-2,067		
47		中国国际	2,531		-2,152		
48		国联期货	2,434		-48		
49		江西瑞奇	2,343		1,736		
50		浙商期货	2,208		-12,587		
51		德盛期货	2,196		493		
52		中财期货	2,136		-229		
53		国都期货	2,121		-4,442		
54		盛达期货	2,100		2,096		
55		美尔雅期货	1,946		-1,278		
56		渤海期货	1,899		-4,932		
57		创元期货	1,856		-8,649		
58		东兴期货	1,741		-776		
59		大越期货	1,732		1,243		
60		大有期货	1,712		1,096		
61		福能期货	1,623		87		
62		中衍期货	1,621		-1,963		
63		华西期货	1,501		130		
64		广州期货	1,472		566		
