								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161010	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	33,822		-2,943		
2		海通期货	31,729		15,167		
3		国泰君安	26,900		11,784		
4		国投安信	21,782		982		
5		广永期货	21,404		11,988		
6		方正中期	20,835		6,952		
7		东方汇金	20,193		7,697		
8		安粮期货	18,040		15,106		
9		徽商期货	17,990		2,854		
10		华泰期货	16,841		-3,525		
11		中信期货	16,546		-4,815		
12		华安期货	16,359		2,971		
13		光大期货	15,107		3,912		
14		广发期货	14,925		4,243		
15		招商期货	13,688		1,495		
16		申银万国	11,691		-3,295		
17		南华期货	11,656		-1,651		
18		华信万达	11,587		4,955		
19		东航期货	11,130		-1,499		
20		中国国际	10,520		294		
21		兴证期货	10,164		515		
22		银河期货	10,044		4,045		
23		一德期货	9,090		4,385		
24		东证期货	8,941		-1,560		
25		弘业期货	8,895		5,408		
26		浙商期货	8,734		922		
27		中信建投	8,237		-207		
28		新湖期货	7,983		5,018		
29		鲁证期货	7,926		-4,571		
30		中粮期货	7,645		-2,497		
31		国海良时	7,117		682		
32		西部期货	6,631		587		
33		美尔雅期货	6,602		3,983		
34		中融汇信	6,272		4,768		
35		瑞达期货	5,722		3,465		
36		国信期货	5,708		715		
37		金元期货	5,640		2,598		
38		英大期货	5,555		4,136		
39		格林大华	4,971		-1,403		
40		上海中期	4,922		910		
41		长江期货	4,708		52		
42		宝城期货	4,664		2,553		
43		同信久恒	4,495		2,102		
44		华西期货	4,424		-1,308		
45		国联期货	4,326		1,210		
46		中衍期货	4,134		-456		
47		东海期货	4,052		365		
48		迈科期货	4,043		-568		
49		建信期货	3,981		-3,361		
50		红塔期货	3,962		3,341		
51		中航期货	3,892		3,030		
52		宏源期货	3,811		-1,083		
53		北京首创	3,711		-5,055		
54		冠通期货	3,646		2,005		
55		招金期货	3,632		657		
56		中大期货	3,576		1,254		
57		中辉期货	3,451		778		
58		海航期货	3,220		1,658		
59		金瑞期货	3,193		205		
60		中投期货	3,030		2,014		
61		广州期货	2,979		574		
62		国富期货	2,817		-1,238		
63		国金期货	2,812		-323		
64		倍特期货	2,781		1,597		
65		中钢期货	2,731		73		
66		大地期货	2,592		-3,203		
67		五矿经易	2,584		-420		
68		汇鑫期货	2,435		1,689		
69		先融期货	2,318		1,155		
70		天风期货	2,311		2,134		
71		南证期货	2,292		-369		
72		信达期货	2,281		-1,300		
73		平安期货	2,148		256		
74		混沌天成	2,116		602		
75		渤海期货	2,040		-2,121		
76		国贸期货	2,019		-49		
77		江西瑞奇	1,913		226		
78		国元期货	1,814		5		
79		华鑫期货	1,728		756		
80		德盛期货	1,723		1,125		
81		国都期货	1,710		-387		
82		上海大陆	1,707		-102		
83		长安期货	1,579		729		
84		福能期货	1,385		-1,603		
85		文峰期货	1,325		477		
86		铜冠金源	1,223		41		
87		海证期货	1,194		603		
88		大越期货	1,189		576		
89		民生期货	1,185		-98		
90		东兴期货	1,184		-1,158		
91		深圳瑞龙	1,147		193		
92		恒泰期货	1,102		-733		
93		华闻期货	1,087		826		
94		浙江新世纪	1,018		-925		
95		天鸿期货	1,011		912		
96		创元期货	999		-784		
97		上海东亚	941		375		
98		华联期货	918		-730		
99		大有期货	909		376		
100		江苏新纪元	883		-1,625		
101		首创京都	878		-1,060		
102		中天期货	864		483		
103		上海中财	860		-101		
104		集成期货	854		-1,337		
105		东吴期货	807		-535		
106		西南期货	751		103		
107		中原期货	734		-156		
108		江苏东华	675		-99		
109		北京金鹏	659		183		
110		兴业期货	652		284		
111		华融期货	639		-38		
112		神华期货	540		111		
113		中州期货	455		-117		
114		云晨期货	454		-400		
115		津投期货	445		-3		
116		江信国盛	427		234		
117		财达期货	420		-239		
118		华创期货	381		203		
119		新晟期货	372		113		
120		和合期货	355		20		
121		深圳金汇	336		143		
122		锦泰期货	314		-894		
123		华龙期货	300		103		
124		金石期货	295		-30		
125		中银国际	250		-165		
126		鑫鼎盛期货	202		-56		
127		河北恒银	195		-24		
128		湖南金信	184		6		
129		盛达期货	169		-238		
130		山西三立	164		61		
