								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170509	

			期货公司会员	

名次		会员简称	成交量		增减		
1		光大期货	50,401		21,377		
2		海通期货	44,521		2,183		
3		国投安信	19,242		11,499		
4		国泰君安	15,376		9,335		
5		永安期货	15,123		9,073		
6		华泰期货	13,563		4,946		
7		中信建投	13,374		539		
8		东航期货	13,355		7,047		
9		中信期货	12,824		-1,201		
10		长江期货	12,768		10,743		
11		兴证期货	12,471		4,520		
12		华信万达	11,298		1,432		
13		建信期货	11,177		10,177		
14		国信期货	11,147		3,807		
15		汇鑫期货	10,030		9,677		
16		东证期货	10,001		4,002		
17		鲁证期货	9,980		4,949		
18		徽商期货	9,016		2,158		
19		方正中期	8,944		-2,359		
20		国都期货	8,634		2,463		
21		华安期货	8,461		1,983		
22		广州金控	7,412		398		
23		中银国际	6,493		3,270		
24		申银万国	6,440		3,023		
25		北京首创	6,342		4,358		
26		迈科期货	6,335		5,226		
27		广发期货	5,962		629		
28		中粮期货	5,824		3,491		
29		南华期货	5,579		1,537		
30		宏源期货	5,209		981		
31		西部期货	5,087		2,239		
32		格林大华	5,045		1,528		
33		银河期货	4,806		993		
34		国联期货	4,784		3,076		
35		新湖期货	4,734		-243		
36		华鑫期货	4,602		-712		
37		金瑞期货	4,364		1,521		
38		安粮期货	3,952		1,806		
39		国富期货	3,949		1,917		
40		上海中期	3,858		878		
41		大通期货	3,813		3,795		
42		招商期货	3,690		808		
43		恒泰期货	3,237		2,278		
44		渤海期货	3,126		-4,416		
45		中投期货	3,111		-704		
46		中辉期货	3,105		-751		
47		美尔雅期货	3,055		1,183		
48		金元期货	3,041		-577		
49		浙商期货	2,926		-2,294		
50		国海良时	2,913		307		
51		中国国际	2,902		298		
52		同信久恒	2,747		1,134		
53		华西期货	2,605		1,368		
54		中财期货	2,588		2,588		
55		弘业期货	2,578		-367		
56		瑞达期货	2,374		-532		
57		国贸期货	2,346		1,598		
58		创元期货	2,310		768		
59		浙江新世纪	2,200		866		
60		冠通期货	2,181		256		
61		宝城期货	2,147		20		
62		大地期货	2,132		567		
63		和合期货	2,098		1,773		
64		一德期货	1,920		965		
65		五矿经易	1,777		-1,226		
66		中衍期货	1,725		310		
67		北京金鹏	1,722		1,133		
68		东方汇金	1,689		144		
69		东海期货	1,685		805		
70		先融期货	1,659		1,077		
71		上海大陆	1,458		595		
72		东吴期货	1,323		570		
73		集成期货	1,300		891		
74		中融汇信	1,265		752		
75		民生期货	1,250		523		
76		英大期货	1,211		6		
77		海航期货	1,193		-1,943		
78		国元期货	1,131		-11		
79		中大期货	1,105		-834		
80		铜冠金源	1,036		430		
81		信达期货	1,019		-917		
82		中航期货	1,010		344		
83		广州期货	936		-392		
84		大有期货	903		-1,168		
85		国金期货	893		-552		
86		锦泰期货	847		-92		
87		中原期货	806		56		
88		福能期货	799		-3		
89		东兴期货	783		-234		
90		上海东亚	775		-87		
91		德盛期货	775		456		
92		招金期货	694		304		
93		津投期货	680		271		
94		深圳瑞龙	650		160		
95		倍特期货	647		-857		
96		大越期货	646		141		
97		深圳金汇	620		-210		
98		天风期货	620		310		
99		新纪元期货	614		122		
100		兴业期货	612		-260		
101		中州期货	591		168		
102		江苏东华	538		-436		
103		华融期货	533		221		
104		华闻期货	530		198		
105		长安期货	472		169		
106		江西瑞奇	437		80		
107		江信国盛	422		209		
108		中天期货	417		-54		
109		平安期货	388		50		
110		华联期货	364		-56		
111		南证期货	344		-507		
112		天富期货	283		216		
113		东方期货	283		-211		
114		神华期货	266		106		
115		盛达期货	226		205		
116		金石期货	226		45		
117		第一创业	214		156		
118		中金期货	202		106		
119		海证期货	196		153		
120		大连良运	191		-36		
121		中钢期货	189		24		
122		混沌天成	184		156		
123		金信期货	181		53		
124		新晟期货	172		-84		
125		华创期货	164		43		
126		九州期货	147		19		
127		华龙期货	139		0		
128		云晨期货	120		15		
129		财达期货	112		-119		
130		红塔期货	111		-205		
131		首创京都	96		-19		
132		天鸿期货	92		67		
133		西南期货	83		23		
134		华金期货	69		52		
135		山西三立	68		7		
136		晟鑫期货	63		39		
137		文峰期货	58		-29		
138		河北恒银	53		-95		
139		鑫鼎盛期货	40		-167		
140		道通期货	39		-19		
141		和融期货	22		-8		
142		新疆天利	10		-72		
143		山金期货	6		-54		
144		上海浙石	1		1		
总计				534,828		163,876		

名次		会员简称	持买单量	增减		
1		华信万达	41,398		188		
2		渤海期货	39,376		-417		
3		南华期货	23,754		-321		
4		光大期货	19,428		582		
5		永安期货	17,487		212		
6		方正中期	16,420		292		
7		华泰期货	15,175		1,833		
8		海通期货	14,308		-931		
9		瑞达期货	13,685		-1,381		
10		华鑫期货	12,924		-75		
11		国投安信	11,895		1,011		
12		中粮期货	10,361		586		
13		申银万国	10,058		-171		
14		中融汇信	9,988		2		
15		中信建投	8,780		-7,739		
16		东证期货	8,703		340		
17		国泰君安	8,057		-1,637		
18		中信期货	7,270		168		
19		鲁证期货	6,402		2,120		
20		银河期货	6,382		-75		
21		金瑞期货	5,912		459		
22		浙商期货	5,803		341		
23		广发期货	5,609		654		
24		徽商期货	5,006		413		
25		北京首创	4,825		-132		
26		宏源期货	4,729		446		
27		宝城期货	4,462		-61		
28		东航期货	4,402		-3,473		
29		中钢期货	4,218		-24		
30		大地期货	3,973		509		
31		弘业期货	3,891		163		
32		中国国际	3,688		-131		
33		国联期货	3,686		-219		
34		兴证期货	3,579		-1,669		
35		长江期货	3,443		407		
36		同信久恒	3,315		-80		
37		东吴期货	3,268		-83		
38		国海良时	3,196		-71		
39		一德期货	2,703		-41		
40		新湖期货	2,696		-95		
41		美尔雅期货	2,648		-527		
42		广州金控	2,616		-303		
43		国都期货	2,505		2,319		
44		中辉期货	2,281		38		
45		中衍期货	2,184		243		
46		国信期货	2,134		-99		
47		海航期货	2,095		253		
48		西部期货	2,093		-1,063		
49		中天期货	1,998		108		
50		五矿经易	1,917		-285		
51		上海中期	1,881		23		
52		信达期货	1,858		86		
53		中银国际	1,805		-3		
54		福能期货	1,721		140		
55		中投期货	1,574		213		
56		格林大华	1,566		330		
57		浙江新世纪	1,543		166		
58		国贸期货	1,532		-196		
59		建信期货	1,525		283		
60		津投期货	1,429		74		
61		国富期货	1,213		-40		
62		冠通期货	1,137		113		
63		国金期货	1,054		-32		
64		江西瑞奇	1,053		-199		
65		东海期货	1,053		90		
66		中大期货	1,000		-65		
67		大有期货	934		196		
68		新纪元期货	930		28		
69		东兴期货	927		-257		
70		中航期货	926		-76		
71		创元期货	905		201		
72		安粮期货	869		76		
73		天富期货	865		-214		
74		深圳瑞龙	856		111		
75		倍特期货	844		14		
76		华联期货	769		3		
77		北京金鹏	727		370		
78		广州期货	714		-60		
79		英大期货	700		-22		
80		招商期货	668		50		
81		国元期货	646		11		
82		锦泰期货	640		47		
83		德盛期货	639		4		
84		民生期货	628		-284		
85		大越期货	599		-11		
86		迈科期货	597		-43		
87		混沌天成	574		1		
88		首创京都	554		7		
89		平安期货	535		16		
90		华西期货	517		-789		
91		中原期货	493		-32		
92		东方汇金	462		43		
93		中财期货	455		-175		
94		集成期货	419		28		
95		上海东亚	413		-98		
96		上海大陆	384		77		
97		天风期货	375		9		
98		招金期货	369		-19		
99		金元期货	361		-314		
100		华融期货	359		0		
101		云晨期货	357		-18		
102		神华期货	357		27		
103		河北恒银	349		-12		
104		华安期货	342		-74		
105		长安期货	341		-28		
106		西南期货	333		2		
107		第一创业	270		-5		
108		盛达期货	268		10		
109		中州期货	266		-38		
110		恒泰期货	252		7		
111		兴业期货	225		-129		
112		铜冠金源	215		57		
113		金石期货	212		-48		
114		九州期货	207		1		
115		华闻期货	202		38		
116		南证期货	193		-8		
117		山金期货	188		0		
118		汇鑫期货	174		-13		
119		财达期货	169		27		
120		深圳金汇	162		-38		
121		华创期货	159		8		
122		大连良运	153		6		
123		东方期货	141		120		
124		江苏东华	131		-10		
125		道通期货	126		8		
126		先融期货	118		3		
127		红塔期货	117		11		
128		江信国盛	112		4		
129		和合期货	103		-306		
130		华龙期货	91		-54		
131		海证期货	83		14		
132		金信期货	83		-1		
133		山西三立	75		-11		
134		新晟期货	65		-17		
135		晟鑫期货	64		1		
136		文峰期货	61		2		
137		天鸿期货	54		5		
138		大通期货	35		0		
139		新疆天利	33		10		
140		摩根大通	22		0		
141		和融期货	5		1		
142		通惠期货	3		0		
143		华金期货	3		-19		
144		鑫鼎盛期货	2		2		
总计				458,244		-8,000		

名次		会员简称	持卖单量	增减		
1		光大期货	40,414		-5,451		
2		永安期货	39,856		-41		
3		国投安信	24,706		-4,149		
4		华泰期货	19,045		750		
5		中信期货	18,836		1,278		
6		中粮期货	16,546		-228		
7		浙商期货	16,247		283		
8		南华期货	15,882		2,584		
9		北京首创	13,690		-1,474		
10		兴证期货	11,681		3,222		
11		东航期货	10,404		2,000		
12		海通期货	9,773		1,610		
13		国泰君安	9,308		-2,711		
14		新湖期货	9,056		-647		
15		东证期货	9,037		-767		
16		华信万达	8,637		810		
17		国富期货	8,077		373		
18		方正中期	7,879		2,806		
19		格林大华	7,728		-217		
20		中金期货	7,202		34		
21		建信期货	6,828		-9,768		
22		国信期货	6,554		1,448		
23		徽商期货	6,362		451		
24		中国国际	5,910		131		
25		申银万国	5,871		733		
26		广发期货	5,553		-1,050		
27		金瑞期货	4,534		-225		
28		银河期货	4,380		919		
29		金元期货	4,217		977		
30		广州金控	3,852		-991		
31		弘业期货	3,722		317		
32		宝城期货	3,656		18		
33		西部期货	3,531		748		
34		宏源期货	3,501		405		
35		鲁证期货	3,495		1,770		
36		华鑫期货	3,311		-1,483		
37		安粮期货	3,157		1,576		
38		迈科期货	3,034		928		
39		长江期货	2,933		627		
40		国联期货	2,718		1,019		
41		恒泰期货	2,702		1,122		
42		创元期货	2,462		285		
43		东吴期货	2,405		298		
44		中钢期货	2,397		19		
45		招商期货	2,389		-64		
46		汇鑫期货	2,302		-2,253		
47		上海中期	2,272		417		
48		一德期货	2,257		-111		
49		海航期货	2,181		-380		
50		中融汇信	2,021		31		
51		美尔雅期货	1,881		-686		
52		深圳金汇	1,751		-288		
53		华安期货	1,724		449		
54		渤海期货	1,685		-353		
55		中银国际	1,638		6		
56		广州期货	1,545		156		
57		天风期货	1,449		-207		
58		倍特期货	1,446		-209		
59		冠通期货	1,386		-60		
60		兴业期货	1,326		193		
61		国海良时	1,290		-632		
62		中信建投	1,168		149		
63		平安期货	1,140		58		
64		大有期货	1,119		297		
65		五矿经易	1,041		150		
66		上海东亚	1,010		369		
67		大地期货	881		75		
68		瑞达期货	879		-19		
69		英大期货	847		77		
70		中投期货	822		-216		
71		中大期货	795		218		
72		深圳瑞龙	776		69		
73		华西期货	746		220		
74		中财期货	726		51		
75		国贸期货	709		-32		
76		福能期货	702		49		
77		信达期货	694		-119		
78		东方汇金	654		-466		
79		国金期货	651		-43		
80		盛达期货	630		208		
81		铜冠金源	549		167		
82		先融期货	548		26		
83		中衍期货	530		-2		
84		东兴期货	519		342		
85		国都期货	501		-5,763		
86		中原期货	438		-78		
87		新纪元期货	434		42		
88		中航期货	433		204		
89		招金期货	429		125		
90		德盛期货	395		289		
91		北京金鹏	394		128		
92		红塔期货	373		-14		
93		锦泰期货	335		10		
94		中辉期货	319		45		
95		神华期货	301		-13		
96		混沌天成	291		11		
97		九州期货	253		42		
98		中天期货	249		51		
99		大越期货	243		95		
100		中州期货	215		149		
101		东海期货	211		1		
102		道通期货	204		1		
103		江西瑞奇	192		74		
104		华联期货	186		-191		
