								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151229	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	99,176		7,469		
2		安粮期货	74,812		32,887		
3		东航期货	43,299		-613		
4		银河期货	42,049		7,125		
5		兴证期货	38,085		560		
6		南华期货	36,019		-3,495		
7		徽商期货	34,462		-10,113		
8		华信万达	28,151		6,998		
9		中信期货	27,571		-15,212		
10		方正中期	26,198		-2,424		
11		永安期货	25,765		2,942		
12		国泰君安	25,499		4,091		
13		中粮期货	24,633		3,260		
14		华安期货	24,571		9,299		
15		申银万国	22,839		2,052		
16		金元期货	22,354		4,359		
17		东证期货	21,122		-2,121		
18		北京首创	20,829		304		
19		天风期货	20,281		899		
20		广发期货	20,025		-107,094	
21		光大期货	19,629		-10,646		
22		国金期货	17,860		9,008		
23		华泰期货	17,818		-8,313		
24		同信久恒	16,417		-7,882		
25		集成期货	16,119		-2,581		
26		鲁证期货	15,913		6,632		
27		国联期货	15,435		2,620		
28		国海良时	14,933		451		
29		一德期货	14,744		7,929		
30		中国国际	14,312		4,240		
31		国信期货	13,013		4,559		
32		新湖期货	12,715		520		
33		国元期货	12,569		5,186		
34		冠通期货	12,396		1,865		
35		国投期货	11,918		2,880		
36		中大期货	11,890		8,120		
37		神华期货	11,573		6,959		
38		中辉期货	11,550		2,399		
39		东海期货	10,625		1,599		
40		东方汇金	9,788		3,985		
41		中信建投	9,624		-2,586		
42		弘业期货	9,565		-5,564		
43		建信期货	9,437		7,261		
44		格林大华	9,408		4,296		
45		创元期货	9,231		4,080		
46		中衍期货	8,663		507		
47		上海中期	8,027		4,325		
48		长江期货	7,988		2,574		
49		宝城期货	7,687		-13,836		
50		瑞达期货	7,664		-3,728		
51		信达期货	7,420		2,096		
52		招商期货	7,298		-1,101		
53		宏源期货	7,222		925		
54		浙商期货	7,008		-3,736		
55		先融期货	6,772		4,389		
56		深圳瑞龙	6,754		-1,435		
57		浙江新世纪	6,583		3,999		
58		中投期货	6,099		1,252		
59		大越期货	5,891		1,384		
60		美尔雅期货	5,344		235		
61		东吴期货	5,302		3,334		
62		西部期货	5,061		2,292		
63		大通期货	4,980		1,938		
64		渤海期货	4,940		-917		
65		海航东银	4,905		2,839		
