								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151209	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	58,345		-12,412		
2		安粮期货	33,310		5,937		
3		东航期货	27,411		302		
4		国泰君安	20,431		2,381		
5		中信期货	19,282		-12,599		
6		徽商期货	19,142		1,532		
7		东证期货	18,597		-2,627		
8		方正中期	17,359		2,644		
9		南华期货	17,104		3,592		
10		兴证期货	17,085		-1,255		
11		永安期货	16,760		-12,395		
12		万达期货	15,946		2,146		
13		申银万国	15,393		-4,732		
14		金元期货	15,086		-1,078		
15		中粮期货	14,376		-100		
16		广发期货	14,039		1,468		
17		华泰期货	14,021		333		
18		同信久恒	13,648		-3,183		
19		华安期货	13,510		-3,637		
20		银河期货	13,134		579		
21		汇鑫期货	12,590		7,918		
22		集成期货	11,902		3,946		
23		宝城期货	11,414		7,032		
24		国都期货	11,239		-100		
25		国元期货	10,094		1,031		
26		光大期货	9,924		-644		
27		中辉期货	9,333		4,720		
28		国联期货	9,255		977		
29		中国国际	8,713		-2,998		
30		国投期货	7,653		-5,096		
31		新湖期货	7,612		-4,328		
32		创元期货	6,581		1,337		
33		中衍期货	6,317		-1,725		
34		中大期货	6,311		1,684		
35		国金期货	6,276		-11,435		
36		华鑫期货	6,182		-9,027		
37		中信建投	6,021		26		
38		北京首创	5,993		-4,046		
39		东方汇金	5,775		2,737		
40		一德期货	5,694		1,513		
41		瑞达期货	5,685		-1,088		
42		浙商期货	5,427		-3,039		
43		五矿经易	5,390		-663		
44		天鸿期货	5,301		3,646		
45		国海良时	5,259		-3,160		
46		天风期货	5,109		1,776		
47		弘业期货	5,011		-1,865		
48		长江期货	5,001		-407		
49		宏源期货	4,940		-2,056		
50		上海中期	4,527		1,450		
51		中融汇信	4,193		-1,363		
52		鲁证期货	4,128		-2,390		
53		美尔雅期货	3,959		-1,117		
54		信达期货	3,880		211		
55		东海期货	3,860		437		
56		中原期货	3,792		3,180		
57		深圳瑞龙	3,571		-118		
58		招商期货	3,405		-2,185		
59		格林大华	3,381		-2,500		
60		冠通期货	3,273		2,412		
61		国信期货	2,733		-1,610		
62		金瑞期货	2,699		660		
63		福能期货	2,639		1,721		
64		津投期货	2,495		317		
65		北京金鹏	2,411		-363		
66		中航期货	2,383		1,440		
67		大地期货	2,321		-1,003		
68		华西期货	2,255		-123		
69		上海中财	2,089		-2,489		
70		建信期货	2,078		-1,662		
71		江苏新纪元	2,032		1,145		
72		倍特期货	1,979		164		
73		大通期货	1,934		-872		
74		国贸期货	1,847		276		
75		中投期货	1,707		-1,548		
76		盛达期货	1,615		1,481		
77		德盛期货	1,553		416		
78		招金期货	1,444		-776		
79		恒泰期货	1,409		-546		
80		浙江新世纪	1,380		-1,194		
81		西部期货	1,313		-744		
82		迈科期货	1,275		-397		
83		英大期货	1,263		-1,653		
84		安信期货	1,249		-420		
85		东吴期货	1,216		-115		
86		渤海期货	1,187		-3,750		
87		华融期货	1,168		-1,289		
88		华联期货	1,115		145		
89		广永期货	1,104		-654		
90		民生期货	1,071		347		
91		江西瑞奇	1,007		83		
92		中州期货	987		58		
93		云晨期货	982		227		
94		大越期货	949		140		
95		神华期货	918		192		
96		河北恒银	895		4		
97		华闻期货	889		765		
98		先融期货	853		-2,198		
99		大连良运	829		157		
100		广州期货	822		86		
101		平安期货	808		748		
102		上海大陆	805		263		
103		长安期货	805		-934		
104		锦泰期货	688		-60		
105		红塔期货	679		-934		
106		东兴期货	646		-525		
107		铜冠金源	627		-718		
108		南证期货	564		-541		
109		兴业期货	548		286		
110		海航东银	523		143		
111		和合期货	476		38		
112		大有期货	451		-1,184		
113		华创期货	448		-153		
114		华龙期货	417		307		
115		山西三立	382		-112		
116		山金期货	357		5		
117		海证期货	339		-23		
118		金石期货	314		-1,091		
119		财达期货	314		-323		
120		中银国际	299		105		
121		混沌天成	294		-429		
122		道通期货	293		-1,299		
123		上海东亚	283		63		
124		银建期货	279		-296		
125		中钢期货	260		-517		
126		首创京都	244		-1,436		
127		天富期货	231		77		
128		湖南金信	231		-197		
129		文峰期货	220		-141		
130		西南期货	208		-68		
131		财富期货	207		12		
132		江苏东华	181		-132		
133		新晟期货	155		-162		
134		鑫鼎盛期货	152		-3		
135		摩根大通	100		0		
136		晟鑫期货	99		-68		
137		深圳金汇	99		36		
138		江信国盛	74		-138		
139		第一创业	73		-7		
140		黑龙江时代	60		-70		
141		国富期货	47		21		
142		上海浙石	21		-125		
143		新疆天利	16		-3		
144		通惠期货	10		-5		
145		金谷期货	7		-10		
146		和融期货	4		-25		
147		华海期货	1		-1,058		
总计				724,384		-72,686		

名次		会员简称	持买单量	增减		
1		华泰期货	31,886		-2,702		
2		华鑫期货	28,849		-335		
3		弘业期货	26,909		-327		
4		新湖期货	22,688		1,014		
5		中粮期货	22,481		-574		
6		海通期货	20,220		-580		
7		永安期货	18,098		-601		
8		国投期货	15,515		1,872		
9		申银万国	13,353		335		
10		北京首创	8,089		649		
11		招商期货	7,433		227		
12		格林大华	7,270		498		
13		银河期货	6,891		-1,807		
14		国泰君安	6,774		442		
15		中信建投	6,609		1,058		
16		东证期货	6,465		883		
17		国海良时	6,354		197		
18		万达期货	5,911		3,746		
19		金瑞期货	5,297		36		
20		浙商期货	5,284		320		
21		广永期货	5,281		36		
22		摩根大通	5,194		100		
23		东航期货	4,569		-155		
24		瑞达期货	4,221		2,334		
25		广发期货	4,060		-804		
26		方正中期	3,712		176		
27		中大期货	3,511		137		
28		光大期货	3,326		-572		
29		中国国际	3,263		-7		
30		鲁证期货	2,936		131		
31		中信期货	2,910		357		
32		国联期货	2,718		2,052		
33		徽商期货	2,452		264		
34		安粮期货	2,365		13		
35		上海中期	2,215		-14		
36		天鸿期货	1,929		29		
37		美尔雅期货	1,864		713		
38		兴证期货	1,818		143		
39		云晨期货	1,781		53		
40		金元期货	1,727		447		
41		信达期货	1,664		127		
42		中原期货	1,597		1,261		
43		大地期货	1,558		-183		
44		建信期货	1,421		225		
45		浙江新世纪	1,385		275		
46		南华期货	1,366		312		
47		一德期货	1,282		-1,205		
48		宝城期货	1,207		914		
49		东海期货	1,170		90		
50		中辉期货	1,115		402		
51		红塔期货	1,018		53		
52		长江期货	1,014		249		
53		津投期货	997		620		
54		五矿经易	967		224		
