								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150831	

			期货公司会员	

名次		会员简称	成交量		增减		
1		中国国际	2,878		601		
2		新湖期货	2,565		1,523		
3		永安期货	2,106		202		
4		美尔雅期货	2,053		1,518		
5		兴证期货	1,427		449		
6		东航期货	1,194		300		
7		万达期货	1,166		427		
8		中融汇信	954		380		
9		鲁证期货	787		-444		
10		方正中期	754		180		
11		徽商期货	749		-310		
12		广发期货	743		186		
13		英大期货	700		124		
14		集成期货	693		555		
15		华泰期货	691		584		
16		海航东银	624		242		
17		申银万国	610		-23		
18		天风期货	586		532		
19		国泰君安	585		122		
20		国投期货	563		-1,018		
21		海通期货	538		348		
22		银河期货	530		-319		
23		一德期货	527		49		
24		中信期货	500		11		
25		上海中期	487		394		
26		中粮期货	450		202		
27		格林大华	447		305		
28		光大期货	442		276		
29		中衍期货	440		-355		
30		中投期货	438		92		
31		金瑞期货	413		267		
32		东方汇金	390		343		
33		倍特期货	354		-247		
34		国信期货	266		53		
35		中辉期货	258		-30		
36		浙商期货	255		128		
37		南华期货	254		-497		
38		东证期货	250		-30		
39		大有期货	243		146		
40		长江期货	241		26		
41		安粮期货	241		8		
42		弘业期货	232		-16		
43		先融期货	227		195		
44		宏源期货	215		32		
45		国海良时	183		-54		
46		锦泰期货	179		12		
47		华西期货	178		146		
48		大越期货	170		162		
49		国联期货	165		5		
50		招金期货	165		123		
51		中航期货	163		124		
52		信达期货	159		55		
53		民生期货	157		-14		
54		金谷期货	152		-22		
55		深圳瑞龙	149		66		
56		中信建投	134		-57		
57		东吴期货	128		39		
58		金元期货	120		69		
59		上海中财	119		100		
60		恒泰期货	115		35		
61		北京金鹏	110		-148		
62		瑞达期货	105		17		
63		大地期货	103		66		
64		招商期货	99		-44		
65		建信期货	93		11		
66		国元期货	89		63		
67		汇鑫期货	88		57		
68		中大期货	86		9		
69		冠通期货	80		29		
70		平安期货	79		7		
71		创元期货	77		-119		
72		大连良运	73		-3		
73		云晨期货	72		-207		
74		国贸期货	71		41		
75		中原期货	68		-32		
76		中银国际	67		43		
77		江西瑞奇	64		-148		
78		北京首创	58		8		
79		安信期货	58		0		
80		东海期货	57		24		
81		国金期货	54		24		
82		国都期货	54		52		
83		神华期货	50		-63		
84		宝城期货	48		-293		
85		广州期货	47		23		
86		金友期货	45		6		
87		第一创业	45		28		
88		南证期货	44		19		
89		财达期货	38		36		
90		华安期货	37		-11		
91		中州期货	35		6		
92		江苏新纪元	33		7		
93		德盛期货	32		-105		
94		混沌天成	31		28		
95		华联期货	25		-61		
96		和合期货	23		10		
97		浙江新世纪	23		-79		
98		银建期货	22		-32		
99		金石期货	22		14		
100		华龙期货	21		8		
101		东兴期货	20		-2		
102		河北恒银	19		-2		
103		天富期货	19		5		
104		江信国盛	18		14		
105		五矿经易	17		-143		
106		渤海期货	17		-10		
107		津投期货	15		-41		
108		广永期货	14		11		
109		首创京都	12		9		
110		鑫鼎盛期货	12		-133		
111		华融期货	11		11		
112		大通期货	8		5		
113		华鑫期货	8		-13		
114		文峰期货	8		5		
115		上海大陆	7		-43		
116		晟鑫期货	7		-47		
117		天鸿期货	6		6		
118		长安期货	6		5		
119		国富期货	6		-8		
120		华闻期货	5		-64		
121		黑龙江时代	5		5		
122		道通期货	5		-11		
123		迈科期货	4		-35		
124		山西三立	4		-17		
125		同信久恒	3		3		
126		铜冠金源	3		3		
127		深圳金汇	3		3		
128		上海东亚	2		-43		
129		盛达期货	2		-120		
130		山金期货	2		2		
131		西部期货	2		-11		
132		红塔期货	2		-2		
133		华创期货	2		-1		
134		兴业期货	1		-3		
135		西南期货	1		-20		
总计				36,104		6,909		

名次		会员简称	持买单量	增减		
1		新湖期货	3,978		-636		
2		中粮期货	3,263		-138		
3		摩根大通	2,920		0		
4		国投期货	2,416		0		
5		美尔雅期货	2,128		1,116		
6		银河期货	1,374		89		
7		南华期货	1,207		63		
8		申银万国	903		-2		
9		中国国际	874		402		
10		光大期货	608		277		
11		英大期货	579		429		
12		徽商期货	488		31		
13		万达期货	472		-108		
14		东航期货	446		-11		
15		广发期货	400		86		
16		国信期货	318		10		
17		信达期货	318		59		
18		一德期货	309		-41		
19		中信期货	262		-64		
20		永安期货	262		-24		
21		华泰期货	244		37		
22		东证期货	240		87		
23		五矿经易	237		-1		
24		长江期货	231		-47		
25		上海大陆	226		3		
26		瑞达期货	185		59		
27		国海良时	165		38		
28		鲁证期货	162		65		
29		格林大华	151		-16		
30		平安期货	150		-18		
31		中大期货	146		7		
32		海航东银	144		-332		
33		方正中期	124		3		
34		中辉期货	119		-6		
35		安粮期货	117		-12		
36		中衍期货	115		-12		
37		国泰君安	106		-5		
38		金瑞期货	104		18		
39		广州期货	93		4		
40		宏源期货	92		14		
41		海通期货	90		16		
42		弘业期货	85		20		
43		北京金鹏	85		54		
44		招金期货	77		33		
45		宝城期货	69		-4		
46		浙商期货	65		3		
47		倍特期货	64		17		
48		国贸期货	61		0		
49		东海期货	58		22		
50		大连良运	58		40		
51		国联期货	54		-1		
52		建信期货	53		6		
53		金友期货	52		-3		
54		金元期货	48		48		
55		云晨期货	48		-10		
56		招商期货	47		-14		
57		神华期货	45		7		
58		兴证期货	44		9		
59		津投期货	44		0		
60		红塔期货	44		2		
61		中航期货	42		7		
62		恒泰期货	41		15		
63		中信建投	38		-1		
64		上海中期	37		-3		
65		锦泰期货	37		29		
66		盛达期货	30		0		
67		江苏新纪元	28		13		
68		南证期货	28		-6		
69		金石期货	26		8		
70		东方汇金	23		-1		
71		华西期货	22		20		
72		安信期货	21		2		
73		集成期货	20		17		
74		民生期货	20		-134		
75		中原期货	20		0		
76		江西瑞奇	19		-10		
77		北京首创	19		-5		
78		先融期货	18		0		
79		中州期货	17		4		
80		冠通期货	17		-12		
81		华联期货	17		2		
82		天富期货	16		-3		
83		华龙期货	16		-11		
84		华鑫期货	16		4		
85		和合期货	15		11		
86		国金期货	15		2		
87		浙江新世纪	15		0		
88		东吴期货	13		-4		
89		中钢期货	13		0		
90		德盛期货	12		0		
91		中银国际	12		7		
92		创元期货	11		4		
93		兴业期货	10		-1		
94		文峰期货	10		4		
95		东兴期货	10		-4		
96		大越期货	9		3		
97		华安期货	9		1		
98		中投期货	9		-49		
99		广永期货	9		0		
100		湖南金信	8		0		
101		国都期货	8		8		
102		上海中财	7		-7		
103		河北恒银	7		-3		
104		深圳瑞龙	7		-3		
105		长安期货	7		6		
106		大地期货	5		3		
107		上海浙石	5		0		
108		晟鑫期货	5		-7		
109		天风期货	4		-4		
110		华闻期货	4		1		
111		渤海期货	3		-7		
112		迈科期货	3		0		
113		海证期货	3		0		
114		道通期货	2		0		
115		第一创业	2		-32		
116		财富期货	2		0		
117		同信久恒	2		2		
118		山西三立	2		-2		
119		西部期货	2		1		
120		黑龙江时代	2		1		
121		银建期货	1		0		
122		首创京都	1		0		
123		金谷期货	1		-152		
124		鑫鼎盛期货	1		-10		
125		中融汇信	1		-4		
126		江苏东华	1		0		
127		华融期货	1		0		
128		深圳金汇	1		-1		
129		混沌天成	1		-10		
130		华创期货	1		1		
131		国元期货	1		0		
132		大有期货	0		-120		
总计				28,728		1,239		

