								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150415	

			期货公司会员	

名次		会员简称	成交量		增减		
1		新湖期货	6,120		4,613		
2		申银万国	5,586		3,730		
3		东航期货	4,353		2,480		
4		徽商期货	3,656		2,656		
5		永安期货	3,433		997		
6		银河期货	2,785		922		
7		集成期货	2,758		1,242		
8		方正中期	2,697		1,665		
9		兴证期货	2,360		1,025		
10		国投期货	2,204		952		
11		南华期货	2,137		1,060		
12		北京首创	1,970		1,030		
13		中大期货	1,938		1,289		
14		中融汇信	1,900		1,897		
15		东方汇金	1,854		1,376		
16		海通期货	1,810		976		
17		浙商期货	1,730		1,142		
18		东证期货	1,700		494		
19		中国国际	1,494		519		
20		中衍期货	1,437		780		
21		万达期货	1,368		100		
22		中辉期货	1,353		732		
23		光大期货	1,351		-2,259		
24		首创京都	1,347		1,304		
25		国泰君安	1,331		421		
26		弘业期货	1,324		-191		
27		鲁证期货	1,061		570		
28		广发期货	998		654		
29		长江期货	931		451		
30		江苏新纪元	927		764		
31		国海良时	912		148		
32		一德期货	884		2		
33		津投期货	874		-184		
34		国信期货	831		350		
35		招金期货	828		730		
36		中信建投	827		350		
37		国贸期货	773		457		
38		北京金鹏	726		523		
39		上海中期	725		413		
40		宏源期货	712		478		
41		金瑞期货	703		663		
42		晟鑫期货	675		529		
43		华泰长城	634		226		
44		浙江新世纪	630		526		
45		新晟期货	578		576		
46		中信期货	573		61		
47		安粮期货	564		418		
48		深圳瑞龙	544		399		
49		大越期货	532		149		
50		美尔雅期货	532		-9		
51		国联期货	508		399		
52		中粮期货	504		-207		
53		中投期货	459		288		
54		金元期货	455		245		
55		东海期货	446		160		
56		宝城期货	429		78		
57		先融期货	371		349		
58		信达期货	349		-21		
59		恒泰期货	347		209		
60		中州期货	343		277		
61		英大期货	335		-173		
62		华安期货	312		228		
63		中航期货	304		229		
64		五矿期货	303		252		
65		倍特期货	300		211		
66		华鑫期货	293		182		
67		广州期货	256		132		
68		金友期货	254		151		
69		大有期货	253		15		
70		广永期货	249		243		
71		大连良运	236		212		
72		创元期货	236		156		
73		招商期货	232		10		
74		民生期货	230		201		
75		天风期货	228		-84		
76		南证期货	225		207		
77		东吴期货	210		22		
78		东兴期货	202		190		
79		国金期货	201		154		
80		上海大陆	197		125		
81		华联期货	196		138		
82		安信期货	195		-81		
83		渤海期货	180		121		
84		瑞达期货	151		-76		
85		华海期货	139		134		
86		大地期货	135		-139		
87		神华期货	133		78		
88		西部期货	131		117		
89		锦泰期货	128		51		
90		冠通期货	122		0		
91		同信久恒	117		42		
92		中银国际	111		-899		
93		国都期货	111		91		
94		格林大华	108		-46		
95		建信期货	108		70		
96		和合期货	107		91		
97		红塔期货	106		-102		
98		鑫鼎盛期货	103		60		
99		江西瑞奇	97		51		
100		中原期货	96		95		
101		华西期货	96		63		
102		深圳金汇	90		72		
103		银建期货	86		63		
104		天富期货	85		72		
105		华龙期货	84		67		
106		江苏东华	80		72		
107		德盛期货	73		-76		
108		海航东银	68		-18		
109		国元期货	66		27		
110		华融期货	65		57		
111		迈科期货	63		-250		
112		金石期货	62		43		
113		汇鑫期货	60		-51		
114		河北恒银	53		29		
115		上海东亚	52		52		
116		新疆天利	45		30		
117		海证期货	44		28		
118		财达期货	44		42		
119		铜冠金源	40		6		
120		湖南金信	39		26		
121		上海中财	39		6		
122		平安期货	30		0		
123		华创期货	26		19		
124		山西三立	25		4		
125		中钢期货	21		19		
126		文峰期货	11		2		
127		道通期货	10		6		
128		华闻期货	10		0		
