								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151216	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	44,867		-29,996		
2		安粮期货	16,915		-2,702		
3		中信期货	14,788		-11,743		
4		兴证期货	12,868		-8,414		
5		东航期货	12,304		-8,410		
6		同信久恒	11,743		-13,587		
7		国泰君安	10,435		-10,164		
8		徽商期货	9,530		-7,932		
9		方正中期	9,503		-5,976		
10		中辉期货	9,449		-2,972		
11		华泰期货	8,070		-4,731		
12		华安期货	7,952		-12,405		
13		南华期货	7,937		-6,533		
14		集成期货	7,683		-4,140		
15		国投期货	7,246		1,595		
16		申银万国	6,739		-5,784		
17		银河期货	6,594		-7,009		
18		东证期货	6,492		-6,423		
19		中粮期货	6,279		-24		
20		光大期货	6,271		-3,269		
21		深圳瑞龙	5,786		-1,507		
22		鲁证期货	5,626		1,505		
23		广发期货	4,984		-6,959		
24		永安期货	4,808		-4,506		
25		华信万达	4,377		-5,697		
26		华鑫期货	4,318		-5,104		
27		安信期货	4,171		2,442		
28		中航期货	3,965		325		
29		中衍期货	3,864		-1,917		
30		上海中期	3,597		41		
31		中国国际	3,565		-3,827		
32		美尔雅期货	3,440		-919		
33		金元期货	3,301		-4,809		
34		北京首创	3,162		-5,849		
35		东方汇金	3,040		-7		
36		国海良时	3,010		-1,558		
37		浙商期货	2,834		-366		
38		创元期货	2,764		-1,583		
39		瑞达期货	2,662		-3,798		
40		弘业期货	2,503		-2,285		
41		广永期货	2,500		-5,830		
42		中投期货	2,479		-2,368		
43		新湖期货	2,472		-4,085		
44		中融汇信	2,179		-167		
45		长安期货	2,141		-256		
46		宏源期货	2,140		-2,124		
47		中原期货	2,140		185		
48		国信期货	2,117		-2,209		
49		国联期货	2,080		-6,020		
50		信达期货	1,970		-1,129		
51		中信建投	1,958		-3,010		
52		东海期货	1,943		-1,332		
53		一德期货	1,901		-1,313		
54		福能期货	1,841		-262		
55		长江期货	1,829		-1,683		
56		华西期货	1,752		-622		
57		冠通期货	1,673		-66		
58		浙江新世纪	1,665		-785		
59		上海中财	1,659		-148		
60		五矿经易	1,624		-1,607		
61		西部期货	1,581		-1,703		
62		迈科期货	1,550		-393		
63		上海大陆	1,451		1,140		
64		中大期货	1,416		-1,349		
65		国都期货	1,358		-1,264		
66		英大期货	1,236		-2,321		
67		河北恒银	1,226		372		
68		格林大华	1,201		-1,524		
69		江苏新纪元	1,147		-778		
70		大地期货	1,131		-1,006		
71		津投期货	1,015		122		
72		大越期货	1,004		-836		
73		汇鑫期货	963		-63		
74		云晨期货	929		518		
75		江西瑞奇	929		-209		
76		国元期货	898		-657		
77		华融期货	880		-405		
78		南证期货	861		-290		
79		民生期货	827		-1,611		
80		建信期货	818		-405		
81		德盛期货	817		-419		
82		倍特期货	792		-1,880		
83		锦泰期货	790		-425		
84		宝城期货	789		-8,261		
85		天鸿期货	768		-2,644		
86		招商期货	752		-2,468		
87		天风期货	740		-1,338		
88		国金期货	705		-4,616		
89		铜冠金源	621		-779		
90		国贸期货	606		-374		
91		红塔期货	603		-496		
92		招金期货	579		-497		
93		和合期货	573		-454		
94		东兴期货	546		-185		
95		渤海期货	541		-1,035		
96		混沌天成	503		-3,897		
97		华联期货	497		-203		
98		神华期货	487		-867		
99		山金期货	455		47		
100		西南期货	454		217		
101		金瑞期货	431		-4,234		
102		财达期货	375		47		
103		大有期货	365		-1,739		
104		中州期货	351		-234		
105		先融期货	349		-294		
106		湖南金信	332		-99		
107		中银国际	315		-427		
108		大连良运	285		-297		
109		江信国盛	255		240		
110		盛达期货	252		-144		
111		第一创业	244		-310		
112		东吴期货	236		-291		
113		首创京都	234		-330		
114		华创期货	227		-193		
115		山西三立	222		-56		
116		海证期货	194		-319		
117		中钢期货	173		-64		
118		上海东亚	155		-366		
119		广州期货	142		-254		
120		银建期货	138		-155		
121		江苏东华	128		-45		
122		大通期货	128		-148		
123		文峰期货	120		-199		
124		兴业期货	107		-306		
125		恒泰期货	105		-139		
126		道通期货	96		-51		
127		天富期货	67		-257		
128		北京金鹏	67		-530		
129		海航东银	67		-290		
130		华龙期货	63		-55		
131		金石期货	58		-514		
132		新晟期货	57		-111		
133		新疆天利	45		14		
134		深圳金汇	44		-66		
135		晟鑫期货	43		-99		
136		财富期货	30		-30		
137		鑫鼎盛期货	26		-280		
138		金谷期货	25		15		
139		平安期货	15		-273		
140		华闻期货	14		-33		
