								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160202	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	28,476		4,417		
2		中信期货	19,146		761		
3		安粮期货	17,484		3,993		
4		华泰期货	13,019		2,258		
5		国泰君安	10,571		4,191		
6		徽商期货	9,460		3,113		
7		永安期货	9,306		-2,544		
8		中粮期货	9,192		6,011		
9		东航期货	8,833		1,720		
10		兴证期货	7,803		-4,374		
11		光大期货	7,516		-1,475		
12		东证期货	7,029		-320		
13		南华期货	6,767		687		
14		方正中期	6,723		-150		
15		申银万国	6,344		2,429		
16		银河期货	6,284		-4,632		
17		华信万达	6,222		-3,099		
18		广发期货	5,967		-668		
19		招商期货	5,502		137		
20		宝城期货	5,161		1,147		
21		宏源期货	4,823		1,033		
22		格林大华	4,650		1,080		
23		国投期货	4,054		723		
24		中信建投	3,906		-689		
25		国金期货	3,787		1,212		
26		新湖期货	3,651		-2,024		
27		创元期货	3,461		101		
28		金瑞期货	3,379		-401		
29		国都期货	3,285		3,093		
30		中国国际	3,160		-410		
31		中辉期货	3,126		1,486		
32		中投期货	3,095		-2,292		
33		集成期货	2,995		-517		
34		建信期货	2,822		996		
35		华鑫期货	2,736		902		
36		华安期货	2,725		-400		
37		鲁证期货	2,614		389		
38		国联期货	2,585		1,937		
39		东海期货	2,320		-730		
40		华融期货	2,017		1,194		
41		中衍期货	1,992		-611		
42		天风期货	1,964		-9		
43		弘业期货	1,946		584		
44		长江期货	1,860		256		
45		国海良时	1,813		102		
46		国信期货	1,741		796		
47		上海中期	1,649		-646		
48		美尔雅期货	1,646		-162		
49		浙商期货	1,631		149		
50		深圳瑞龙	1,497		288		
51		英大期货	1,443		905		
52		迈科期货	1,416		261		
53		国元期货	1,320		57		
54		大越期货	1,317		46		
55		汇鑫期货	1,297		588		
56		金元期货	1,291		-1,187		
57		瑞达期货	1,228		-836		
58		上海中财	1,197		288		
59		一德期货	1,067		-2,348		
60		北京首创	1,067		-1,519		
61		混沌天成	1,051		564		
62		中大期货	1,019		330		
63		东方汇金	1,013		23		
64		上海浙石	1,008		576		
65		海航东银	930		607		
66		浙江新世纪	928		168		
67		天鸿期货	927		-96		
68		信达期货	910		-1,142		
69		津投期货	898		429		
70		五矿经易	810		-1,148		
71		华西期货	776		20		
72		首创京都	715		224		
73		大有期货	706		148		
74		南证期货	699		-386		
75		渤海期货	699		336		
76		大地期货	685		-978		
77		红塔期货	673		-72		
78		招金期货	600		118		
79		中州期货	563		311		
80		中航期货	562		197		
81		东吴期货	556		229		
82		大连良运	517		365		
83		中原期货	495		-5		
84		神华期货	486		208		
85		中银国际	474		221		
86		中融汇信	466		-64		
87		倍特期货	458		84		
88		北京金鹏	376		-369		
89		深圳金汇	370		214		
90		锦泰期货	364		-4		
91		国贸期货	355		211		
92		江苏新纪元	352		123		
93		铜冠金源	341		6		
94		广州期货	328		-31		
95		西部期货	327		-223		
96		先融期货	326		-166		
97		广永期货	296		-163		
98		银建期货	272		-98		
99		上海大陆	269		-84		
100		福能期货	263		-131		
101		长安期货	249		-236		
102		文峰期货	243		-94		
103		海证期货	233		166		
104		湖南金信	227		46		
105		上海东亚	223		113		
106		华联期货	217		-177		
107		和合期货	184		-6		
108		道通期货	182		161		
109		江苏东华	156		12		
110		山金期货	150		-65		
111		冠通期货	148		-3,150		
112		同信久恒	128		-158		
113		江西瑞奇	124		-18		
114		山西三立	123		44		
115		民生期货	121		-136		
116		恒泰期货	115		-193		
117		天富期货	112		-81		
118		第一创业	98		96		
119		河北恒银	97		-37		
120		华创期货	84		-74		
121		平安期货	82		-78		
122		德盛期货	79		-55		
123		华闻期货	76		-15		
124		中金期货	67		-167		
125		大通期货	66		15		
126		金石期货	62		-78		
127		新疆天利	61		29		
128		东兴期货	58		-416		
129		中钢期货	56		-119		
130		晟鑫期货	53		-383		
131		新晟期货	52		-366		
132		云晨期货	45		-288		
133		西南期货	42		-2		
134		华龙期货	36		-2		
135		财达期货	33		-49		
136		鑫鼎盛期货	22		-6		
137		国富期货	14		-93		
138		金谷期货	14		-30		
139		通惠期货	12		1		
140		和融期货	4		3		
141		江信国盛	2		-2		
142		兴业期货	1		-4		
143		盛达期货	1		1		
144		黑龙江时代	1		0		
总计				320,394		11,948		

名次		会员简称	持买单量	增减		
1		中粮期货	36,652		2,047		
2		新湖期货	22,886		-541		
3		中投期货	21,860		884		
4		海通期货	19,249		97		
5		国泰君安	18,628		2,303		
6		永安期货	18,263		-88		
7		华信万达	17,057		1,415		
8		方正中期	14,889		-928		
