								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160303	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	60,955		18,870		
2		安粮期货	48,969		9,551		
3		华安期货	39,291		12,287		
4		方正中期	38,248		27,199		
5		华泰期货	35,188		16,127		
6		国泰君安	33,810		5,212		
7		永安期货	30,941		16,119		
8		东证期货	29,767		25,630		
9		兴证期货	28,132		11,766		
10		南华期货	26,984		16,008		
11		中信期货	25,315		10,978		
12		广发期货	25,159		11,242		
13		国投期货	23,730		1,158		
14		徽商期货	23,198		8,429		
15		申银万国	18,634		8,357		
16		光大期货	18,503		4,476		
17		东航期货	18,432		1,239		
18		国金期货	18,185		13,647		
19		中信建投	14,541		7,318		
20		银河期货	12,967		8,325		
21		宝城期货	12,737		8,380		
22		宏源期货	11,810		7,040		
23		同信久恒	11,721		5,250		
24		鲁证期货	10,903		8,155		
25		新湖期货	10,277		2,463		
26		东海期货	10,029		-1,472		
27		中粮期货	9,557		391		
28		华信万达	9,289		-528		
29		中国国际	8,783		4,943		
30		国海良时	7,215		142		
31		北京首创	7,037		4,496		
32		中衍期货	6,692		3,293		
33		冠通期货	6,648		3,150		
34		集成期货	6,478		-3,050		
35		金元期货	6,343		3,133		
36		大地期货	6,327		-32		
37		建信期货	6,063		3,794		
38		渤海期货	5,821		2,150		
39		格林大华	5,789		2,087		
40		广永期货	5,761		1,742		
41		美尔雅期货	5,755		3,853		
42		长江期货	5,495		3,926		
43		金瑞期货	5,415		3,618		
44		五矿经易	5,390		3,201		
45		国联期货	5,329		3,058		
46		创元期货	5,167		4		
47		英大期货	5,145		4,210		
48		上海中期	5,080		4,262		
49		中大期货	4,907		969		
50		中辉期货	4,795		2,361		
51		浙商期货	4,658		2,599		
52		中投期货	4,632		2,321		
53		国都期货	4,615		1,978		
54		一德期货	4,567		2,476		
55		信达期货	4,419		3,192		
56		天风期货	4,275		3,841		
57		东兴期货	4,259		1,161		
58		瑞达期货	4,179		1,182		
59		招商期货	4,138		733		
60		弘业期货	4,100		1,178		
61		西部期货	4,087		2,869		
62		国信期货	4,042		1,716		
63		上海浙石	3,904		3,902		
64		东方汇金	3,645		2,167		
65		恒泰期货	3,417		2,441		
66		华鑫期货	3,290		-119		
67		北京金鹏	3,240		-1,170		
68		天鸿期货	2,837		1,456		
69		海航东银	2,517		1,583		
70		东吴期货	2,495		1,097		
71		招金期货	2,436		-2,107		
72		盛达期货	2,352		2,151		
73		国贸期货	2,217		1,707		
74		上海中财	2,197		856		
75		中融汇信	2,143		1,893		
76		大越期货	1,937		611		
77		南证期货	1,911		300		
78		广州期货	1,888		959		
79		浙江新世纪	1,836		1,514		
80		德盛期货	1,719		1,411		
81		华西期货	1,559		1,006		
82		先融期货	1,543		923		
83		首创京都	1,502		513		
84		江西瑞奇	1,456		483		
85		红塔期货	1,442		920		
86		迈科期货	1,421		-358		
87		倍特期货	1,419		-1,404		
88		深圳瑞龙	1,406		44		
89		江信国盛	1,403		1,331		
90		汇鑫期货	1,304		180		
91		江苏新纪元	1,301		662		
92		海证期货	1,270		680		
93		和合期货	1,248		1,038		
94		津投期货	1,186		637		
95		天富期货	1,178		1,003		
96		国元期货	1,170		199		
97		中钢期货	1,071		267		
98		华融期货	992		460		
99		中州期货	935		160		
100		上海大陆	857		-103		
101		金石期货	854		203		
102		神华期货	810		458		
103		云晨期货	752		478		
104		福能期货	746		-135		
105		华闻期货	741		251		
106		铜冠金源	712		375		
107		上海东亚	698		-485		
108		大通期货	667		-634		
109		中航期货	663		367		
110		国富期货	553		-148		
111		大有期货	546		-107		
112		混沌天成	514		-224		
113		平安期货	459		69		
114		华联期货	453		-630		
115		晟鑫期货	416		298		
116		长安期货	409		-447		
117		民生期货	399		214		
118		中原期货	398		132		
119		深圳金汇	384		174		
120		财达期货	366		-9		
121		湖南金信	358		-156		
122		大连良运	356		-166		
123		江苏东华	340		186		
124		中银国际	316		135		
125		华创期货	292		178		
126		新疆天利	247		173		
127		华龙期货	233		129		
128		锦泰期货	227		-64		
129		河北恒银	217		-10		
130		第一创业	217		159		
131		银建期货	160		62		
132		新晟期货	149		51		
133		文峰期货	145		20		
134		兴业期货	133		57		
135		山西三立	84		30		
136		黑龙江时代	77		77		
137		通惠期货	73		19		
138		金谷期货	54		-6		
139		中金期货	52		45		
140		西南期货	35		-64		
141		鑫鼎盛期货	32		26		
142		山金期货	28		17		
143		道通期货	28		-437		
144		和融期货	15		-15		
总计				927,730		374,112		

名次		会员简称	持买单量	增减		
1		永安期货	39,839		-2,335		
2		华泰期货	34,668		8,744		
3		兴证期货	20,038		221		
4		华信万达	18,886		-675		
5		方正中期	18,659		-8,323		
6		海通期货	17,861		-2,341		
7		中粮期货	14,253		-1,533		
8		国泰君安	12,112		-168		
9		中信期货	11,937		1,159		
10		新湖期货	11,049		-32		
11		光大期货	10,950		-1,469		
12		格林大华	10,075		3,606		
13		国金期货	9,399		-3,825		
14		华鑫期货	9,288		-1,166		
15		同信久恒	7,880		-1,093		
16		国投期货	6,366		-810		
17		中投期货	5,603		141		
18		东航期货	5,204		632		
19		摩根大通	5,194		0		
20		银河期货	5,140		-592		
21		中信建投	5,085		892		
22		浙商期货	4,816		843		
23		鲁证期货	4,643		914		
24		广发期货	3,991		-2,986		
25		大地期货	3,908		215		
26		申银万国	3,695		3		
27		宏源期货	3,690		811		
28		一德期货	3,686		-115		
29		英大期货	3,603		2,396		
30		宝城期货	3,167		-942		
31		中国国际	2,332		897		
32		国海良时	2,208		-284		
33		瑞达期货	2,205		354		
34		信达期货	2,053		44		
35		上海中期	2,018		582		
36		国信期货	1,962		983		
37		徽商期货	1,902		-8		
38		建信期货	1,829		1,233		
39		广永期货	1,779		-244		
40		五矿经易	1,719		-280		
41		东证期货	1,707		-581		
42		国贸期货	1,643		1,556		
43		东吴期货	1,570		-14		
44		南华期货	1,553		352		
45		中大期货	1,539		-404		
46		恒泰期货	1,323		177		
47		平安期货	1,173		-156		
48		金瑞期货	1,162		-489		
49		西部期货	1,155		-2,000		
50		东海期货	1,132		208		
51		渤海期货	1,071		-178		
52		大越期货	1,043		-122		
53		长江期货	978		30		
54		云晨期货	826		138		
55		盛达期货	817		800		
56		红塔期货	804		-484		
57		天风期货	799		569		
58		中辉期货	790		-901		
59		北京首创	733		33		
60		迈科期货	675		544		
61		江信国盛	571		570		
62		大连良运	563		-93		
63		湖南金信	556		4		
64		弘业期货	549		95		
65		安粮期货	531		-314		
66		招商期货	492		-575		
67		东兴期货	462		306		
68		兴业期货	439		-28		
69		招金期货	436		175		
70		长安期货	434		20		
71		国联期货	420		2		
72		福能期货	348		44		
73		汇鑫期货	336		-70		
74		倍特期货	325		58		
75		上海中财	318		-197		
76		东方汇金	314		76		
77		中州期货	313		-32		
78		美尔雅期货	310		9		
79		天鸿期货	290		-152		
80		中钢期货	277		20		
81		中衍期货	267		-60		
82		创元期货	263		122		
83		华西期货	257		16		
84		冠通期货	239		-23		
85		首创京都	215		-508		
86		混沌天成	198		-20		
87		上海东亚	194		27		
88		江西瑞奇	190		59		
89		大有期货	165		101		
90		金元期货	160		101		
91		国元期货	156		-25		
92		华融期货	153		-41		
93		神华期货	141		102		
94		广州期货	136		-4		
95		中融汇信	135		-90		
96		北京金鹏	134		-1		
97		华联期货	131		-26		
98		中银国际	113		5		
99		深圳瑞龙	111		-9		
100		德盛期货	109		90		
101		中航期货	99		26		
102		铜冠金源	95		52		
103		江苏新纪元	95		18		
104		山西三立	86		46		
105		民生期货	82		26		
106		华安期货	80		-66		
107		上海大陆	79		-500		
108		先融期货	72		-205		
109		中原期货	72		5		
110		和合期货	71		-50		
111		浙江新世纪	67		4		
112		华闻期货	64		47		
113		华龙期货	59		-12		
114		金石期货	57		-4		
115		海证期货	56		50		
116		津投期货	52		-20		
117		江苏东华	46		34		
118		深圳金汇	46		44		
119		华创期货	44		15		
120		海航东银	43		26		
121		锦泰期货	41		-21		
122		文峰期货	40		-32		
123		国都期货	40		13		
124		集成期货	36		-111		
125		新晟期货	25		-14		
126		南证期货	22		-516		
127		金谷期货	22		22		
128		黑龙江时代	20		11		
129		新疆天利	20		9		
130		大通期货	16		0		
