								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170427	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	55,071		17,044		
2		光大期货	48,779		14,006		
3		华安期货	25,066		21,639		
4		国投安信	21,733		11,229		
5		中信期货	17,643		2,093		
6		国泰君安	16,390		8,303		
7		华泰期货	13,298		1,195		
8		东证期货	12,397		6,250		
9		永安期货	12,295		-3,480		
10		华信万达	10,233		-1,371		
11		兴证期货	10,138		968		
12		徽商期货	10,039		5,129		
13		东航期货	9,988		2,574		
14		中粮期货	9,150		7,498		
15		方正中期	9,088		3,277		
16		渤海期货	8,894		-399		
17		招商期货	8,679		3,825		
18		鲁证期货	8,673		1,015		
19		格林大华	8,659		291		
20		国都期货	8,456		3,081		
21		国信期货	8,409		4,862		
22		广发期货	8,184		1,087		
23		申银万国	7,781		2,753		
24		中国国际	7,174		2,869		
25		中融汇信	6,904		3,638		
26		北京首创	6,602		-311		
27		汇鑫期货	6,479		-185		
28		广州金控	6,460		1,771		
29		银河期货	6,161		1,890		
30		瑞达期货	6,153		2,938		
31		长江期货	5,957		-9,141		
32		浙商期货	5,524		-965		
33		新湖期货	5,507		774		
34		金元期货	5,428		2,639		
35		金瑞期货	5,208		349		
36		南华期货	4,984		700		
37		弘业期货	4,767		1,304		
38		宏源期货	4,510		253		
39		西部期货	4,485		773		
40		五矿经易	4,421		3,531		
41		中信建投	4,343		-2,443		
42		上海中期	4,021		665		
43		创元期货	3,693		663		
44		中辉期货	3,578		909		
45		迈科期货	3,545		1,371		
46		安粮期货	3,509		1,953		
47		国联期货	3,493		-1,290		
48		中航期货	3,374		1,288		
49		天风期货	3,333		3,237		
50		宝城期货	3,255		190		
51		国富期货	3,253		708		
52		华联期货	3,121		541		
53		广州期货	3,081		1,773		
54		国海良时	3,046		-296		
55		冠通期货	3,020		1,992		
56		国贸期货	2,770		1,735		
57		一德期货	2,755		1,296		
58		中投期货	2,729		1,297		
59		中衍期货	2,583		1,070		
60		美尔雅期货	2,469		-1,462		
61		东海期货	2,396		922		
62		上海中财	2,240		972		
63		中钢期货	2,232		-114		
64		建信期货	2,220		607		
65		信达期货	2,095		663		
66		浙江新世纪	2,079		1,086		
67		同信久恒	1,933		818		
68		海航期货	1,811		183		
69		英大期货	1,805		200		
70		大地期货	1,709		385		
71		华西期货	1,682		245		
72		福能期货	1,627		1,116		
73		东吴期货	1,608		-87		
74		国元期货	1,591		1,289		
75		国金期货	1,561		0		
76		中大期货	1,551		379		
77		大有期货	1,377		912		
78		大通期货	1,365		-1,227		
79		新纪元期货	1,270		476		
80		先融期货	1,176		366		
81		华鑫期货	1,137		-380		
82		北京金鹏	1,125		732		
83		恒泰期货	1,002		333		
84		大越期货	963		312		
85		锦泰期货	959		433		
86		深圳瑞龙	950		193		
87		东兴期货	947		-413		
88		倍特期货	852		-70		
89		平安期货	835		190		
90		和合期货	814		-41		
91		中州期货	786		575		
92		德盛期货	765		290		
93		铜冠金源	764		273		
94		招金期货	701		-373		
95		大连良运	700		264		
96		上海大陆	693		-118		
97		中原期货	662		-31		
98		南证期货	643		42		
99		东方汇金	636		-570		
100		兴业期货	584		-99		
101		中天期货	579		-475		
102		华融期货	559		97		
103		津投期货	522		-181		
104		江苏东华	518		-318		
105		民生期货	467		-982		
106		江西瑞奇	458		22		
107		集成期货	446		164		
108		华龙期货	433		272		
109		金石期货	427		349		
110		上海东亚	380		183		
111		神华期货	364		-20		
112		东方期货	318		175		
