								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170222	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	60,372		-7,710		
2		永安期货	28,332		1,550		
3		国富期货	23,089		20,761		
4		招商期货	20,866		361		
5		中信期货	19,823		-6,311		
6		东证期货	18,537		-7,292		
7		华信万达	15,256		2,150		
8		国投安信	14,346		-804		
9		中国国际	13,753		5,100		
10		方正中期	13,547		-5,672		
11		徽商期货	13,151		-2,034		
12		广发期货	12,284		237		
13		国泰君安	12,164		540		
14		东航期货	11,928		2,242		
15		申银万国	11,370		1,966		
16		华泰期货	11,056		-5,397		
17		西部期货	10,628		-1,413		
18		鲁证期货	10,489		-5,809		
19		银河期货	10,360		-1,275		
20		金瑞期货	9,980		1,741		
21		光大期货	9,509		-556		
22		华鑫期货	8,872		374		
23		北京首创	8,667		1,763		
24		中粮期货	7,779		2,439		
25		国信期货	7,631		377		
26		中信建投	7,514		-1,451		
27		新湖期货	7,270		-5,482		
28		兴证期货	7,232		-1,316		
29		长江期货	6,798		-1,979		
30		广州金控	6,294		-3,719		
31		安粮期货	6,175		3,440		
32		宏源期货	5,500		-1,365		
33		弘业期货	5,390		-2,138		
34		金元期货	5,269		-1,952		
35		格林大华	5,078		-3,460		
36		南华期货	4,804		-883		
37		国联期货	4,747		-155		
38		中大期货	4,604		3,143		
39		英大期货	4,333		1,610		
40		五矿经易	4,285		-837		
41		上海中期	4,200		391		
42		浙商期货	4,192		-5,132		
43		华西期货	3,961		1,692		
44		中辉期货	3,944		1,415		
45		大地期货	3,902		-780		
46		江西瑞奇	3,773		2,511		
47		宝城期货	3,713		1,254		
48		国海良时	3,517		-572		
49		一德期货	3,437		-4,601		
50		铜冠金源	3,407		702		
51		迈科期货	3,290		633		
52		信达期货	3,233		1,017		
53		中衍期货	3,193		-87		
54		瑞达期货	3,072		-203		
55		大越期货	3,039		1,802		
56		国金期货	2,989		-284		
57		新纪元期货	2,710		244		
58		上海东亚	2,650		-5,412		
59		美尔雅期货	2,645		718		
60		福能期货	2,540		1,232		
61		华创期货	2,356		-785		
62		锦泰期货	2,309		1,665		
63		上海中财	2,306		305		
64		华安期货	2,200		-246		
65		冠通期货	2,108		213		
66		中原期货	2,104		39		
67		渤海期货	2,067		616		
68		中融汇信	2,000		-5,337		
69		东海期货	1,944		-3,353		
70		创元期货	1,901		-225		
71		建信期货	1,805		-2,824		
72		中投期货	1,789		-869		
73		倍特期货	1,731		-697		
74		中航期货	1,613		-478		
75		平安期货	1,345		-190		
76		深圳瑞龙	1,323		73		
77		国元期货	1,214		-66		
78		德盛期货	1,181		207		
79		中银国际	1,179		704		
80		招金期货	1,145		-138		
81		华联期货	1,096		-93		
82		上海大陆	1,063		-666		
83		浙江新世纪	1,043		-44		
84		东兴期货	1,038		239		
85		和合期货	1,028		616		
86		国都期货	996		414		
87		同信久恒	979		244		
88		中金期货	965		181		
89		天风期货	962		-2,592		
90		东吴期货	899		-719		
91		东方汇金	883		-2,414		
92		广州期货	780		-853		
93		金石期货	761		-313		
94		华融期货	746		200		
95		大有期货	726		-1,968		
96		混沌天成	725		475		
97		汇鑫期货	679		229		
98		国贸期货	653		-522		
99		中天期货	648		31		
100		先融期货	644		-520		
101		集成期货	596		-1,447		
102		中钢期货	571		43		
103		恒泰期货	565		-235		
104		中州期货	519		-110		
105		南证期货	514		-9		
106		华闻期货	499		-158		
107		九州期货	497		-202		
108		大连良运	431		38		
109		深圳金汇	419		-6		
110		北京金鹏	417		-512		
111		财达期货	417		-288		
112		海航期货	389		-507		
113		西南期货	375		-102		
114		红塔期货	365		-292		
115		神华期货	345		-705		
116		民生期货	326		-532		
117		兴业期货	317		-329		
118		津投期货	288		-233		
119		鑫鼎盛期货	266		-38		
120		华龙期货	238		-227		
121		首创京都	216		156		
122		天富期货	209		-154		
123		金信期货	209		5		
124		海证期货	192		-62		
125		文峰期货	178		104		
126		新晟期货	174		-648		
127		第一创业	152		-44		
128		江苏东华	120		-60		
129		道通期货	115		36		
130		云晨期货	114		-134		
131		河北恒银	108		-312		
132		新疆天利	102		85		
133		山金期货	98		-162		
134		长安期货	83		-173		
135		大通期货	74		-5		
136		山西三立	64		-15		
137		晟鑫期货	51		8		
138		通惠期货	50		-17		
139		盛达期货	47		-6		
140		江信国盛	47		-48		
141		天鸿期货	28		2		
142		黑龙江时代	27		27		
143		上海浙石	25		14		
144		东方期货	12		-16		
145		华金期货	11		-59		
146		和融期货	11		2		
总计				600,294		-49,464		

名次		会员简称	持买单量	增减		
1		国泰君安	39,469		-1,506		
2		海通期货	29,860		-888		
3		东航期货	25,422		2,369		
4		华泰期货	20,490		216		
5		申银万国	18,231		178		
6		永安期货	17,944		94		
7		鲁证期货	16,499		-1,467		
8		格林大华	16,424		388		
9		广发期货	16,352		44		
10		华信万达	16,038		-1,549		
11		中信期货	15,538		1,108		
12		光大期货	13,783		577		
13		国投安信	12,769		1,275		
14		国海良时	12,330		423		
15		方正中期	12,168		92		
16		银河期货	11,701		433		
17		西部期货	11,582		995		
18		徽商期货	10,961		-992		
19		宏源期货	10,530		724		
20		兴证期货	10,219		463		
21		金瑞期货	9,766		-3,062		
22		南华期货	9,681		182		
23		中粮期货	9,476		-958		
24		大越期货	9,140		314		
25		浙商期货	9,112		503		
26		中信建投	8,753		-1,309		
27		大地期货	8,579		-683		
28		恒泰期货	8,449		-31		
29		国联期货	8,415		-2,007		
30		中国国际	8,183		-315		
31		新湖期货	8,154		330		
32		弘业期货	7,332		-485		
33		广州金控	6,997		-450		
34		东证期货	6,805		229		
35		云晨期货	6,359		-27		
36		国信期货	6,025		393		
37		上海东亚	5,891		696		
38		华创期货	5,583		-1,621		
39		中辉期货	5,455		34		
40		长江期货	5,204		231		
41		中大期货	4,988		-199		
42		渤海期货	4,888		-67		
43		中投期货	4,863		167		
44		国富期货	4,823		1,557		
45		先融期货	4,714		47		
46		江西瑞奇	4,695		-84		
47		中金期货	4,260		965		
48		中衍期货	4,218		-195		
49		招商期货	4,207		-742		
50		信达期货	4,201		-202		
51		美尔雅期货	3,800		1		
52		上海中期	3,722		-631		
53		瑞达期货	3,650		-487		
54		建信期货	3,598		167		
55		北京首创	3,411		-465		
56		中天期货	3,389		200		
57		宝城期货	3,246		974		
58		金元期货	3,187		206		
59		一德期货	3,093		-379		
60		国贸期货	2,944		-159		
61		新纪元期货	2,937		567		
62		北京金鹏	2,756		-10		
63		倍特期货	2,748		129		
64		东兴期货	2,653		30		
65		中钢期货	2,636		192		
66		浙江新世纪	2,599		-104		
67		华西期货	2,533		-215		
68		华安期货	2,514		418		
69		英大期货	2,510		-1,274		
70		五矿经易	2,496		369		
71		福能期货	2,382		49		
72		神华期货	2,302		28		
73		华联期货	2,294		-205		
74		东吴期货	2,286		-195		
75		国金期货	2,260		36		
76		东海期货	2,169		-40		
77		中原期货	2,055		22		
78		平安期货	2,043		-69		
79		上海中财	1,898		371		
80		广州期货	1,851		48		
81		中航期货	1,846		-202		
82		德盛期货	1,692		14		
83		东方汇金	1,654		35		
84		国元期货	1,540		-73		
85		安粮期货	1,533		-489		
86		迈科期货	1,533		141		
87		铜冠金源	1,529		1,067		
88		中银国际	1,485		-15		
89		华鑫期货	1,484		-45		
90		招金期货	1,297		41		
91		深圳瑞龙	1,289		-30		
92		锦泰期货	1,265		-1,945		
93		南证期货	1,049		-120		
94		西南期货	997		12		
95		红塔期货	968		-259		
96		创元期货	958		-48		
97		冠通期货	932		-284		
98		汇鑫期货	881		69		
99		新晟期货	878		-64		
100		华闻期货	850		31		
101		集成期货	843		-4		
102		中州期货	839		24		
103		中融汇信	827		-56		
104		天风期货	793		-199		
105		大有期货	790		-265		
106		财达期货	784		-180		
107		海航期货	742		16		
108		大连良运	662		-19		
109		国都期货	654		279		
110		第一创业	637		-28		
111		同信久恒	589		50		
112		海证期货	589		-105		
113		民生期货	541		-20		
114		和合期货	537		11		
115		混沌天成	527		9		
116		上海大陆	527		-37		
117		河北恒银	516		-6		
118		九州期货	510		-43		
119		华龙期货	504		-74		
120		深圳金汇	497		248		
121		兴业期货	495		30		
122		首创京都	471		-18		
123		道通期货	436		9		
124		华融期货	430		59		
125		华金期货	424		0		
126		长安期货	390		3		
127		金信期货	387		60		
128		江苏东华	357		-30		
129		金石期货	330		-131		
130		盛达期货	305		-15		
131		文峰期货	189		53		
132		津投期货	168		-8		
133		通惠期货	152		18		
134		天富期货	147		-59		
135		摩根大通	145		0		
136		新疆天利	130		-64		
137		黑龙江时代	121		-3		
138		山金期货	98		2		
139		山西三立	85		-19		
140		晟鑫期货	79		-11		
141		鑫鼎盛期货	68		-95		
142		大通期货	37		-5		
143		天鸿期货	37		-8		
144		上海浙石	27		14		
145		江信国盛	17		3		
146		东方期货	15		5		
147		和融期货	10		3		
总计				663,606		-7,008		

名次		会员简称	持卖单量	增减		
1		永安期货	85,421		-780		
2		申银万国	62,465		72		
3		建信期货	43,536		152		
4		中粮期货	42,071		-67		
5		国投安信	35,111		3,627		
6		华泰期货	30,048		-30		
7		光大期货	20,446		278		
8		海航期货	17,636		11		
9		华信万达	17,461		-861		
10		国富期货	15,587		-19,188		
11		弘业期货	15,119		477		
12		东方汇金	14,469		58		
13		中信期货	13,690		379		
14		鲁证期货	12,672		1,964		
15		国泰君安	12,071		-3,022		
16		华鑫期货	11,628		6,665		
17		中国国际	11,444		5,964		
18		东证期货	11,350		388		
19		国都期货	11,172		45		
20		金瑞期货	11,121		-2,624		
21		广州金控	10,663		-516		
22		广发期货	10,059		-154		
23		格林大华	8,655		372		
24		北京首创	8,443		-1,778		
25		中融汇信	7,413		78		
26		中大期货	7,249		2,155		
27		南华期货	6,599		324		
28		东航期货	5,295		-39		
29		海通期货	4,994		-792		
30		兴证期货	4,963		1,473		
31		银河期货	4,853		-411		
32		方正中期	4,765		2,867		
33		新湖期货	4,715		-674		
34		宝城期货	4,321		-225		
35		创元期货	4,082		41		
36		混沌天成	3,407		190		
37		宏源期货	3,273		-262		
38		英大期货	3,152		97		
39		徽商期货	3,141		-105		
40		天风期货	3,118		-515		
41		五矿经易	2,962		174		
42		先融期货	2,634		-25		
43		上海中财	2,305		105		
44		同信久恒	2,287		21		
45		上海中期	2,286		-965		
46		浙商期货	2,173		39		
47		长江期货	2,097		-775		
48		金元期货	2,020		263		
49		国金期货	1,994		1,727		
50		美尔雅期货	1,950		1,000		
51		国海良时	1,884		226		
52		国信期货	1,780		-222		
53		一德期货	1,716		-356		
54		金石期货	1,609		-398		
55		中信建投	1,534		333		
56		招商期货	1,395		-572		
57		冠通期货	1,346		202		
58		渤海期货	1,322		-300		
59		深圳瑞龙	1,241		53		
60		大地期货	1,194		-141		
61		大通期货	1,024		19		
62		上海大陆	985		-138		
63		迈科期货	969		-955		
64		神华期货	782		95		
65		瑞达期货	707		-505		
66		信达期货	698		243		
67		华联期货	658		323		
68		倍特期货	655		40		
69		安粮期货	601		228		
70		福能期货	540		97		
71		西部期货	501		1		
72		上海东亚	487		24		
73		招金期货	473		-20		
74		东海期货	461		4		
75		红塔期货	457		2		
76		中钢期货	453		-279		
77		大有期货	430		51		
78		中投期货	422		26		
79		华融期货	420		173		
80		恒泰期货	406		-28		
81		国贸期货	336		10		
82		华西期货	323		162		
83		华安期货	279		-80		
84		国元期货	271		101		
85		华闻期货	255		-2		
86		北京金鹏	237		29		
87		锦泰期货	224		4		
88		国联期货	224		-92		
89		新纪元期货	223		5		
90		广州期货	212		-8		
91		兴业期货	203		-25		
92		中衍期货	190		40		
93		东吴期货	184		-32		
94		大连良运	175		-38		
95		中天期货	175		104		
96		德盛期货	173		11		
97		民生期货	161		24		
98		平安期货	152		38		
99		中原期货	149		54		
100		浙江新世纪	148		-31		
101		第一创业	138		22		
102		大越期货	131		99		
103		江信国盛	131		6		
104		中辉期货	127		-184		
105		中航期货	126		47		
106		金信期货	124		5		
107		江西瑞奇	117		-2,821		
108		中州期货	72		11		
109		海证期货	72		1		
110		津投期货	72		-16		
111		汇鑫期货	68		44		
112		天富期货	65		0		
113		天鸿期货	64		0		
114		铜冠金源	60		-4		
115		华创期货	58		55		
116		南证期货	53		10		
117		长安期货	51		2		
118		深圳金汇	47		-13		
119		东兴期货	47		4		
120		文峰期货	28		3		
121		河北恒银	22		2		
122		新晟期货	17		-14		
123		集成期货	16		10		
124		华龙期货	10		10		
125		西南期货	8		3		
126		和合期货	6		1		
127		九州期货	6		0		
128		财达期货	6		1		
129		东方期货	5		5		
130		山西三立	5		3		
131		鑫鼎盛期货	5		5		
132		晟鑫期货	4		2		
133		山金期货	4		2		
134		云晨期货	3		1		
135		通惠期货	2		0		
136		中银国际	2		2		
137		盛达期货	2		0		
138		江苏东华	1		0		
139		华金期货	1		1		
140		上海浙石	0		-11		
总计				663,606		-7,008		



会员类别	总成交量	增减		
期货公司会员	600,294		-49,464		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	663,606		-7,008		
非期货公司会员	0		0		

会员类别	总持卖单量	增减		
期货公司会员	663,606		-7,008		
非期货公司会员	0		0		

