								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161123	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	44,143		-39,156		
2		兴证期货	23,747		5,962		
3		光大期货	20,081		-1,277		
4		中信期货	18,378		-16,370		
5		国泰君安	18,161		-7,639		
6		国投安信	18,141		-756		
7		永安期货	17,920		-39,320		
8		北京首创	14,835		3,602		
9		方正中期	14,484		-8,630		
10		徽商期货	13,330		-8,545		
11		广州金控	13,067		13,067		
12		华泰期货	12,864		-19,181		
13		东航期货	12,687		-13,744		
14		格林大华	12,531		-1,982		
15		弘业期货	11,451		-12,106		
16		华信万达	10,932		-5,377		
17		中粮期货	10,717		-5,415		
18		南华期货	10,558		-4,803		
19		广发期货	10,271		-10,953		
20		鲁证期货	9,407		-2,121		
21		银河期货	8,606		-8,816		
22		申银万国	8,566		-4,480		
23		新湖期货	7,649		959		
24		迈科期货	6,862		-979		
25		宝城期货	6,109		1,113		
26		安粮期货	6,077		-304		
27		东证期货	6,076		-978		
28		浙商期货	5,758		-15,724		
29		一德期货	5,752		-4,714		
30		美尔雅期货	5,732		-1,283		
31		中融汇信	5,252		-1,707		
32		宏源期货	5,191		-2,180		
33		建信期货	5,187		903		
34		创元期货	5,086		-3,208		
35		中信建投	4,883		-4,865		
36		国海良时	4,751		-4,372		
37		国信期货	4,749		-3,706		
38		长江期货	4,634		-10,388		
39		中国国际	4,520		-7,543		
40		华安期货	4,225		-1,917		
41		国富期货	4,011		-1,877		
42		中衍期货	3,869		-3,166		
43		西部期货	3,746		-1,553		
44		大地期货	3,503		-4,615		
45		冠通期货	3,244		-5,076		
46		国都期货	3,201		-1,364		
47		东兴期货	3,193		1,778		
48		招商期货	3,137		-3,777		
49		渤海期货	2,835		-1,006		
50		金元期货	2,753		-2,866		
51		中辉期货	2,642		-3,845		
52		国联期货	2,576		-1,396		
53		瑞达期货	2,571		-2,258		
54		东海期货	2,462		-2,098		
55		国金期货	2,394		-3,231		
56		五矿经易	2,328		-2,406		
57		上海中期	2,204		-2,946		
58		北京金鹏	2,160		-1,275		
59		恒泰期货	2,122		334		
60		首创京都	2,063		1,372		
61		信达期货	1,977		-3,336		
62		中大期货	1,964		-2,549		
63		英大期货	1,785		-853		
64		华鑫期货	1,748		426		
65		上海大陆	1,651		-3,002		
66		金瑞期货	1,627		-1,644		
67		华西期货	1,615		-4,354		
68		深圳瑞龙	1,569		-818		
69		国元期货	1,447		-1,484		
70		上海中财	1,394		-233		
71		华联期货	1,357		-725		
72		中投期货	1,344		-641		
73		集成期货	1,341		-2,053		
74		华创期货	1,321		142		
75		江西瑞奇	1,147		-960		
76		金石期货	1,130		-3,022		
77		广州期货	1,098		-470		
78		东吴期货	1,051		-2,539		
79		云晨期货	1,048		746		
80		混沌天成	1,042		-615		
81		铜冠金源	1,030		-1,283		
82		倍特期货	1,001		-1,529		
83		海证期货	999		-120		
84		大越期货	989		-1,321		
85		中航期货	975		-2,337		
86		中银国际	967		-183		
87		德盛期货	938		-1,206		
88		福能期货	906		-1,166		
