								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151117	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	49,099		-11,819		
2		万达期货	48,353		12,037		
3		申银万国	45,680		-3,990		
4		广发期货	45,419		1,390		
5		徽商期货	43,467		-5,027		
6		南华期货	40,659		8,320		
7		中信期货	39,277		16,152		
8		东航期货	37,957		-19,543		
9		方正中期	35,937		5,534		
10		同信久恒	35,379		-19,227		
11		国泰君安	31,754		-5,269		
12		中国国际	29,289		8,568		
13		银河期货	28,707		3,782		
14		兴证期货	27,774		2,707		
15		光大期货	27,032		-1,817		
16		安粮期货	24,552		-7,989		
17		东证期货	20,949		3,759		
18		永安期货	20,948		-3,175		
19		中粮期货	20,510		10,492		
20		中辉期货	16,882		5,394		
21		大通期货	16,045		146		
22		国投期货	16,007		-8,813		
23		华泰期货	15,765		-4,166		
24		中衍期货	15,576		-857		
25		华安期货	15,575		-4,712		
26		一德期货	15,477		-159		
27		集成期货	15,380		-6,861		
28		东海期货	14,756		3,295		
29		鲁证期货	14,267		1,633		
30		国金期货	13,970		-9,767		
31		上海中期	13,482		5,682		
32		新湖期货	12,897		-6,313		
33		国海良时	12,506		-6,812		
34		安信期货	12,452		2,180		
35		创元期货	12,310		-1,932		
36		弘业期货	11,217		-1,373		
37		金元期货	11,079		-2,248		
38		中信建投	10,977		-4,040		
39		宏源期货	10,756		-3,466		
40		北京首创	10,468		1,131		
41		国信期货	10,324		-615		
42		东方汇金	7,562		-2,794		
43		浙商期货	7,456		-11,728		
44		广州期货	7,161		-5,008		
45		格林大华	6,880		-2,107		
46		长江期货	6,860		-2,729		
47		上海中财	6,856		739		
48		国联期货	6,604		-1,304		
49		信达期货	6,592		641		
50		招商期货	6,577		1,035		
51		国元期货	6,564		-2,608		
52		宝城期货	6,432		-6,808		
53		瑞达期货	6,310		-11,697		
54		倍特期货	6,171		3,684		
55		东吴期货	5,940		502		
56		华鑫期货	5,698		-18,414		
57		大地期货	5,669		-53		
58		国贸期货	5,628		560		
59		中大期货	5,535		403		
60		招金期货	5,343		-1,047		
61		汇鑫期货	5,195		-989		
62		美尔雅期货	4,929		-1,582		
63		锦泰期货	4,616		721		
64		深圳瑞龙	4,527		-1,345		
65		华融期货	4,210		1,687		
66		广永期货	4,142		-915		
67		金瑞期货	3,925		1,012		
68		中投期货	3,870		1,001		
69		长安期货	3,789		2,504		
70		混沌天成	3,398		-10,536		
71		江苏新纪元	3,386		-870		
72		中航期货	3,282		923		
73		冠通期货	3,282		-3,523		
74		恒泰期货	3,240		942		
75		金友期货	3,234		-998		
76		英大期货	3,225		-869		
77		华西期货	3,222		-154		
78		中融汇信	3,191		-1,198		
79		天鸿期货	3,117		-556		
80		西南期货	3,065		2,542		
81		迈科期货	2,998		-1,541		
82		西部期货	2,838		-1,490		
83		大有期货	2,800		-3,032		
84		德盛期货	2,784		126		
85		民生期货	2,542		948		
86		上海大陆	2,476		-216		
87		铜冠金源	2,457		-238		
88		中原期货	2,415		-1,318		
89		华联期货	2,360		-317		
90		江西瑞奇	2,310		131		
91		上海东亚	2,297		-3,838		
92		海证期货	2,111		442		
93		首创京都	2,101		202		
94		南证期货	2,091		-681		
95		浙江新世纪	2,085		284		
96		五矿经易	2,032		-2,363		
97		建信期货	1,953		-2,035		
98		先融期货	1,896		-106		
99		东兴期货	1,809		-434		
100		渤海期货	1,750		-1,804		
101		平安期货	1,712		-627		
102		津投期货	1,640		40		
103		天风期货	1,626		-540		
104		大越期货	1,476		-408		
105		山西三立	1,453		-2,171		
106		中州期货	1,433		-192		
107		中银国际	1,386		-113		
108		红塔期货	1,381		-733		
109		山金期货	1,354		836		
110		银建期货	1,334		-130		
111		华闻期货	1,314		754		
112		北京金鹏	1,241		-507		
113		国都期货	1,232		-341		
114		海航东银	1,131		208		
115		和合期货	1,075		-127		
116		中钢期货	891		-322		
117		财达期货	806		-108		
118		湖南金信	786		363		
119		大连良运	766		-450		
120		新晟期货	709		519		
121		神华期货	695		-2,930		
122		天富期货	646		104		
123		华龙期货	631		-157		
124		华创期货	576		-66		
125		金石期货	538		-381		
126		河北恒银	535		-241		
127		江苏东华	513		170		
128		鑫鼎盛期货	483		-7		
129		云晨期货	474		-7		
130		道通期货	437		-12		
131		盛达期货	335		-216		
132		第一创业	307		-23		
133		晟鑫期货	238		-63		
134		兴业期货	238		65		
135		文峰期货	201		-146		
136		江信国盛	200		145		
137		深圳金汇	144		29		
138		新疆天利	135		124		
139		上海浙石	128		-37		
140		金谷期货	98		34		
141		国富期货	96		-32		
142		东方期货	96		85		
143		财富期货	62		-45		
144		华海期货	12		-397		
145		黑龙江时代	6		4		
146		通惠期货	2		-2		
147		和融期货	2		1		
总计				1,226,272	-144,054	

名次		会员简称	持买单量	增减		
1		华鑫期货	51,007		490		
2		华泰期货	20,307		183		
3		国投期货	19,737		-1,737		
4		永安期货	19,388		2,702		
5		弘业期货	17,497		315		
6		招商期货	10,488		985		
7		申银万国	9,747		-708		
8		广发期货	9,517		2,484		
9		兴证期货	9,510		-762		
10		瑞达期货	8,012		166		
11		中粮期货	7,903		836		
12		东航期货	7,582		-222		
13		海通期货	7,391		2,070		
14		中信建投	7,363		161		
15		国海良时	7,037		2,021		
16		格林大华	6,557		-47		
17		中信期货	6,413		998		
18		浙商期货	6,283		1,828		
19		鲁证期货	6,024		-1,028		
20		光大期货	5,899		-1,857		
21		新湖期货	5,531		420		
22		摩根大通	5,394		0		
23		金瑞期货	5,204		367		
24		北京首创	5,024		-2,787		
25		方正中期	4,676		-466		
26		万达期货	4,502		3,097		
27		东证期货	4,380		938		
28		国泰君安	3,488		-425		
29		混沌天成	2,873		111		
30		银河期货	2,643		216		
31		徽商期货	2,627		549		
32		南华期货	2,291		-81		
33		西部期货	2,261		517		
34		招金期货	2,112		158		
35		中钢期货	1,934		-196		
36		中国国际	1,793		-663		
37		东海期货	1,521		403		
38		上海中期	1,479		229		
39		大地期货	1,445		165		
40		创元期货	1,426		995		
41		一德期货	1,377		-1,417		
42		国联期货	1,355		216		
43		云晨期货	1,322		-5		
44		国信期货	1,284		-70		
45		宝城期货	1,280		-133		
46		宏源期货	1,278		-114		
47		长安期货	1,261		-71		
48		浙江新世纪	1,199		-163		
49		大通期货	1,160		-407		
50		美尔雅期货	1,135		52		
51		锦泰期货	962		807		
52		五矿经易	927		112		
53		中大期货	888		-15		
54		长江期货	817		-127		
55		安粮期货	744		269		
56		汇鑫期货	742		384		
57		中衍期货	742		134		
58		恒泰期货	716		-59		
59		中投期货	685		-30		
60		信达期货	671		318		
61		中辉期货	643		14		
62		广永期货	642		45		
63		国贸期货	638		-285		
64		上海大陆	598		504		
65		同信久恒	551		186		
66		冠通期货	517		132		
67		江信国盛	503		113		
68		深圳瑞龙	498		35		
69		东方汇金	493		-2,453		
70		建信期货	461		-166		
71		国元期货	447		45		
72		东吴期货	419		132		
73		迈科期货	417		-128		
74		安信期货	402		-54		
75		金元期货	373		66		
76		上海中财	355		167		
77		华海期货	350		0		
78		上海东亚	330		0		
79		渤海期货	312		-202		
80		英大期货	295		-158		
81		大有期货	283		-135		
82		天鸿期货	241		-147		
83		红塔期货	241		-38		
84		广州期货	235		126		
85		华安期货	229		5		
86		德盛期货	211		7		
87		深圳金汇	207		0		
88		银建期货	194		69		
89		先融期货	184		15		
90		倍特期货	178		-28		
91		金友期货	165		-195		
92		中原期货	153		-2		
93		民生期货	153		-580		
94		国都期货	153		114		
95		津投期货	153		-69		
96		天风期货	153		1		
97		中航期货	151		52		
98		大连良运	141		-184		
99		华西期货	136		4		
100		平安期货	129		-9		
101		北京金鹏	119		4		
102		华联期货	119		-4		
103		国金期货	115		30		
104		首创京都	114		87		
105		西南期货	111		10		
106		神华期货	110		-14		
107		铜冠金源	109		-32		
108		集成期货	98		31		
