								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160314	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	37,110		-649		
2		永安期货	34,661		7,007		
3		华泰期货	26,618		-14,094		
4		华信万达	24,877		-6,399		
5		方正中期	22,111		-1,394		
6		国泰君安	21,044		-6,963		
7		申银万国	20,578		7,369		
8		兴证期货	20,506		-15,641		
9		光大期货	15,960		1,260		
10		东证期货	15,728		2,661		
11		广发期货	15,619		-442		
12		徽商期货	15,000		-1,560		
13		南华期货	14,902		-6,833		
14		中信期货	13,977		-1,751		
15		国投期货	13,699		4,588		
16		东航期货	13,457		-6,077		
17		安粮期货	13,247		-10,261		
18		银河期货	11,810		-3,623		
19		宝城期货	11,184		3,561		
20		华安期货	10,760		1,487		
21		中粮期货	9,554		910		
22		国金期货	7,612		-3,774		
23		鲁证期货	7,448		-1,052		
24		长江期货	7,020		850		
25		瑞达期货	6,888		-3,368		
26		格林大华	6,575		4,491		
27		宏源期货	6,552		-1,880		
28		天风期货	6,524		4,748		
29		中国国际	6,293		-3,453		
30		新湖期货	5,994		-6,663		
31		广永期货	5,898		2,649		
32		中信建投	5,879		-3,446		
33		北京首创	5,594		-4,089		
34		国联期货	5,348		3,505		
35		弘业期货	5,039		-626		
36		东兴期货	4,556		-388		
37		五矿经易	4,499		-2,254		
38		浙商期货	4,483		1,046		
39		招商期货	4,433		-227		
40		冠通期货	4,234		-770		
41		国海良时	3,962		-528		
42		华鑫期货	3,818		-5,451		
43		上海中期	3,779		280		
44		中衍期货	3,734		-886		
45		同信久恒	3,665		366		
46		国元期货	3,381		458		
47		英大期货	3,349		2,485		
48		迈科期货	3,329		2,228		
49		西部期货	3,132		942		
50		中辉期货	3,024		-1,651		
51		创元期货	2,956		-2,999		
52		建信期货	2,947		822		
53		大有期货	2,906		1,742		
54		东方汇金	2,765		-215		
55		北京金鹏	2,734		273		
56		集成期货	2,584		-3,151		
57		大地期货	2,508		-5,269		
58		东海期货	2,421		-1,853		
59		国贸期货	2,246		1,523		
60		国信期货	2,161		-442		
61		首创京都	2,082		1,675		
62		信达期货	2,021		-1,205		
63		中大期货	2,011		-1,749		
64		美尔雅期货	2,001		-768		
65		渤海期货	1,806		-409		
66		金瑞期货	1,803		359		
67		招金期货	1,751		-1,837		
68		国都期货	1,718		-1,894		
69		中投期货	1,710		-314		
70		汇鑫期货	1,650		627		
71		倍特期货	1,568		-138		
72		东吴期货	1,453		-317		
73		深圳瑞龙	1,445		-259		
74		金元期货	1,373		-102		
75		一德期货	1,328		-998		
76		中银国际	1,300		1,108		
77		长安期货	1,289		-287		
78		神华期货	1,279		-1,040		
79		盛达期货	1,250		18		
80		上海中财	1,198		-299		
81		先融期货	1,039		255		
82		海航东银	1,005		339		
83		大越期货	1,003		168		
84		江苏新纪元	921		-462		
85		国富期货	909		-588		
86		恒泰期货	896		-105		
87		福能期货	886		318		
88		上海东亚	872		-506		
89		广州期货	852		317		
90		中融汇信	836		79		
91		江西瑞奇	811		352		
92		津投期货	800		-459		
93		浙江新世纪	778		-2,309		
94		华西期货	761		-11		
95		金石期货	759		-42		
96		中州期货	749		-1,257		
97		中钢期货	720		-42		
98		德盛期货	707		65		
99		和合期货	607		-96		
100		南证期货	589		-719		
101		中航期货	589		-144		
102		大连良运	575		185		
103		华龙期货	487		372		
104		华融期货	445		-315		
105		华联期货	435		-185		
106		财达期货	422		-39		
107		大通期货	419		-193		
108		江苏东华	416		61		
109		红塔期货	414		229		
110		上海大陆	409		159		
111		平安期货	388		-329		
112		锦泰期货	315		41		
113		天富期货	310		-36		
114		中原期货	287		-82		
115		第一创业	282		83		
116		河北恒银	280		-179		
117		深圳金汇	277		-418		
118		华闻期货	275		-130		
119		山金期货	259		-182		
120		华创期货	242		-190		
121		湖南金信	241		-36		
122		海证期货	234		-278		
123		新晟期货	226		76		
124		铜冠金源	224		-476		
125		银建期货	222		-129		
126		上海浙石	221		207		
127		民生期货	185		-103		
128		兴业期货	125		-119		
129		和融期货	122		116		
130		江信国盛	114		-69		
131		文峰期货	103		49		
132		通惠期货	80		-21		
133		云晨期货	80		-29		
134		混沌天成	77		-3,020		
135		新疆天利	53		42		
136		西南期货	52		-115		
137		山西三立	45		-24		
138		晟鑫期货	43		-207		
139		金谷期货	35		-8		
140		道通期货	27		-491		
141		天鸿期货	19		-16		
142		鑫鼎盛期货	16		-15		
143		九州期货	5		5		
144		东方期货	4		4		
145		中金期货	3		-7,656		
总计				613,290		-99,008		

名次		会员简称	持买单量	增减		
1		方正中期	31,186		5,869		
2		永安期货	26,090		-1,739		
3		华信万达	22,431		8,941		
4		海通期货	18,525		5,829		
5		华泰期货	17,228		1,586		
6		国金期货	17,044		3,744		
7		中粮期货	15,702		589		
8		中信期货	11,400		-473		
9		光大期货	10,957		2,961		
10		同信久恒	8,230		1,548		
11		兴证期货	7,623		-615		
12		新湖期货	6,447		118		
13		国泰君安	6,336		3,101		
14		北京首创	5,705		1,100		
15		申银万国	5,657		171		
16		中投期货	5,401		174		
17		东航期货	5,216		-1,608		
18		广发期货	5,197		630		
19		摩根大通	5,194		0		
20		国投期货	5,090		788		
21		银河期货	4,003		-1,364		
22		大地期货	3,344		1,027		
23		五矿经易	3,329		866		
24		南华期货	3,039		211		
25		浙商期货	2,921		-13		
26		一德期货	2,775		-232		
27		信达期货	2,770		-149		
28		安粮期货	2,727		1,774		
29		宝城期货	2,705		-573		
30		瑞达期货	2,696		-1,359		
31		格林大华	2,527		-1,380		
32		平安期货	1,882		134		
33		华安期货	1,831		1,530		
34		徽商期货	1,773		-460		
35		宏源期货	1,745		526		
36		华鑫期货	1,623		-2,006		
37		天风期货	1,585		-2,133		
38		鲁证期货	1,468		323		
39		东吴期货	1,432		15		
40		上海中期	1,385		-1,092		
41		中信建投	1,325		188		
42		中国国际	1,320		-79		
43		国信期货	1,299		85		
44		国海良时	1,293		18		
45		西部期货	1,141		-147		
46		首创京都	1,105		925		
47		渤海期货	1,100		660		
48		弘业期货	1,048		87		
49		长江期货	1,042		-47		
50		英大期货	1,003		-2,017		
51		中融汇信	785		-104		
52		中辉期货	771		89		
53		东证期货	764		-384		
54		大越期货	747		225		
55		湖南金信	673		6		
56		招金期货	633		17		
57		金瑞期货	617		119		
58		中衍期货	592		80		
59		倍特期货	566		66		
60		国联期货	498		18		
61		海航东银	476		-5		
62		华联期货	468		109		
63		东海期货	460		-242		
64		美尔雅期货	416		-69		
65		中大期货	406		-417		
66		国元期货	405		68		
67		大连良运	402		-52		
68		中钢期货	362		3		
69		国贸期货	357		-1,423		
70		东方汇金	349		1		
71		道通期货	343		0		
72		恒泰期货	338		15		
73		广永期货	329		-180		
74		上海东亚	326		69		
75		长安期货	317		9		
76		国都期货	312		182		
77		建信期货	309		-266		
78		深圳瑞龙	305		96		
79		福能期货	297		41		
80		江西瑞奇	262		41		
81		中州期货	256		29		
82		华西期货	253		0		
83		津投期货	252		25		
84		江苏新纪元	227		79		
85		北京金鹏	218		120		
86		东兴期货	217		5		
87		汇鑫期货	216		42		
88		广州期货	189		124		
89		招商期货	189		-97		
90		华融期货	189		61		
91		金元期货	172		69		
92		创元期货	172		8		
93		大有期货	162		-503		
94		中银国际	153		-2		
95		上海中财	151		-50		
96		海证期货	140		1		
97		红塔期货	120		-55		
98		民生期货	97		32		
99		冠通期货	90		-12		
100		浙江新世纪	87		23		
101		兴业期货	81		55		
102		上海大陆	74		46		
103		华闻期货	74		-46		
104		中航期货	73		-14		
105		集成期货	68		25		
106		河北恒银	68		60		
107		锦泰期货	58		-57		
108		深圳金汇	56		27		
109		混沌天成	56		-54		
110		和合期货	55		-6		
111		中原期货	55		-34		
112		神华期货	55		-128		
113		金石期货	51		7		
114		南证期货	51		-49		
115		银建期货	50		23		
116		德盛期货	47		0		
117		新晟期货	44		-8		
118		先融期货	39		-61		
119		华龙期货	31		10		
120		迈科期货	30		-19		
121		云晨期货	27		16		
122		文峰期货	24		9		
123		大通期货	24		14		
124		天富期货	18		-113		
125		江苏东华	18		2		
126		财达期货	16		11		
127		华创期货	14		-2		
128		国富期货	14		-3		
129		山西三立	13		4		
130		金谷期货	13		-33		
131		天鸿期货	12		2		
132		鑫鼎盛期货	12		-6		
133		西南期货	7		-12		
134		新疆天利	5		-2		
135		中金期货	5		0		
136		通惠期货	4		3		
137		江信国盛	4		2		
138		山金期货	4		0		
139		盛达期货	3		-1,231		
140		第一创业	3		-5		
141		晟鑫期货	3		-3		
142		黑龙江时代	2		0		
143		铜冠金源	2		-15		
144		上海浙石	1		-1		
总计				314,694		24,457		

名次		会员简称	持卖单量	增减		
1		永安期货	46,417		12,044		
2		国投期货	18,213		1,055		
3		中粮期货	18,162		-1,475		
4		海通期货	17,122		1,455		
5		华泰期货	13,738		-1,636		
6		东证期货	12,027		252		
7		申银万国	11,903		-1,201		
8		兴证期货	9,322		1,001		
9		光大期货	9,201		-651		
10		银河期货	8,823		2,862		
11		东航期货	7,942		-73		
12		华信万达	7,757		-1,580		
13		中金期货	7,718		-3		
14		国泰君安	7,529		809		
15		北京首创	6,796		-2,638		
16		中信期货	6,533		1,426		
17		方正中期	6,282		-1,370		
18		新湖期货	5,456		880		
19		鲁证期货	5,205		1,017		
20		格林大华	4,578		3,829		
21		大地期货	4,073		-149		
22		瑞达期货	3,909		1,727		
23		西部期货	3,646		725		
24		中国国际	3,564		1,526		
25		宝城期货	3,323		-675		
26		长江期货	3,191		2,801		
27		广发期货	3,137		-917		
28		五矿经易	3,037		547		
29		上海浙石	2,722		20		
30		徽商期货	2,720		-392		
31		浙江新世纪	2,497		-5		
32		南华期货	2,128		199		
33		浙商期货	1,991		-712		
34		东方汇金	1,694		596		
35		国联期货	1,614		-60		
36		安粮期货	1,539		-551		
37		招金期货	1,446		1,290		
38		宏源期货	1,395		-80		
39		北京金鹏	1,261		478		
40		中大期货	1,211		694		
41		上海中财	1,160		20		
42		信达期货	1,156		-72		
43		创元期货	1,113		4		
44		中信建投	1,104		-827		
45		上海中期	1,050		-295		
46		弘业期货	972		-34		
47		广永期货	947		712		
48		国信期货	909		298		
49		天风期货	870		825		
50		迈科期货	861		650		
51		招商期货	851		162		
52		美尔雅期货	835		178		
53		国海良时	789		198		
54		华联期货	780		-8		
55		东海期货	770		-85		
56		冠通期货	769		-136		
57		华安期货	685		-10		
58		金元期货	683		426		
59		国富期货	660		654		
60		建信期货	652		-69		
61		金瑞期货	645		482		
62		财达期货	640		19		
63		中辉期货	622		159		
64		中衍期货	610		78		
65		湖南金信	586		-7		
66		中航期货	567		187		
67		英大期货	558		-190		
68		中钢期货	558		285		
69		深圳瑞龙	536		-87		
70		中原期货	532		-15		
71		大有期货	466		135		
72		中银国际	436		344		
73		同信久恒	386		167		
74		华西期货	370		-153		
75		倍特期货	358		-228		
76		平安期货	351		28		
77		混沌天成	349		-3		
78		东吴期货	335		-146		
79		江苏新纪元	330		-202		
80		中融汇信	323		186		
81		广州期货	303		124		
82		国金期货	283		-216		
83		东兴期货	282		157		
84		福能期货	278		-67		
85		中投期货	255		-306		
86		长安期货	252		-426		
87		渤海期货	251		-144		
88		国元期货	241		3		
89		国都期货	241		-50		
90		先融期货	239		134		
91		新晟期货	220		56		
92		南证期货	218		8		
93		首创京都	205		35		
94		和合期货	197		-41		
95		国贸期货	195		29		
96		津投期货	175		-229		
97		汇鑫期货	174		2		
98		深圳金汇	172		52		
99		大连良运	170		61		
100		海航东银	153		122		
101		德盛期货	138		-55		
102		华闻期货	137		97		
103		江苏东华	136		96		
104		上海大陆	136		1		
105		云晨期货	125		10		
106		道通期货	125		-13		
107		神华期货	120		13		
108		大通期货	104		91		
109		山金期货	101		97		
110		金石期货	99		-42		
111		一德期货	99		-104		
112		华融期货	93		50		
113		恒泰期货	86		-53		
114		江西瑞奇	79		-172		
115		河北恒银	64		-92		
116		西南期货	56		-2		
117		中州期货	53		0		
118		铜冠金源	51		11		
119		锦泰期货	42		-10		
120		和融期货	40		40		
121		海证期货	36		11		
122		银建期货	33		5		
123		集成期货	27		-49		
124		大越期货	24		-14		
125		天富期货	23		17		
126		江信国盛	20		-100		
127		第一创业	17		-1		
128		华鑫期货	17		-1,282		
129		民生期货	16		-5		
130		九州期货	15		5		
131		红塔期货	14		7		
132		天鸿期货	12		-9		
133		鑫鼎盛期货	11		-6		
134		通惠期货	11		-65		
135		新疆天利	11		11		
136		晟鑫期货	7		0		
137		上海东亚	5		-5		
138		华龙期货	3		-1		
139		华创期货	3		0		
140		盛达期货	2		1		
141		山西三立	2		1		
142		文峰期货	1		-6		
143		兴业期货	0		-20		
总计				314,694		24,457		



会员类别	总成交量	增减		
期货公司会员	613,290		-99,008		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	314,694		24,457		
非期货公司会员	0		0		

会员类别	总持卖单量	增减		
期货公司会员	314,694		24,457		
非期货公司会员	0		0		

