								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170203	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	47,008		23,362		
2		国投安信	23,027		14,275		
3		金瑞期货	16,839		13,338		
4		永安期货	14,325		8,406		
5		东证期货	13,591		7,062		
6		国泰君安	13,090		9,064		
7		中信期货	12,410		6,533		
8		方正中期	12,324		8,256		
9		徽商期货	12,300		7,986		
10		华泰期货	11,724		3,210		
11		国信期货	11,696		8,405		
12		兴证期货	11,509		6,804		
13		国富期货	11,181		7,734		
14		鲁证期货	9,544		6,380		
15		东航期货	8,665		5,361		
16		华安期货	8,440		7,637		
17		广发期货	7,791		3,832		
18		浙商期货	7,308		6,606		
19		新湖期货	6,990		4,289		
20		格林大华	6,807		4,650		
21		银河期货	6,417		3,983		
22		广州金控	6,345		5,441		
23		光大期货	6,249		4,252		
24		中信建投	6,145		3,560		
25		申银万国	6,037		2,709		
26		西部期货	5,566		3,349		
27		南华期货	5,202		1,987		
28		东海期货	5,016		4,412		
29		弘业期货	4,850		3,078		
30		中粮期货	4,475		3,227		
31		英大期货	4,328		2,993		
32		中融汇信	3,867		3,088		
33		五矿经易	3,760		2,244		
34		国海良时	3,577		1,797		
35		上海东亚	3,414		1,261		
36		信达期货	3,314		667		
37		招商期货	3,292		1,502		
38		广州期货	3,162		1,064		
39		华西期货	3,145		2,245		
40		北京首创	3,106		1,874		
41		冠通期货	2,951		2,554		
42		华信万达	2,949		1,495		
43		上海中期	2,933		1,267		
44		长江期货	2,872		1,266		
45		中国国际	2,872		1,557		
46		金元期货	2,849		1,820		
47		宏源期货	2,781		854		
48		国联期货	2,736		1,896		
49		中衍期货	2,520		1,244		
50		建信期货	2,478		1,255		
51		瑞达期货	2,339		1,158		
52		同信久恒	2,244		2,061		
53		国都期货	2,182		1,149		
54		迈科期货	2,081		1,323		
55		中辉期货	2,041		967		
56		宝城期货	2,017		-2,702		
57		中航期货	1,903		1,318		
58		一德期货	1,871		562		
59		上海大陆	1,803		551		
60		国贸期货	1,795		1,367		
61		渤海期货	1,792		1,018		
62		福能期货	1,750		843		
63		华创期货	1,541		52		
64		安粮期货	1,475		327		
65		恒泰期货	1,446		1,259		
66		大地期货	1,439		915		
67		东吴期货	1,396		1,050		
68		云晨期货	1,325		-261		
69		倍特期货	1,322		877		
70		平安期货	1,303		696		
71		华闻期货	1,302		970		
72		创元期货	1,278		675		
73		招金期货	1,273		1,152		
74		铜冠金源	1,222		853		
75		东兴期货	1,165		574		
76		中大期货	1,162		98		
77		北京金鹏	1,150		591		
78		美尔雅期货	1,114		-11		
79		浙江新世纪	1,084		311		
80		大越期货	1,027		467		
81		中投期货	992		497		
82		华联期货	951		745		
83		东方汇金	857		-1,078		
84		集成期货	825		248		
85		华鑫期货	824		-1,640		
86		中原期货	778		239		
87		江苏新纪元	770		504		
88		财达期货	766		649		
89		大有期货	754		569		
90		国金期货	753		143		
91		江西瑞奇	744		185		
92		国元期货	736		557		
93		锦泰期货	715		425		
94		中金期货	712		243		
95		红塔期货	708		583		
96		中天期货	707		540		
97		上海中财	590		191		
98		江苏东华	577		242		
99		混沌天成	560		-192		
100		深圳瑞龙	544		226		
101		中银国际	519		-1,787		
102		九州期货	509		-422		
103		先融期货	496		42		
104		德盛期货	490		319		
105		民生期货	460		255		
106		中钢期货	450		213		
107		兴业期货	443		286		
108		海航期货	423		101		
109		中州期货	391		276		
110		津投期货	379		129		
111		华龙期货	375		173		
112		新晟期货	343		-2,082		
113		神华期货	334		184		
114		西南期货	299		22		
115		天风期货	284		228		
116		华融期货	283		250		
117		和合期货	276		131		
118		南证期货	273		137		
119		汇鑫期货	230		-12		
120		通惠期货	226		152		
121		第一创业	221		119		
122		山金期货	175		122		
123		大连良运	163		54		
124		金石期货	157		98		
125		深圳金汇	149		26		
126		河北恒银	147		73		
127		海证期货	140		22		
128		文峰期货	132		111		
129		首创京都	102		85		
130		金信期货	89		56		
131		山西三立	88		61		
132		长安期货	88		9		
133		晟鑫期货	66		-66		
134		天富期货	61		32		
135		华金期货	50		34		
136		盛达期货	45		45		
137		道通期货	42		34		
138		大通期货	20		14		
139		天鸿期货	11		-10		
140		新疆天利	11		-9		
141		鑫鼎盛期货	10		-17		
142		和融期货	8		2		
143		江信国盛	8		6		
144		黑龙江时代	6		2		
总计				456,954		256,715		

名次		会员简称	持买单量	增减		
1		海通期货	27,717		-95		
2		浙商期货	23,420		-3,027		
3		国泰君安	21,677		118		
4		华信万达	20,983		-116		
5		申银万国	18,093		-1,084		
6		华泰期货	18,058		1,952		
7		永安期货	17,579		1,226		
8		东航期货	16,372		560		
9		国投安信	16,106		1,756		
10		格林大华	15,562		-154		
11		广发期货	14,558		-627		
12		鲁证期货	14,192		-3,729		
13		南华期货	12,301		620		
14		中粮期货	12,107		-133		
15		金瑞期货	11,749		53		
16		徽商期货	11,610		937		
17		方正中期	11,049		-920		
18		国海良时	10,663		978		
19		银河期货	10,458		-494		
20		宝城期货	10,129		446		
21		上海东亚	10,035		3,138		
22		中信期货	9,789		591		
23		西部期货	9,559		858		
24		大地期货	9,428		369		
25		光大期货	9,036		208		
26		中国国际	8,968		-55		
27		国联期货	8,833		1,062		
28		兴证期货	8,377		3,764		
29		大越期货	7,833		33		
30		新湖期货	7,824		233		
31		宏源期货	7,719		-179		
32		广州金控	7,497		32		
33		中信建投	7,458		297		
34		华创期货	7,416		-899		
35		中银国际	7,171		30		
36		一德期货	7,084		39		
37		弘业期货	6,779		163		
38		国信期货	6,356		-2,738		
39		上海中期	6,323		-328		
40		长江期货	6,159		-372		
41		中大期货	5,803		-104		
42		英大期货	5,765		-1,262		
43		东证期货	5,692		-1,795		
44		中辉期货	4,864		-288		
45		中投期货	4,383		-213		
46		江西瑞奇	4,351		160		
47		东海期货	4,160		-462		
48		五矿经易	4,096		-3		
49		中天期货	3,985		37		
50		国贸期货	3,876		-970		
51		先融期货	3,857		-45		
52		北京首创	3,495		969		
53		招商期货	3,447		73		
54		信达期货	3,444		58		
55		渤海期货	3,359		620		
56		浙江新世纪	3,213		-402		
57		美尔雅期货	3,183		-91		
58		东吴期货	3,012		800		
59		建信期货	2,972		235		
60		国富期货	2,898		937		
61		金元期货	2,843		-1,420		
62		中金期货	2,801		712		
63		广州期货	2,675		-943		
64		瑞达期货	2,636		-67		
65		福能期货	2,577		-106		
66		中衍期货	2,571		-174		
67		迈科期货	2,476		231		
68		江苏新纪元	2,428		12		
69		中原期货	2,398		-222		
70		北京金鹏	2,315		-608		
71		华联期货	2,066		-101		
72		中航期货	2,059		51		
73		平安期货	2,011		251		
74		国都期货	1,839		-28		
75		华西期货	1,771		998		
76		国金期货	1,742		-21		
77		华安期货	1,721		21		
78		神华期货	1,699		1		
79		倍特期货	1,671		-112		
80		德盛期货	1,597		-85		
81		国元期货	1,569		-4		
82		云晨期货	1,435		-1,156		
83		恒泰期货	1,394		-18		
84		安粮期货	1,272		56		
85		创元期货	1,270		32		
86		南证期货	1,236		-59		
87		东方汇金	1,229		-39		
88		东兴期货	1,191		105		
89		大有期货	1,189		-51		
90		红塔期货	1,108		-159		
91		招金期货	1,045		-168		
92		海航期货	1,023		20		
93		锦泰期货	1,001		-127		
94		深圳瑞龙	996		-16		
95		混沌天成	996		41		
96		集成期货	978		-72		
97		华鑫期货	976		173		
98		中钢期货	767		-54		
99		冠通期货	711		86		
100		民生期货	710		68		
