								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151009	

			期货公司会员	

名次		会员简称	成交量		增减		
1		新湖期货	12,296		5,669		
2		东航期货	9,261		-3,308		
3		兴证期货	8,528		1,969		
4		永安期货	8,512		286		
5		徽商期货	8,505		164		
6		东证期货	7,388		4,520		
7		格林大华	7,189		3,178		
8		万达期货	6,382		1,061		
9		宝城期货	6,225		3,639		
10		申银万国	5,796		-3,298		
11		北京首创	5,630		1,220		
12		国联期货	5,592		1,052		
13		方正中期	5,504		-89		
14		信达期货	4,829		2,589		
15		国泰君安	4,589		936		
16		中融汇信	4,472		-1,184		
17		中信期货	4,434		694		
18		中国国际	3,912		-121		
19		同信久恒	3,900		3,051		
20		鲁证期货	3,882		90		
21		银河期货	3,873		1,396		
22		安粮期货	3,747		621		
23		中衍期货	3,642		-404		
24		一德期货	3,467		1,765		
25		弘业期货	3,272		1,882		
26		华泰期货	3,084		-4,385		
27		广发期货	3,024		213		
28		东兴期货	2,853		2,508		
29		光大期货	2,686		-850		
30		南证期货	2,670		578		
31		东海期货	2,647		-574		
32		美尔雅期货	2,565		-932		
33		华安期货	2,512		1,414		
34		海通期货	2,510		-623		
35		国海良时	2,373		440		
36		南华期货	2,314		-1,215		
37		上海大陆	2,294		1,596		
38		深圳瑞龙	2,249		-505		
39		金元期货	2,178		1,016		
40		五矿经易	2,130		1,492		
41		上海中期	2,104		-1,477		
42		中信建投	1,827		192		
43		广州期货	1,705		1,216		
44		长江期货	1,666		-299		
45		浙商期货	1,650		835		
46		渤海期货	1,635		1,187		
47		中辉期货	1,628		-1,312		
48		天风期货	1,599		-51		
49		混沌天成	1,560		964		
50		英大期货	1,524		555		
51		国信期货	1,424		-1,158		
52		集成期货	1,423		156		
53		国投期货	1,348		100		
54		东吴期货	1,304		917		
55		宏源期货	1,224		64		
56		汇鑫期货	1,164		609		
57		国元期货	985		-60		
58		东方汇金	969		192		
59		招商期货	964		-716		
60		国金期货	950		-904		
61		建信期货	942		535		
62		先融期货	942		-1,232		
63		倍特期货	915		-967		
64		中银国际	894		-17		
65		中投期货	847		423		
66		冠通期货	846		-379		
67		金友期货	843		123		
68		首创京都	818		-629		
69		中大期货	779		-905		
70		深圳金汇	775		680		
71		江苏新纪元	765		173		
72		锦泰期货	713		279		
73		瑞达期货	681		290		
74		大地期货	675		-240		
75		天鸿期货	659		427		
76		中航期货	630		298		
77		创元期货	629		100		
78		安信期货	601		-190		
79		招金期货	588		-389		
80		海航东银	579		-30		
81		西部期货	569		137		
82		德盛期货	536		207		
83		国贸期货	536		-334		
84		北京金鹏	476		344		
85		中粮期货	464		1		
86		大通期货	462		-884		
87		华创期货	442		316		
88		浙江新世纪	431		69		
89		金石期货	407		-1,644		
90		云晨期货	368		196		
91		金瑞期货	350		-676		
92		国都期货	342		-73		
93		神华期货	309		-651		
94		华西期货	305		-157		
95		华联期货	283		-6		
96		恒泰期货	279		15		
97		中钢期货	265		-3		
98		大有期货	258		123		
99		新疆天利	250		101		
100		华海期货	250		200		
101		广永期货	248		229		
102		中原期货	242		-87		
103		上海东亚	237		-45		
104		江西瑞奇	235		74		
105		山金期货	232		154		
106		中州期货	231		63		
107		平安期货	227		102		
108		和合期货	225		87		
109		山西三立	203		113		
110		上海中财	195		3		
111		红塔期货	193		142		
112		铜冠金源	160		-99		
113		财达期货	148		-102		
114		大连良运	142		-63		
115		第一创业	129		100		
116		华融期货	119		-59		
117		民生期货	115		41		
118		天富期货	108		-61		
119		盛达期货	102		10		
120		迈科期货	97		0		
121		新晟期货	93		32		
122		华鑫期货	82		57		
123		华龙期货	80		33		
124		晟鑫期货	77		15		
125		银建期货	77		23		
126		津投期货	77		-88		
127		湖南金信	73		-104		
128		大越期货	71		-188		
129		华闻期货	68		53		
130		长安期货	66		-173		
131		文峰期货	65		-40		
132		道通期货	54		-904		
133		江苏东华	38		10		
134		河北恒银	21		-32		
135		金谷期货	16		9		
136		兴业期货	15		-55		
137		西南期货	14		-28		
138		上海浙石	13		-2		
139		江信国盛	11		-73		
140		国富期货	7		2		
141		海证期货	5		-181		
142		鑫鼎盛期货	4		-44		
143		黑龙江时代	3		0		
总计				238,890		23,116		

名次		会员简称	持买单量	增减		
1		新湖期货	8,796		-3,359		
2		国投期货	8,464		-54		
3		永安期货	6,449		590		
4		摩根大通	4,500		0		
5		中粮期货	4,352		-5		
6		广发期货	3,042		-67		
7		万达期货	2,927		1,217		
8		兴证期货	2,557		507		
9		东证期货	2,539		620		
10		东兴期货	2,539		2,500		
11		东航期货	2,511		-247		
12		银河期货	2,237		1,068		
13		华泰期货	1,987		-239		
14		一德期货	1,822		-89		
15		徽商期货	1,745		-147		
16		天风期货	1,515		1,495		
17		南华期货	1,480		103		
18		光大期货	1,428		-585		
19		中国国际	1,418		-280		
20		申银万国	1,352		282		
21		方正中期	1,345		-797		
22		五矿经易	1,241		689		
23		弘业期货	1,145		-245		
24		美尔雅期货	1,051		-464		
25		混沌天成	1,030		1,030		
26		国联期货	1,028		-19		
27		首创京都	990		-400		
28		南证期货	959		-413		
29		国海良时	942		-26		
30		华龙期货	909		-5		
31		鲁证期货	803		43		
32		中信期货	796		294		
33		汇鑫期货	693		203		
34		国泰君安	669		-268		
35		金友期货	595		79		
36		中辉期货	519		28		
37		英大期货	512		-57		
38		格林大华	489		-206		
39		安粮期货	468		4		
40		中大期货	461		8		
41		东海期货	453		-796		
42		宝城期货	449		-50		
43		中信建投	442		-61		
44		金瑞期货	435		-16		
45		道通期货	432		0		
46		海通期货	422		106		
47		上海中期	405		199		
48		信达期货	384		-808		
49		招商期货	358		169		
50		北京首创	334		-242		
51		瑞达期货	330		129		
52		长江期货	319		-262		
53		宏源期货	306		-10		
54		浙商期货	296		141		
55		大地期货	284		-250		
56		天鸿期货	273		237		
57		华安期货	272		-56		
58		创元期货	246		-26		
59		中衍期货	239		-374		
60		东方汇金	236		33		
61		国金期货	192		-43		
62		国贸期货	192		34		
63		倍特期货	177		-13		
64		海航东银	163		-1		
65		华创期货	159		51		
66		中投期货	150		-22		
67		红塔期货	135		89		
68		银建期货	133		-2		
69		云晨期货	127		45		
70		恒泰期货	125		6		
71		国信期货	123		-40		
72		华西期货	110		-76		
73		华联期货	110		-16		
74		神华期货	109		-32		
75		大连良运	104		-6		
76		盛达期货	100		100		
77		国都期货	95		77		
78		上海大陆	94		14		
79		锦泰期货	92		-30		
80		东吴期货	89		-38		
81		安信期货	79		-117		
82		中钢期货	71		-18		
83		建信期货	69		1		
84		金元期货	69		-7		
85		冠通期货	66		37		
86		上海东亚	65		-25		
87		大有期货	65		31		
88		先融期货	57		14		
89		迈科期货	56		-35		
90		深圳瑞龙	55		23		
91		江苏新纪元	53		-89		
92		津投期货	50		1		
93		大越期货	50		-13		
94		北京金鹏	48		-27		
95		国元期货	47		-1		
96		广州期货	46		14		
97		招金期货	40		-8		
98		德盛期货	39		-28		
99		浙江新世纪	39		-12		
100		山金期货	36		0		
101		江西瑞奇	35		-28		
102		渤海期货	30		-233		
103		华鑫期货	29		19		
104		金石期货	28		-28		
105		山西三立	27		-14		
106		西部期货	25		-14		
107		新疆天利	24		8		
108		和合期货	24		-4		
109		集成期货	19		-20		
110		中州期货	18		-10		
