								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170504	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	60,712		12,130		
2		光大期货	47,621		10,429		
3		国投安信	25,036		12,549		
4		中信期货	19,023		975		
5		国泰君安	18,601		1,610		
6		渤海期货	16,116		9,816		
7		华泰期货	15,975		1,822		
8		永安期货	15,195		1,995		
9		徽商期货	14,974		5,171		
10		兴证期货	14,745		5,035		
11		汇鑫期货	12,273		4,406		
12		东证期货	12,206		1,327		
13		国都期货	11,232		1,658		
14		华鑫期货	10,823		8,449		
15		华安期货	10,802		-7,227		
16		方正中期	10,682		5,697		
17		国信期货	10,423		3,710		
18		东航期货	10,423		2,173		
19		中信建投	10,354		4,418		
20		广发期货	9,791		2,181		
21		新湖期货	9,704		6,077		
22		格林大华	9,362		3,535		
23		宏源期货	9,308		4,397		
24		南华期货	9,262		5,470		
25		广州金控	7,802		3,204		
26		北京首创	6,871		3,587		
27		弘业期货	6,622		-1,917		
28		银河期货	6,598		817		
29		浙商期货	6,554		-1,417		
30		鲁证期货	6,527		-155		
31		国联期货	6,376		782		
32		美尔雅期货	6,099		1,474		
33		金元期货	5,621		-2,257		
34		金瑞期货	5,347		1,546		
35		安粮期货	5,337		2,546		
36		申银万国	5,335		610		
37		中粮期货	5,307		-770		
38		五矿经易	5,305		941		
39		西部期货	5,284		1,882		
40		华信万达	5,058		-3,498		
41		中国国际	5,035		2,922		
42		招商期货	4,964		1,810		
43		国海良时	4,749		2,212		
44		中辉期货	4,468		955		
45		中融汇信	4,322		1,398		
46		冠通期货	3,848		2,751		
47		国富期货	3,687		1,100		
48		上海中期	3,656		-1,105		
49		长江期货	3,650		-4,242		
50		宝城期货	3,563		2,055		
51		一德期货	3,349		2,287		
52		海航期货	3,179		1,860		
53		中投期货	2,562		206		
54		铜冠金源	2,515		1,641		
55		大有期货	2,437		812		
56		信达期货	2,420		1,612		
57		东吴期货	2,409		1,470		
58		东海期货	2,278		683		
59		中钢期货	2,270		809		
60		浙江新世纪	2,238		1,265		
61		新晟期货	2,234		2,032		
62		东兴期货	2,133		-504		
63		华西期货	2,106		-105		
64		中衍期货	2,045		105		
65		瑞达期货	1,984		380		
66		创元期货	1,980		-1,835		
67		大通期货	1,901		740		
68		中大期货	1,855		771		
69		建信期货	1,635		738		
70		国贸期货	1,585		404		
71		迈科期货	1,582		-2,389		
72		同信久恒	1,562		358		
73		上海大陆	1,543		791		
