								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160506	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	20,500		-5,017		
2		东航期货	18,357		3,784		
3		方正中期	17,274		-8,999		
4		兴证期货	15,957		-3,311		
5		南华期货	14,610		-15,047		
6		光大期货	12,858		7,078		
7		东证期货	11,173		4,989		
8		华泰期货	11,119		-2,505		
9		招商期货	11,090		-631		
10		华信万达	10,818		-12,318		
11		安粮期货	9,401		-4,789		
12		中信期货	9,119		-1,230		
13		广发期货	9,119		-4,800		
14		国泰君安	8,564		-6,128		
15		永安期货	7,978		-12,562		
16		中银国际	7,931		6,183		
17		国投期货	5,638		-4,170		
18		徽商期货	5,474		-2,610		
19		广永期货	4,314		-3,828		
20		申银万国	4,026		-1,506		
21		北京首创	3,977		-1,546		
22		中信建投	3,970		-4,642		
23		新湖期货	3,819		-1,011		
24		国金期货	3,802		-2,690		
25		兴业期货	3,522		3,306		
26		东海期货	3,385		-1,545		
27		鲁证期货	3,264		-3,027		
28		宝城期货	3,202		-2,144		
29		中国国际	3,162		4		
30		海证期货	3,070		2,292		
31		国都期货	2,454		-676		
32		江苏东华	2,418		-190		
33		渤海期货	2,366		1,361		
34		英大期货	2,212		-636		
35		中辉期货	2,053		-858		
36		银河期货	1,975		-7,141		
37		中粮期货	1,962		-9,115		
38		长江期货	1,894		-23		
39		江苏新纪元	1,821		-680		
40		格林大华	1,769		-383		
41		华安期货	1,699		-4,433		
42		华鑫期货	1,622		-572		
43		集成期货	1,608		-1,900		
44		东方汇金	1,593		-733		
45		一德期货	1,550		-209		
46		中融汇信	1,496		152		
47		西部期货	1,476		-217		
48		中大期货	1,441		-874		
49		信达期货	1,376		107		
50		大地期货	1,362		-63		
51		迈科期货	1,338		-2,542		
52		国海良时	1,333		-1,490		
53		华西期货	1,251		-78		
54		创元期货	1,227		-1,624		
55		中衍期货	1,214		-683		
56		浙商期货	1,210		-1,660		
57		美尔雅期货	1,194		-1,726		
58		五矿经易	1,148		-126		
59		瑞达期货	1,107		220		
60		宏源期货	1,106		-1,587		
61		同信久恒	1,088		-804		
62		弘业期货	1,021		-1,351		
63		建信期货	982		-6,492		
64		国元期货	948		-3,487		
65		新晟期货	906		320		
66		上海中期	832		-488		
67		金元期货	802		-704		
68		国信期货	782		-565		
69		大越期货	733		290		
70		金瑞期货	691		-1,069		
71		江西瑞奇	671		-801		
72		上海中财	665		-434		
73		大连良运	658		-93		
74		国联期货	646		-84		
75		东兴期货	633		-471		
76		金石期货	625		124		
77		深圳瑞龙	622		-518		
78		恒泰期货	607		317		
79		长安期货	591		243		
80		华融期货	542		-571		
81		北京金鹏	473		-263		
82		国贸期货	471		-413		
83		德盛期货	458		70		
84		冠通期货	441		-2,964		
85		中州期货	430		-215		
86		第一创业	426		406		
87		东吴期货	418		42		
88		倍特期货	415		-284		
89		铜冠金源	409		-58		
90		民生期货	402		74		
91		平安期货	384		-43		
92		中投期货	376		-1,159		
93		海航期货	364		-734		
94		中航期货	344		-12		
95		南证期货	338		229		
96		上海东亚	326		-367		
97		大有期货	325		-51		
98		先融期货	308		-119		
99		天风期货	291		-3,185		
100		华联期货	264		-491		
101		福能期货	253		-473		
102		津投期货	247		-621		
103		财达期货	240		-634		
104		招金期货	234		-1,496		
105		浙江新世纪	231		-237		
106		西南期货	218		75		
107		华创期货	204		55		
108		汇鑫期货	194		-460		
109		晟鑫期货	166		132		
110		混沌天成	152		-497		
111		文峰期货	132		90		
112		广州期货	125		-119		
113		盛达期货	114		99		
114		上海大陆	112		-264		
115		和合期货	112		-204		
116		神华期货	106		-51		
117		中钢期货	99		-75		
118		华闻期货	98		-2,652		
119		银建期货	91		-409		
120		山西三立	87		-32		
121		锦泰期货	83		-195		
122		中原期货	71		-159		
123		云晨期货	67		-570		
124		红塔期货	63		-124		
125		湖南金信	62		-117		
126		天富期货	54		-2		
127		华龙期货	52		-62		
128		大通期货	46		17		
129		首创京都	41		-337		
130		国富期货	37		29		
131		道通期货	25		-5		
132		河北恒银	18		-34		
133		深圳金汇	16		-7		
134		金谷期货	13		-61		
135		黑龙江时代	9		0		
136		江信国盛	8		-188		
137		鑫鼎盛期货	6		-45		
138		中金期货	6		1		
139		通惠期货	5		-5		
140		新疆天利	3		-3		
141		和融期货	3		-24		
142		山金期货	2		-413		
143		天鸿期货	1		-435		
总计				325,382		-153,486	

名次		会员简称	持买单量	增减		
1		中信期货	14,032		-140		
