								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151008	

			期货公司会员	

名次		会员简称	成交量		增减		
1		东航期货	12,569		7,754		
2		申银万国	9,094		5,465		
3		徽商期货	8,341		6,106		
4		永安期货	8,226		786		
5		华泰期货	7,469		5,740		
6		新湖期货	6,627		1,438		
7		兴证期货	6,559		3,300		
8		中融汇信	5,656		3,929		
9		方正中期	5,593		1,934		
10		万达期货	5,321		3,460		
11		国联期货	4,540		2,852		
12		北京首创	4,410		1,188		
13		中衍期货	4,046		2,083		
14		中国国际	4,033		2,763		
15		格林大华	4,011		2,537		
16		鲁证期货	3,792		861		
17		中信期货	3,740		3,076		
18		国泰君安	3,653		1,919		
19		上海中期	3,581		2,293		
20		光大期货	3,536		1,995		
21		南华期货	3,529		2,434		
22		美尔雅期货	3,497		2,886		
23		东海期货	3,221		2,788		
24		海通期货	3,133		1,624		
25		安粮期货	3,126		2,153		
26		中辉期货	2,940		2,548		
27		东证期货	2,868		1,982		
28		广发期货	2,811		1,450		
29		深圳瑞龙	2,754		2,561		
30		宝城期货	2,586		363		
31		国信期货	2,582		2,158		
32		银河期货	2,477		516		
33		信达期货	2,240		1,885		
34		先融期货	2,174		1,763		
35		南证期货	2,092		613		
36		金石期货	2,051		1,663		
37		长江期货	1,965		1,461		
38		国海良时	1,933		811		
39		倍特期货	1,882		1,837		
40		国金期货	1,854		1,563		
41		一德期货	1,702		1,062		
42		中大期货	1,684		1,146		
43		招商期货	1,680		263		
44		天风期货	1,650		-692		
45		中信建投	1,635		658		
46		首创京都	1,447		1,119		
47		弘业期货	1,390		767		
48		大通期货	1,346		1,196		
49		集成期货	1,267		968		
50		国投期货	1,248		132		
51		冠通期货	1,225		770		
52		金元期货	1,162		918		
53		宏源期货	1,160		1,083		
54		华安期货	1,098		504		
55		国元期货	1,045		802		
56		金瑞期货	1,026		878		
57		招金期货	977		510		
58		英大期货	969		827		
59		神华期货	960		912		
60		道通期货	958		943		
61		大地期货	915		301		
62		中银国际	911		569		
63		国贸期货	870		478		
64		同信久恒	849		-857		
65		浙商期货	815		262		
66		安信期货	791		532		
67		东方汇金	777		517		
68		金友期货	720		451		
69		上海大陆	698		544		
70		五矿经易	638		347		
71		海航东银	609		330		
72		混沌天成	596		573		
73		江苏新纪元	592		398		
74		汇鑫期货	555		444		
75		创元期货	529		94		
76		摩根大通	500		500		
77		广州期货	489		259		
78		中粮期货	463		-446		
79		华西期货	462		107		
80		渤海期货	448		232		
81		锦泰期货	434		136		
82		西部期货	432		262		
83		中投期货	424		270		
84		国都期货	415		295		
85		建信期货	407		79		
86		瑞达期货	391		264		
87		东吴期货	387		226		
88		浙江新世纪	362		258		
89		东兴期货	345		222		
90		中航期货	332		191		
91		德盛期货	329		209		
92		中原期货	329		258		
93		华联期货	289		92		
94		上海东亚	282		226		
95		中钢期货	268		189		
96		恒泰期货	264		187		
97		大越期货	259		238		
98		铜冠金源	259		121		
99		财达期货	250		217		
100		长安期货	239		223		
101		天鸿期货	232		151		
102		大连良运	205		120		
103		上海中财	192		127		
104		海证期货	186		166		
105		华融期货	178		75		
106		湖南金信	177		154		
107		云晨期货	172		38		
108		天富期货	169		157		
109		中州期货	168		144		
110		津投期货	165		128		
111		江西瑞奇	161		131		
112		新疆天利	149		114		
113		和合期货	138		108		
114		大有期货	135		44		
115		北京金鹏	132		24		
116		华创期货	126		116		
117		平安期货	125		61		
118		文峰期货	105		76		
119		迈科期货	97		69		
120		深圳金汇	95		93		
121		盛达期货	92		-154		
122		山西三立	90		89		
123		江信国盛	84		79		
124		山金期货	78		-232		
125		民生期货	74		49		
126		兴业期货	70		70		
127		晟鑫期货	62		1		
128		新晟期货	61		14		
129		银建期货	54		18		
130		河北恒银	53		23		
131		红塔期货	51		40		
132		华海期货	50		50		
133		鑫鼎盛期货	48		48		
134		华龙期货	47		13		
135		西南期货	42		33		
136		第一创业	29		16		
137		江苏东华	28		3		
138		华鑫期货	25		13		
139		广永期货	19		-18		
140		上海浙石	15		15		
141		华闻期货	15		8		
142		金谷期货	7		2		
143		国富期货	5		5		
144		黑龙江时代	3		3		
总计				216,274		123,386		

名次		会员简称	持买单量	增减		
1		新湖期货	12,155		289		
2		国投期货	8,518		171		
3		永安期货	5,859		849		
4		摩根大通	4,500		500		
5		中粮期货	4,357		97		
6		广发期货	3,109		790		
7		东航期货	2,758		866		
8		华泰期货	2,226		-431		
9		方正中期	2,142		835		
10		兴证期货	2,050		67		
11		光大期货	2,013		199		
12		东证期货	1,919		304		
13		一德期货	1,911		688		
14		徽商期货	1,892		398		
15		万达期货	1,710		223		
16		中国国际	1,698		176		
17		美尔雅期货	1,515		-1,323		
18		弘业期货	1,390		539		
19		首创京都	1,390		155		
