								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150923	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	12,164		3,832		
2		招商期货	4,499		1,413		
3		申银万国	3,826		-3,162		
4		中信期货	3,814		2,206		
5		徽商期货	3,456		-838		
6		中融汇信	3,394		-589		
7		新湖期货	3,320		-801		
8		国联期货	3,185		1,495		
9		万达期货	3,086		-1,490		
10		天风期货	2,971		1,372		
11		北京首创	2,594		-231		
12		华泰期货	2,593		1,896		
13		国泰君安	2,306		381		
14		南证期货	2,210		980		
15		东航期货	2,103		-1,924		
16		方正中期	1,945		-1,059		
17		兴证期货	1,808		-32		
18		美尔雅期货	1,743		-360		
19		光大期货	1,392		-158		
20		中衍期货	1,392		-31		
21		安粮期货	1,243		-139		
22		一德期货	1,176		-59		
23		宝城期货	1,118		622		
24		中国国际	1,094		-282		
25		银河期货	1,072		369		
26		广发期货	870		191		
27		集成期货	735		-8		
28		弘业期货	706		8		
29		国投期货	701		-639		
30		金元期货	700		473		
31		海通期货	647		-177		
32		东方汇金	644		-104		
33		信达期货	604		22		
34		津投期货	559		122		
35		中信建投	521		-841		
36		金瑞期货	476		-61		
37		长江期货	474		-20		
38		鲁证期货	469		-985		
39		上海中期	437		170		
40		首创京都	435		110		
41		国海良时	428		-194		
42		南华期货	422		-279		
43		东证期货	415		-1,210		
44		红塔期货	395		322		
45		先融期货	339		191		
46		华安期货	333		-24		
47		中粮期货	328		-880		
48		格林大华	323		-516		
49		中投期货	302		49		
50		五矿经易	297		-152		
51		中辉期货	265		-298		
52		大地期货	262		-12		
53		瑞达期货	256		34		
54		国信期货	245		-517		
55		国贸期货	241		-58		
56		汇鑫期货	233		134		
57		金友期货	224		15		
58		倍特期货	222		-221		
59		英大期货	191		-1,006		
60		上海中财	190		174		
61		江苏新纪元	190		1		
62		大越期货	185		104		
63		深圳瑞龙	180		-75		
64		大有期货	180		81		
65		西部期货	179		39		
66		招金期货	178		-57		
67		金石期货	167		-325		
68		东海期货	164		-149		
69		中航期货	161		91		
70		浙商期货	160		24		
71		新晟期货	157		120		
72		大连良运	155		130		
73		天鸿期货	152		74		
74		国元期货	150		-155		
75		中大期货	147		-34		
76		东吴期货	147		47		
77		同信久恒	142		-215		
