								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160927	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	29,647		15,654		
2		海通期货	25,051		9,214		
3		国投安信	24,810		11,363		
4		徽商期货	21,892		8,755		
5		华信万达	20,007		14,751		
6		华泰期货	19,182		4,633		
7		国泰君安	18,452		-10,938		
8		东证期货	16,134		9,944		
9		华安期货	15,895		6,665		
10		广永期货	15,860		1,662		
11		中信期货	15,807		5,140		
12		招商期货	12,587		1,164		
13		光大期货	11,836		4,339		
14		美尔雅期货	11,778		7,041		
15		鲁证期货	11,733		7,387		
16		方正中期	11,541		-4,639		
17		东航期货	10,524		2,024		
18		广发期货	9,742		501		
19		南华期货	8,393		2,739		
20		兴证期货	8,029		3,743		
21		宏源期货	7,181		1,997		
22		中国国际	6,903		-585		
23		瑞达期货	6,882		4,617		
24		申银万国	6,278		-2,787		
25		浙商期货	6,136		1,576		
26		中信建投	5,639		1,385		
27		银河期货	5,253		1,196		
28		国海良时	5,230		3,552		
29		华鑫期货	5,076		1,538		
30		国联期货	5,061		3,301		
31		长江期货	4,927		2,484		
32		中粮期货	4,923		-125		
33		弘业期货	4,853		2,045		
34		中融汇信	4,624		1,668		
35		安粮期货	4,610		833		
36		长安期货	4,561		1,827		
37		西部期货	4,503		1,272		
38		中航期货	3,924		690		
39		北京首创	3,920		2,244		
40		国贸期货	3,785		-9,229		
41		一德期货	3,766		-10,566		
42		东方汇金	3,756		1,287		
43		中辉期货	3,737		1,750		
44		渤海期货	3,596		2,850		
45		国信期货	3,589		-304		
46		招金期货	3,562		1,861		
47		中大期货	3,325		382		
48		东海期货	3,311		2,206		
49		上海中期	3,256		958		
50		首创京都	3,238		1,459		
51		大地期货	3,213		2,384		
52		新湖期货	3,094		865		
53		国金期货	3,023		-643		
54		倍特期货	2,955		-61		
55		东吴期货	2,754		2,345		
56		国富期货	2,715		1,878		
57		中衍期货	2,570		180		
58		金瑞期货	2,398		1,180		
59		华联期货	2,357		1,068		
60		海航期货	2,313		-1,141		
61		上海大陆	2,267		-581		
62		东兴期货	2,204		1,019		
63		格林大华	2,137		-2,461		
64		冠通期货	2,130		1,072		
65		平安期货	2,078		246		
66		金元期货	2,072		822		
67		迈科期货	1,986		-308		
68		信达期货	1,948		257		
69		宝城期货	1,797		-475		
70		国都期货	1,782		-283		
71		江苏新纪元	1,767		1,259		
72		恒泰期货	1,757		876		
73		江西瑞奇	1,707		137		
74		中投期货	1,652		656		
75		铜冠金源	1,518		315		
76		南证期货	1,514		454		
77		华融期货	1,417		-2,110		
78		英大期货	1,383		-1,194		
79		华西期货	1,330		753		
80		深圳瑞龙	1,315		859		
81		集成期货	1,305		-138		
82		同信久恒	1,289		130		
83		先融期货	1,167		128		
84		中原期货	1,149		381		
85		国元期货	1,147		-281		
86		福能期货	1,125		390		
87		创元期货	1,118		196		
88		德盛期货	1,041		388		
89		广州期货	1,022		-1,253		
90		建信期货	1,021		260		
91		五矿经易	1,019		-1,060		
92		江苏东华	1,008		384		
93		中天期货	992		-91		
94		财达期货	949		579		
95		津投期货	910		-1,073		
96		上海东亚	905		743		
97		大越期货	895		-3		
98		汇鑫期货	775		531		
99		混沌天成	767		-482		
100		浙江新世纪	766		-60		
101		大有期货	689		207		
102		中钢期货	678		280		
103		上海中财	637		311		
104		锦泰期货	635		261		
105		西南期货	633		533		
106		云晨期货	582		487		
107		海证期货	582		400		
108		华龙期货	580		-407		
109		神华期货	565		169		
110		九州期货	561		351		
111		和合期货	553		333		
112		民生期货	542		292		
113		中州期货	536		266		
114		金石期货	514		291		
115		红塔期货	512		329		
116		山西三立	488		437		
117		新晟期货	467		362		
118		天风期货	452		192		
119		江信国盛	412		-47		
120		中银国际	383		310		
121		道通期货	382		350		
122		大通期货	372		331		
123		深圳金汇	335		50		
124		华创期货	325		70		
125		兴业期货	298		-102		
126		文峰期货	289		-72		
127		华闻期货	270		10		
128		晟鑫期货	258		245		
129		湖南金信	221		48		
130		北京金鹏	196		-858		
131		第一创业	186		111		
132		天富期货	150		-52		
133		中金期货	142		105		
134		大连良运	137		86		
135		上海浙石	120		115		
136		河北恒银	110		-9		
137		天鸿期货	87		51		
138		黑龙江时代	86		75		
139		鑫鼎盛期货	40		-8		
140		华金期货	32		-214		
141		盛达期货	25		-108		
142		新疆天利	17		16		
143		东方期货	12		4		
144		通惠期货	10		9		
145		山金期货	3		-17		
总计				556,932		137,154		

