								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20151130	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	59,121		-21,743		
2		安粮期货	39,145		-16,615		
3		徽商期货	26,070		-7,927		
4		东航期货	25,392		-14,743		
5		同信久恒	24,020		-7,451		
6		申银万国	22,879		-12,256		
7		银河期货	19,520		-6,903		
8		兴证期货	19,414		-3,114		
9		华安期货	19,362		415		
10		华泰期货	18,849		-5,118		
11		光大期货	18,285		-10,743		
12		中信期货	18,177		-9,110		
13		国泰君安	17,817		-5,005		
14		广发期货	17,090		-755		
15		金元期货	16,764		1,282		
16		华鑫期货	16,605		-9,409		
17		万达期货	15,756		-11,853		
18		南华期货	14,589		-6,519		
19		东证期货	12,711		-4,087		
20		瑞达期货	12,683		4,281		
21		方正中期	12,117		-2,337		
22		长江期货	11,256		6,761		
23		永安期货	11,104		-12,026		
24		新湖期货	10,850		-11,800		
25		弘业期货	10,777		3,795		
26		集成期货	9,813		4,199		
27		宝城期货	9,770		4,667		
28		鲁证期货	9,425		-5,939		
29		创元期货	9,342		-134		
30		天风期货	9,181		2,233		
31		汇鑫期货	8,667		-15,271		
32		中国国际	8,523		-2,619		
33		中辉期货	8,354		-1,901		
34		国金期货	8,186		-1,128		
35		广州期货	8,033		5,178		
36		北京首创	7,694		3,061		
37		国投期货	7,552		1,658		
38		国元期货	7,057		-124		
39		宏源期货	6,531		-1,919		
40		大地期货	6,344		-2,393		
41		中粮期货	6,323		-15,892		
42		中衍期货	6,100		-2,375		
43		广永期货	6,089		1,720		
44		中融汇信	6,060		3,370		
45		中信建投	5,906		-6,918		
46		浙商期货	5,803		911		
47		国海良时	5,481		-5,598		
48		冠通期货	5,343		395		
49		国信期货	4,893		-1,408		
50		上海中期	4,856		939		
51		信达期货	4,627		-3,278		
52		混沌天成	4,525		-4,395		
53		国都期货	4,512		-2,293		
54		东海期货	4,261		-1,343		
55		安信期货	4,216		-1,390		
56		大越期货	4,131		2,375		
57		国联期货	4,052		-5,307		
58		招商期货	3,957		-1,652		
59		上海中财	3,546		-3,008		
60		中大期货	3,476		-8,383		
61		迈科期货	3,432		1,069		
62		津投期货	3,327		1,681		
63		美尔雅期货	3,273		-2,012		
64		金友期货	3,246		564		
65		东方汇金	3,230		-3,351		
66		东吴期货	3,140		911		
67		深圳瑞龙	3,118		-1,250		
68		上海浙石	2,851		859		
69		一德期货	2,771		-384		
70		东兴期货	2,702		460		
71		中投期货	2,661		-659		
72		五矿经易	2,630		-3,413		
73		南证期货	2,590		1,234		
74		倍特期货	2,564		-357		
75		西部期货	2,471		-1,399		
76		格林大华	2,109		-2,362		
77		大通期货	1,990		1,398		
78		华西期货	1,951		-162		
79		天鸿期货	1,917		-774		
80		英大期货	1,888		178		
81		大有期货	1,870		144		
82		神华期货	1,851		-97		
83		先融期货	1,763		618		
84		国贸期货	1,751		101		
85		海航东银	1,719		698		
86		招金期货	1,639		-992		
87		恒泰期货	1,549		-140		
88		中原期货	1,533		-857		
89		江苏新纪元	1,493		-626		
90		华融期货	1,344		-675		
91		金瑞期货	1,339		-1,578		
92		中州期货	1,325		-31		
93		华联期货	1,284		-62		
94		德盛期货	1,270		-837		
95		铜冠金源	1,250		-501		
96		民生期货	1,237		104		
97		红塔期货	1,149		-1,969		
98		河北恒银	1,112		-484		
99		江西瑞奇	1,089		-749		
100		中银国际	994		-331		
101		银建期货	945		638		
102		华海期货	935		932		
103		浙江新世纪	914		-353		
104		西南期货	889		423		
105		中航期货	880		180		
106		北京金鹏	854		-3,276		
107		渤海期货	851		-534		
108		锦泰期货	837		-2,180		
109		华创期货	819		234		
110		天富期货	818		-427		
111		建信期货	793		-669		
112		国富期货	792		-870		
113		大连良运	786		-153		
114		山金期货	659		65		
115		海证期货	632		-645		
116		和合期货	630		-909		
117		中钢期货	617		567		
118		上海大陆	597		-162		
119		湖南金信	555		-356		
120		兴业期货	531		-523		
121		第一创业	527		-2,735		
122		华龙期货	473		-97		
123		长安期货	456		-797		
124		首创京都	443		-113		
125		盛达期货	439		378		
126		财达期货	430		-274		
127		新晟期货	347		-156		
128		金石期货	346		-319		
129		财富期货	309		63		
130		深圳金汇	237		134		
131		山西三立	236		-889		
132		江苏东华	216		-86		
133		鑫鼎盛期货	207		-288		
134		平安期货	183		-53		
135		上海东亚	181		-342		
