								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170328	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	74,640		-2,592		
2		永安期货	32,793		-1,171		
3		中信期货	22,390		-6,010		
4		国投安信	20,924		-3,225		
5		徽商期货	19,571		3,047		
6		方正中期	19,194		-2,074		
7		光大期货	16,791		-6,347		
8		东航期货	16,136		-2,250		
9		广州金控	15,279		-43		
10		东证期货	14,740		1,123		
11		华信万达	14,510		-3,984		
12		国信期货	14,427		4,046		
13		华泰期货	12,706		-7,562		
14		兴证期货	11,809		-869		
15		广发期货	11,522		1,091		
16		鲁证期货	10,560		70		
17		中信建投	9,823		-1,078		
18		国泰君安	9,745		-31,741		
19		中粮期货	9,589		4,971		
20		弘业期货	8,670		822		
21		国都期货	8,658		3,658		
22		金瑞期货	8,557		4,915		
23		浙商期货	8,481		-12,428		
24		西部期货	8,108		-7,229		
25		南华期货	7,747		-3,023		
26		大地期货	7,701		-2,299		
27		银河期货	6,863		-4,719		
28		长江期货	6,794		1,124		
29		华安期货	6,444		-8,695		
30		中融汇信	6,353		-1,867		
31		招商期货	6,271		-389		
32		申银万国	5,862		-2,245		
33		格林大华	5,723		1,143		
34		五矿经易	5,295		-5,917		
35		宏源期货	5,293		453		
36		上海中期	4,882		-721		
37		新湖期货	4,800		731		
38		上海大陆	4,396		760		
39		中大期货	4,235		-3,794		
40		渤海期货	3,997		-2,868		
41		国联期货	3,849		-577		
42		瑞达期货	3,775		-2,401		
43		创元期货	3,751		-3,094		
44		中国国际	3,688		-1,130		
45		云晨期货	3,660		3,527		
46		金元期货	3,630		-1,167		
47		华鑫期货	3,589		-7,343		
48		北京首创	3,533		-1,900		
49		先融期货	3,381		-869		
50		中辉期货	3,310		-1,178		
51		国海良时	3,229		-913		
52		一德期货	3,216		273		
53		英大期货	2,972		-348		
54		安粮期货	2,970		-6,022		
55		国富期货	2,835		-328		
56		国金期货	2,831		-3,755		
57		中衍期货	2,633		-716		
58		中投期货	2,583		-1,683		
59		上海中财	2,481		232		
60		东海期货	2,443		-646		
61		大越期货	2,393		-567		
62		迈科期货	2,376		-116		
63		倍特期货	2,277		295		
64		汇鑫期货	2,216		-119		
65		宝城期货	2,183		-2,898		
66		华西期货	2,124		595		
67		美尔雅期货	2,062		-897		
68		恒泰期货	2,003		-3,073		
69		天风期货	1,997		794		
70		大有期货	1,780		578		
71		德盛期货	1,717		884		
72		信达期货	1,716		-1,585		
73		东兴期货	1,617		851		
74		华联期货	1,586		671		
75		神华期货	1,503		171		
76		东方汇金	1,444		441		
77		冠通期货	1,414		-525		
78		新晟期货	1,358		1,241		
79		新纪元期货	1,320		2		
80		福能期货	1,310		-789		
81		招金期货	1,292		609		
82		中航期货	1,268		-1,541		
83		铜冠金源	1,259		-1,393		
84		中银国际	1,251		-923		
85		中天期货	1,249		-191		
86		浙江新世纪	1,237		-346		
87		建信期货	1,209		-10,697		
88		大连良运	1,194		117		
89		江西瑞奇	1,182		-301		
90		广州期货	1,149		-2,388		
91		深圳瑞龙	1,069		-801		
92		国贸期货	1,066		467		
93		锦泰期货	1,065		-148		
94		同信久恒	939		-265		
95		晟鑫期货	877		457		
96		集成期货	867		-2,394		
97		津投期货	859		36		
98		中州期货	852		536		
99		海航期货	828		-1,484		
100		中原期货	787		-288		
101		东吴期货	744		-560		
102		平安期货	740		-60		
103		上海东亚	686		-5,366		
104		红塔期货	625		341		
105		国元期货	612		-316		
106		江苏东华	604		313		
107		兴业期货	602		-683		
108		民生期货	588		-234		
109		华闻期货	530		356		
110		深圳金汇	478		-169		
111		南证期货	473		-72		
112		北京金鹏	458		-962		
113		西南期货	383		-154		
114		和合期货	380		-586		
115		第一创业	319		-44		
116		混沌天成	291		-1,552		
117		道通期货	288		175		
118		中金期货	277		-2,193		
119		华金期货	272		216		
120		盛达期货	262		127		
121		财达期货	260		-345		
122		华龙期货	249		16		
123		东方期货	237		-291		
124		中钢期货	213		-852		
125		金石期货	187		-327		
126		九州期货	173		-71		
127		海证期货	141		-496		
128		河北恒银	139		-62		
129		长安期货	136		-31		
130		金信期货	130		-88		
131		山西三立	118		-99		
132		华融期货	117		-118		
133		上海浙石	107		99		
134		新疆天利	104		17		
135		华创期货	104		-524		
136		和融期货	102		81		
137		文峰期货	92		-26		
138		山金期货	56		-2		
139		首创京都	42		-63		
140		天鸿期货	41		-23		
141		天富期货	41		-122		
142		江信国盛	28		0		
143		鑫鼎盛期货	21		-383		
144		通惠期货	17		0		
145		大通期货	16		-1,288		
146		黑龙江时代	10		-15		
总计				627,026		-168,644	

名次		会员简称	持买单量	增减		
1		华信万达	35,066		153		
2		永安期货	32,706		-3,354		
3		东航期货	27,863		3,615		
4		海通期货	25,263		640		
5		方正中期	21,559		-1,660		
6		中信期货	20,878		33		
7		华鑫期货	18,993		24		
8		华泰期货	18,161		459		
9		申银万国	16,004		1,221		
10		格林大华	15,996		358		
11		东吴期货	14,269		0		
12		渤海期货	13,472		299		
13		光大期货	13,409		275		
14		国泰君安	12,306		-40		
15		国投安信	12,021		1,056		
16		新湖期货	10,301		1,631		
17		鲁证期货	10,078		-170		
18		浙商期货	9,998		1,454		
19		银河期货	9,819		580		
20		广发期货	9,559		834		
21		南华期货	9,104		-1,214		
22		徽商期货	8,728		-1,848		
23		大越期货	8,468		-424		
24		兴证期货	7,748		-1,403		
25		宏源期货	7,666		-157		
26		中国国际	7,462		-451		
27		国海良时	7,450		-392		
28		中金期货	7,014		277		
29		中钢期货	6,990		-94		
30		瑞达期货	6,958		1,540		
31		西部期货	6,823		415		
32		国信期货	6,727		-378		
33		锦泰期货	5,911		-316		
34		中粮期货	5,847		-307		
35		金瑞期货	5,690		-2,109		
36		东证期货	5,387		-251		
37		上海中期	5,167		-1,427		
38		美尔雅期货	4,948		489		
39		国富期货	4,866		-494		
40		华安期货	4,683		-69		
41		长江期货	4,428		-326		
42		宝城期货	4,337		24		
43		弘业期货	4,132		-600		
44		中大期货	4,113		-1,451		
45		国联期货	3,966		-554		
46		中信建投	3,681		-236		
47		创元期货	3,292		-133		
48		海航期货	2,919		355		
49		广州金控	2,904		-15		
50		建信期货	2,891		29		
51		招商期货	2,876		-296		
52		中投期货	2,798		-99		
53		上海东亚	2,647		6		
54		一德期货	2,540		-352		
55		同信久恒	2,446		-53		
56		中辉期货	2,378		-429		
57		五矿经易	2,355		-53		
58		冠通期货	2,306		1		
59		金元期货	2,301		-55		
60		英大期货	2,251		-59		
61		中衍期货	2,157		78		
62		广州期货	2,123		-106		
63		东海期货	1,993		-181		
64		先融期货	1,982		-794		
65		迈科期货	1,894		12		
66		倍特期货	1,883		-53		
67		信达期货	1,826		-57		
68		国贸期货	1,653		-126		
69		大地期货	1,608		221		
70		福能期货	1,579		-66		
71		北京首创	1,496		-588		
72		东兴期货	1,453		-351		
73		中天期货	1,444		-543		
74		华西期货	1,430		294		
75		国金期货	1,428		126		
76		中航期货	1,418		-38		
77		浙江新世纪	1,412		-32		
78		混沌天成	1,406		-129		
79		平安期货	1,325		-24		
80		大有期货	1,307		-41		
81		上海大陆	1,292		220		
82		深圳瑞龙	1,251		-59		
83		中银国际	1,227		59		
84		中原期货	1,216		-15		
85		江西瑞奇	1,189		-55		
86		德盛期货	1,188		70		
87		华联期货	1,027		36		
88		华融期货	996		-6		
89		民生期货	957		67		
90		兴业期货	951		180		
91		安粮期货	855		-8		
92		新纪元期货	826		-161		
93		汇鑫期货	797		-535		
94		西南期货	758		-48		
95		北京金鹏	746		11		
96		恒泰期货	715		-618		
97		招金期货	711		-67		
98		铜冠金源	659		17		
99		天风期货	594		53		
100		海证期货	590		3		
101		东方汇金	576		-39		
102		津投期货	572		-60		
103		第一创业	554		-69		
104		新晟期货	533		-247		
105		国元期货	523		-64		
106		上海中财	521		-379		
107		中融汇信	514		-155		
108		南证期货	500		7		
109		盛达期货	499		-210		
110		金信期货	477		-1		
111		神华期货	477		-66		
112		云晨期货	451		91		
113		首创京都	444		1		
114		集成期货	414		0		
115		江苏东华	344		-146		
116		国都期货	341		86		
117		河北恒银	331		-17		
118		红塔期货	326		-77		
119		长安期货	271		13		
120		金石期货	266		1		
121		财达期货	252		-25		
122		华龙期货	242		-17		
123		九州期货	217		-12		
124		中州期货	213		-57		
125		通惠期货	210		-16		
126		华创期货	196		-7		
127		深圳金汇	193		-46		
128		华闻期货	163		-22		
129		大连良运	157		-240		
130		摩根大通	145		0		
131		道通期货	106		-34		
132		和合期货	98		-35		
133		新疆天利	83		59		
134		天富期货	70		6		
135		文峰期货	69		2		
136		大通期货	42		-3		
137		山金期货	41		11		
138		晟鑫期货	36		-341		
139		华金期货	33		0		
140		山西三立	27		1		
141		黑龙江时代	26		0		
142		天鸿期货	23		-2		
143		上海浙石	21		0		
144		江信国盛	12		-1		
145		东方期货	10		-40		
146		鑫鼎盛期货	4		0		
147		和融期货	3		0		
总计				605,907		-10,905		

名次		会员简称	持卖单量	增减		
1		永安期货	69,576		-4,861		
2		中粮期货	41,472		-544		
3		国投安信	40,219		-778		
4		光大期货	37,561		818		
5		建信期货	28,866		30		
6		华泰期货	27,895		839		
7		申银万国	26,300		11		
8		浙商期货	24,395		527		
9		东证期货	23,543		-173		
10		北京首创	22,738		-879		
