								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150615	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	4,399		3,508		
2		银河期货	1,248		715		
3		兴证期货	1,071		436		
4		新湖期货	1,034		245		
5		广发期货	1,004		803		
6		万达期货	990		756		
7		东航期货	853		136		
8		国投期货	851		-287		
9		集成期货	734		468		
10		徽商期货	681		61		
11		中衍期货	656		-635		
12		津投期货	653		192		
13		中粮期货	555		451		
14		鲁证期货	545		318		
15		中融汇信	465		91		
16		方正中期	437		84		
17		美尔雅期货	421		347		
18		光大期货	411		-180		
19		中国国际	396		-192		
20		浙商期货	396		327		
21		中信期货	388		106		
22		申银万国	379		5		
23		北京首创	331		113		
24		宝城期货	322		189		
25		中辉期货	257		-205		
26		天风期货	253		-20		
27		长江期货	249		153		
28		安粮期货	243		92		
29		海通期货	240		146		
30		大连良运	237		222		
31		国海良时	231		108		
32		云晨期货	199		198		
33		南华期货	192		73		
34		迈科期货	192		-123		
35		国泰君安	191		-111		
36		国联期货	173		125		
37		海航东银	167		-39		
38		冠通期货	152		133		
39		东方汇金	152		58		
40		东证期货	149		-175		
41		格林大华	138		81		
42		瑞达期货	134		-159		
43		南证期货	131		81		
44		东吴期货	123		60		
45		摩根大通	122		-24		
46		浙江新世纪	99		84		
47		国信期货	98		75		
48		中信建投	91		-27		
49		上海中期	89		32		
50		宏源期货	88		27		
51		恒泰期货	86		46		
52		上海大陆	84		78		
53		东兴期货	80		74		
54		英大期货	77		60		
55		建信期货	75		36		
56		金友期货	70		-81		
57		东海期货	70		63		
58		一德期货	68		-81		
59		平安期货	62		-31		
60		信达期货	60		1		
61		创元期货	57		57		
62		中投期货	57		2		
63		深圳瑞龙	57		7		
64		华泰期货	47		-73		
65		金石期货	46		40		
66		中原期货	43		-154		
67		先融期货	42		16		
68		国贸期货	41		34		
69		国元期货	39		38		
70		北京金鹏	38		38		
71		招金期货	38		-47		
72		金瑞期货	36		-67		
