								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170208	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	44,813		-6,306		
2		永安期货	17,997		-3,354		
3		东证期货	16,913		380		
4		国投安信	16,776		-3,062		
5		中信期货	14,177		-1,234		
6		徽商期货	12,673		689		
7		华信万达	12,553		-2,364		
8		兴证期货	10,054		-1,119		
9		方正中期	9,302		-89		
10		华泰期货	8,614		-1,487		
11		国泰君安	8,233		-9,934		
12		国富期货	8,032		-1,871		
13		光大期货	7,727		-75		
14		东航期货	7,231		-2,650		
15		中信建投	7,200		1,009		
16		长江期货	6,816		-5,863		
17		安粮期货	6,376		-2,177		
18		浙商期货	6,206		-9,401		
19		广州期货	6,201		4,254		
20		格林大华	6,127		3,194		
21		广发期货	5,918		-2,572		
22		金瑞期货	5,758		-2,048		
23		南华期货	5,434		-3,151		
24		西部期货	5,407		-3,304		
25		广州金控	5,129		-704		
26		新湖期货	4,963		-1,154		
27		银河期货	4,805		884		
28		国信期货	4,751		-833		
29		招商期货	4,623		532		
30		华安期货	4,553		-930		
31		申银万国	4,522		-384		
32		五矿经易	4,101		694		
33		鲁证期货	3,755		-3,100		
34		迈科期货	3,613		-681		
35		北京首创	3,531		-503		
36		华鑫期货	3,524		-178		
37		宏源期货	3,235		-173		
38		金元期货	3,233		528		
39		一德期货	2,916		-2,549		
40		上海中期	2,902		-250		
41		大地期货	2,820		906		
42		国联期货	2,742		-146		
43		弘业期货	2,692		-1,564		
44		信达期货	2,680		737		
45		中辉期货	2,593		64		
46		华西期货	2,562		549		
47		国元期货	2,515		1,283		
48		中粮期货	2,232		-3,099		
49		国海良时	2,198		-3,384		
50		大越期货	2,148		-175		
51		英大期货	2,122		-1,760		
52		中国国际	2,083		-3,021		
53		上海大陆	2,061		953		
54		中衍期货	1,984		-700		
55		中大期货	1,974		300		
56		美尔雅期货	1,940		-443		
57		江苏东华	1,868		326		
58		国金期货	1,699		-932		
59		恒泰期货	1,698		229		
60		中投期货	1,677		-30		
61		浙江新世纪	1,636		275		
62		平安期货	1,553		496		
63		瑞达期货	1,533		-207		
64		铜冠金源	1,526		-83		
65		金石期货	1,469		1,267		
66		华创期货	1,417		-899		
67		宝城期货	1,323		-2,543		
68		中原期货	1,196		-336		
69		长安期货	1,153		502		
70		东海期货	1,151		-606		
71		中航期货	1,129		-148		
72		国贸期货	1,118		176		
73		倍特期货	1,089		-196		
74		深圳瑞龙	1,080		5		
75		东兴期货	1,079		349		
76		混沌天成	1,078		582		
77		江信国盛	1,078		848		
78		锦泰期货	1,049		178		
79		江西瑞奇	1,037		-1,412		
80		渤海期货	992		-495		
81		江苏新纪元	992		62		
82		中银国际	965		-2,251		
83		财达期货	919		362		
84		福能期货	877		-1,659		
85		建信期货	802		-715		
86		汇鑫期货	764		126		
87		红塔期货	746		3		
88		冠通期货	683		-558		
89		东吴期货	680		-440		
90		中天期货	677		-87		
91		首创京都	671		315		
92		先融期货	665		-382		
93		创元期货	653		-681		
94		德盛期货	634		-800		
95		华闻期货	579		-152		
96		和合期货	555		364		
97		华联期货	544		-1,019		
98		南证期货	543		205		
99		同信久恒	525		-587		
100		民生期货	512		-273		
101		集成期货	499		-1,208		
102		上海中财	485		-400		
103		海航期货	462		-204		
104		大连良运	426		-356		
105		上海东亚	425		-351		
106		中融汇信	417		-911		
107		国都期货	398		-27		
108		海证期货	385		266		
109		中金期货	373		-733		
110		东方汇金	350		-1,055		
111		深圳金汇	338		187		
112		神华期货	294		5		
113		津投期货	290		0		
114		华龙期货	277		-190		
115		招金期货	266		-443		
116		中州期货	260		-277		
117		华融期货	258		65		
118		大有期货	246		-544		
