								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170510	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	30,166		-14,355		
2		光大期货	26,620		-23,781		
3		中信期货	12,891		67		
4		中信建投	9,350		-4,024		
5		华泰期货	7,780		-5,783		
6		兴证期货	7,687		-4,784		
7		广州金控	6,759		-653		
8		国泰君安	6,535		-8,841		
9		中银国际	6,454		-39		
10		永安期货	6,239		-8,884		
11		国投安信	6,213		-13,029		
12		东证期货	5,842		-4,159		
13		方正中期	5,745		-3,199		
14		徽商期货	5,400		-3,616		
15		东航期货	5,047		-8,308		
16		鲁证期货	5,040		-4,940		
17		汇鑫期货	4,745		-5,285		
18		国都期货	4,561		-4,073		
19		广发期货	4,435		-1,527		
20		中粮期货	4,341		-1,483		
21		弘业期货	4,143		1,565		
22		国信期货	3,954		-7,193		
23		格林大华	3,516		-1,529		
24		华鑫期货	3,013		-1,589		
25		北京首创	2,981		-3,361		
26		创元期货	2,900		590		
27		申银万国	2,637		-3,803		
28		银河期货	2,587		-2,219		
29		东方汇金	2,490		801		
30		新湖期货	2,464		-2,270		
31		华安期货	2,418		-6,043		
32		上海中期	2,317		-1,541		
33		华信万达	2,305		-8,993		
34		金瑞期货	2,293		-2,071		
35		南华期货	2,258		-3,321		
36		招商期货	2,226		-1,464		
37		西部期货	2,091		-2,996		
38		广州期货	2,086		1,150		
39		恒泰期货	2,007		-1,230		
40		中投期货	1,942		-1,169		
41		华西期货	1,745		-860		
42		中辉期货	1,737		-1,368		
43		长江期货	1,695		-11,073		
44		安粮期货	1,695		-2,257		
45		国海良时	1,674		-1,239		
46		中国国际	1,672		-1,230		
47		渤海期货	1,668		-1,458		
48		宏源期货	1,657		-3,552		
49		金元期货	1,605		-1,436		
50		宝城期货	1,541		-606		
51		国富期货	1,480		-2,469		
52		先融期货	1,332		-327		
53		浙商期货	1,329		-1,597		
54		中大期货	1,304		199		
55		中财期货	1,295		-1,293		
56		深圳金汇	1,285		665		
57		建信期货	1,220		-9,957		
58		东吴期货	1,163		-160		
59		东海期货	1,157		-528		
60		五矿经易	1,092		-685		
61		一德期货	1,080		-840		
62		英大期货	1,043		-168		
63		美尔雅期货	994		-2,061		
64		瑞达期货	962		-1,412		
65		中原期货	886		80		
66		国元期货	868		-263		
67		中天期货	865		448		
68		大地期货	829		-1,303		
69		北京金鹏	824		-898		
70		和合期货	802		-1,296		
71		招金期货	773		79		
72		中衍期货	749		-976		
73		国联期货	741		-4,043		
74		集成期货	733		-567		
75		浙江新世纪	694		-1,506		
76		迈科期货	647		-5,688		
77		信达期货	616		-403		
78		中州期货	596		5		
79		冠通期货	593		-1,588		
80		倍特期货	581		-66		
81		国金期货	551		-342		
82		深圳瑞龙	513		-137		
83		东兴期货	484		-299		
84		兴业期货	455		-157		
85		国贸期货	450		-1,896		
86		东方期货	449		166		
87		上海大陆	446		-1,012		
88		新纪元期货	440		-174		
89		南证期货	416		72		
90		福能期货	404		-395		
91		华融期货	389		-144		
92		上海东亚	385		-390		
93		同信久恒	373		-2,374		
94		华联期货	357		-7		
95		江信国盛	356		-66		
96		铜冠金源	348		-688		
97		大有期货	338		-565		
