								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170106	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	69,124		23,059		
2		永安期货	31,705		16,015		
3		国泰君安	24,405		14,938		
4		国投安信	23,156		15,377		
5		华泰期货	19,809		8,410		
6		中信期货	19,800		9,470		
7		华信万达	18,310		15,773		
8		东航期货	17,617		10,742		
9		光大期货	17,462		9,772		
10		国富期货	15,637		13,907		
11		方正中期	15,366		6,040		
12		华安期货	15,246		9,451		
13		徽商期货	15,093		6,088		
14		申银万国	14,059		10,913		
15		银河期货	13,769		6,746		
16		北京首创	13,289		10,749		
17		东证期货	12,303		2,815		
18		南华期货	11,941		8,114		
19		广州金控	11,385		4,984		
20		鲁证期货	10,740		-1,339		
21		广发期货	10,629		5,383		
22		国信期货	10,462		2,723		
23		兴证期货	9,455		1,795		
24		西部期货	9,067		5,968		
25		长江期货	9,049		6,367		
26		招商期货	8,472		2,183		
27		弘业期货	8,278		3,205		
28		浙商期货	7,940		3,676		
29		新湖期货	7,731		4,002		
30		英大期货	7,684		5,263		
31		宝城期货	7,533		5,400		
32		中信建投	7,473		2,808		
33		金瑞期货	7,445		3,958		
34		上海中期	7,179		4,944		
35		一德期货	6,596		3,910		
36		冠通期货	6,544		4,992		
37		海航期货	6,110		4,807		
38		国海良时	6,024		1,161		
39		中粮期货	5,862		2,564		
40		江西瑞奇	5,812		5,023		
41		中国国际	5,785		1,830		
42		安粮期货	5,750		2,960		
43		国金期货	5,573		1,685		
44		五矿经易	5,403		2,712		
45		中银国际	4,903		2,666		
46		东方汇金	4,750		3,600		
47		迈科期货	4,211		2,879		
48		格林大华	3,953		620		
49		上海大陆	3,919		2,399		
50		宏源期货	3,903		1,256		
51		建信期货	3,726		2,112		
52		信达期货	3,700		591		
53		金元期货	3,675		456		
54		渤海期货	3,549		2,070		
55		中大期货	3,546		2,433		
56		中衍期货	3,461		712		
57		东海期货	3,416		1,283		
58		中辉期货	3,288		1,297		
59		中融汇信	3,250		1,636		
60		瑞达期货	3,107		-1,540		
61		国都期货	2,975		2,557		
62		美尔雅期货	2,825		1,091		
63		福能期货	2,757		1,104		
64		上海东亚	2,724		263		
65		广州期货	2,557		1,065		
66		江苏新纪元	2,396		-378		
67		国联期货	2,333		80		
68		国元期货	2,308		1,221		
69		上海中财	2,191		-1,754		
70		华西期货	2,124		-2,934		
71		国贸期货	2,072		430		
72		平安期货	1,990		966		
73		创元期货	1,812		685		
74		混沌天成	1,761		1,517		
75		中航期货	1,651		92		
76		大地期货	1,536		-2,257		
77		德盛期货	1,523		288		
78		中投期货	1,438		800		
79		大越期货	1,398		-156		
80		招金期货	1,375		-30		
81		铜冠金源	1,354		-833		
82		深圳瑞龙	1,307		510		
83		集成期货	1,306		721		
84		中原期货	1,266		486		
85		先融期货	1,241		-102		
86		华联期货	1,170		505		
87		浙江新世纪	1,085		837		
88		金石期货	1,078		915		
89		东兴期货	1,043		333		
90		恒泰期货	1,034		512		
91		华创期货	1,020		-477		
92		华闻期货	1,019		498		
93		神华期货	996		772		
94		倍特期货	988		278		
95		锦泰期货	939		693		
96		长安期货	879		786		
97		北京金鹏	865		-488		
98		华龙期货	859		363		
99		南证期货	855		57		
100		中钢期货	837		658		
101		大有期货	816		237		
102		汇鑫期货	815		259		
103		东吴期货	742		43		
104		文峰期货	717		497		
105		华鑫期货	713		-145		
106		民生期货	690		169		
107		第一创业	690		398		
108		同信久恒	665		502		
109		首创京都	665		505		
110		兴业期货	582		279		
111		津投期货	557		424		
112		中州期货	442		17		
113		天风期货	426		248		
114		海证期货	424		155		
115		和合期货	407		312		
116		大通期货	404		314		
