								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160714	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	20,407		-8,622		
2		永安期货	8,861		-6,389		
3		国泰君安	8,240		-4,492		
4		华泰期货	7,840		-9,071		
5		中信期货	7,789		-961		
6		徽商期货	7,512		-4,704		
7		东航期货	7,022		-194		
8		国投安信	6,979		6,979		
9		南华期货	6,556		-1,996		
10		招商期货	6,405		-254		
11		方正中期	6,226		-50		
12		兴证期货	6,072		-4,050		
13		东证期货	5,902		-389		
14		华信万达	4,880		-1,943		
15		广永期货	4,839		-1,147		
16		广发期货	4,401		-1,691		
17		中信建投	4,165		-385		
18		光大期货	3,740		-1,917		
19		申银万国	3,418		-3,267		
20		安粮期货	2,925		-2,704		
21		西部期货	2,873		-2,219		
22		新湖期货	2,747		923		
23		宏源期货	2,723		56		
24		中融汇信	2,610		-242		
25		华安期货	2,368		451		
26		美尔雅期货	2,333		388		
27		中辉期货	2,267		-287		
28		银河期货	2,138		-570		
29		鲁证期货	2,119		-706		
30		国海良时	2,076		-483		
31		金瑞期货	1,992		-1,128		
32		上海中期	1,778		-881		
33		大地期货	1,767		1,038		
34		中衍期货	1,626		-1,142		
35		广州期货	1,508		-183		
36		长江期货	1,459		-436		
37		平安期货	1,454		-11		
38		信达期货	1,352		-368		
39		浙江新世纪	1,330		595		
40		华联期货	1,301		225		
41		中国国际	1,279		-825		
42		弘业期货	1,263		-1,049		
43		瑞达期货	1,253		-753		
44		国信期货	1,240		-458		
45		中大期货	1,169		184		
46		中粮期货	1,132		152		
47		国元期货	1,078		-2,319		
48		建信期货	1,053		-1,203		
49		宝城期货	1,029		-1,338		
50		一德期货	985		99		
51		集成期货	981		521		
52		天风期货	968		684		
53		浙商期货	966		-474		
54		迈科期货	942		-395		
55		国金期货	930		-443		
56		深圳瑞龙	837		-88		
57		英大期货	826		-645		
58		华融期货	755		337		
59		创元期货	746		-304		
60		北京首创	706		-531		
61		中航期货	685		-1,423		
62		红塔期货	652		-34		
63		福能期货	651		-727		
64		混沌天成	634		-1,069		
65		招金期货	616		-777		
66		先融期货	597		-583		
67		格林大华	591		-490		
68		汇鑫期货	590		290		
69		冠通期货	588		-627		
70		东海期货	584		-275		
71		渤海期货	582		-633		
72		德盛期货	576		-331		
73		海航期货	569		184		
74		华西期货	560		-657		
75		文峰期货	555		238		
76		大有期货	539		-146		
77		东方汇金	526		-1,204		
78		同信久恒	518		-220		
79		江西瑞奇	518		-505		
80		五矿经易	515		-1,028		
81		东吴期货	515		110		
82		中投期货	514		-273		
83		恒泰期货	506		5		
84		江苏新纪元	502		132		
85		北京金鹏	502		-89		
86		倍特期货	501		170		
87		中州期货	497		1		
88		江苏东华	492		-1,204		
89		国联期货	480		-902		
90		长安期货	465		112		
91		中原期货	454		94		
92		上海大陆	384		-329		
93		国贸期货	365		-1,924		
94		锦泰期货	353		-367		
95		华龙期货	336		176		
96		国富期货	333		-69		
97		上海东亚	316		194		
98		东兴期货	303		-62		
99		西南期货	300		124		
100		大越期货	289		-181		
101		上海中财	283		-397		
102		金石期货	262		116		
103		津投期货	252		-234		
104		华创期货	239		-220		
105		海证期货	238		-351		
106		上海浙石	222		222		
107		金元期货	220		-508		
108		神华期货	217		-69		
109		湖南金信	208		-46		
110		民生期货	206		-118		
111		铜冠金源	198		-472		
112		深圳金汇	190		-94		
113		新晟期货	179		57		
114		大连良运	178		-173		
115		南证期货	176		-223		
116		财达期货	170		56		
117		鑫鼎盛期货	159		-5		
118		首创京都	157		136		
119		银建期货	156		-447		
120		国都期货	149		-1,331		
121		第一创业	142		56		
122		山金期货	128		56		
123		和合期货	113		-68		
124		江信国盛	112		54		
125		云晨期货	107		-19		
