								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20170515	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	70,827		46,204		
2		光大期货	61,587		31,880		
3		永安期货	32,979		21,883		
4		华泰期货	32,284		26,086		
5		华安期货	31,557		29,623		
6		国投安信	30,926		18,125		
7		国泰君安	24,250		14,838		
8		中信期货	24,186		12,137		
9		鲁证期货	21,760		18,738		
10		徽商期货	21,733		17,130		
11		华鑫期货	21,300		19,226		
12		东证期货	19,394		11,726		
13		方正中期	17,382		13,296		
14		申银万国	16,006		13,126		
15		汇鑫期货	15,271		7,810		
16		国信期货	15,024		8,746		
17		兴证期货	14,656		7,341		
18		东航期货	14,380		9,111		
19		华信万达	14,063		-5,889		
20		长江期货	11,150		-3,586		
21		广发期货	10,764		5,685		
22		南华期货	10,145		7,947		
23		格林大华	9,766		1,853		
24		银河期货	9,733		5,419		
25		中粮期货	9,690		8,565		
26		西部期货	9,452		6,136		
27		迈科期货	9,103		4,007		
28		浙商期货	8,999		5,318		
29		中信建投	8,433		4,873		
30		宏源期货	7,812		4,795		
31		创元期货	7,521		6,627		
32		招商期货	7,412		5,277		
33		北京首创	7,017		-636		
34		新湖期货	6,984		3,429		
35		国都期货	6,816		-338		
36		弘业期货	6,207		4,289		
37		中国国际	6,175		4,986		
38		中银国际	5,973		4,567		
39		国联期货	5,928		5,058		
40		和合期货	5,895		4,693		
41		广州金控	5,859		536		
42		金元期货	5,549		5,099		
43		美尔雅期货	5,518		3,638		
44		大地期货	5,462		4,498		
45		渤海期货	5,356		2,316		
46		国富期货	5,283		3,574		
47		中辉期货	5,211		3,395		
48		上海中期	5,126		881		
49		国海良时	4,886		3,888		
50		中航期货	4,826		4,149		
51		宝城期货	4,495		3,483		
52		瑞达期货	4,382		3,494		
53		金瑞期货	4,274		1,543		
54		国贸期货	4,042		3,329		
55		五矿经易	3,976		2,807		
56		中衍期货	3,770		3,027		
57		中大期货	3,751		1,351		
58		安粮期货	3,668		1,591		
59		恒泰期货	3,402		2,071		
60		国金期货	3,215		2,336		
61		中投期货	2,592		968		
62		福能期货	2,564		1,837		
63		建信期货	2,542		1,870		
64		东海期货	2,510		1,350		
65		大通期货	2,418		2,408		
66		广州期货	2,410		1,710		
67		上海大陆	2,406		2,007		
68		华西期货	2,307		1,226		
69		一德期货	2,290		1,815		
70		信达期货	2,220		1,084		
71		深圳金汇	2,112		1,697		
72		东方汇金	2,085		1,163		
73		新纪元期货	2,069		1,521		
74		集成期货	2,015		1,685		
75		同信久恒	2,012		1,551		
76		先融期货	1,978		1,048		
77		冠通期货	1,917		1,154		
