								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161115	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	82,995		-45,403		
2		中信期货	33,509		-17,066		
3		方正中期	27,478		-31,337		
4		国泰君安	26,323		-4,202		
5		广发期货	26,172		-9,584		
6		东航期货	25,334		-6,211		
7		华泰期货	22,152		-10,197		
8		国投安信	21,288		-7,481		
9		徽商期货	20,806		-6,619		
10		永安期货	19,519		-21,668		
11		光大期货	17,876		-31,523		
12		安粮期货	17,338		-46,350		
13		广永期货	16,941		-4,159		
14		南华期货	14,641		-15,265		
15		招商期货	14,131		-7,489		
16		申银万国	13,656		-4,297		
17		中粮期货	12,551		-10,315		
18		格林大华	12,310		2,795		
19		兴证期货	11,864		-6,226		
20		中信建投	11,458		-4,746		
21		冠通期货	11,260		-2,838		
22		国富期货	10,454		-1,868		
23		银河期货	10,043		-917		
24		美尔雅期货	10,006		-8,180		
25		华安期货	9,824		-2,407		
26		海航期货	9,390		-5,531		
27		华信万达	9,050		-10,609		
28		鲁证期货	8,943		-2,187		
29		创元期货	8,933		81		
30		弘业期货	8,805		-5,745		
31		浙商期货	8,668		-3,007		
32		金瑞期货	8,631		-7,554		
33		建信期货	7,786		3,521		
34		国信期货	7,519		-5,418		
35		瑞达期货	7,470		296		
36		宏源期货	6,954		-2,566		
37		长江期货	6,829		-951		
38		北京首创	6,820		-5,087		
39		国海良时	6,718		-4,857		
40		一德期货	6,446		-2,521		
41		金元期货	6,300		-12,635		
42		中国国际	6,207		-4,498		
43		中衍期货	5,918		-1,315		
44		招金期货	5,835		4,218		
45		中融汇信	5,768		-3,881		
46		国联期货	5,676		-1,129		
47		新湖期货	5,675		-4,408		
48		东证期货	5,310		-5,663		
49		中大期货	5,200		-394		
50		中辉期货	5,130		-3,958		
51		西部期货	4,956		-3,000		
52		国贸期货	4,780		1,938		
53		上海大陆	4,531		-1,081		
54		国金期货	4,136		-46		
55		江苏新纪元	3,848		829		
56		集成期货	3,775		-8,474		
57		迈科期货	3,740		-3,986		
58		倍特期货	3,492		976		
59		上海中期	3,290		-6,786		
60		五矿经易	3,135		-887		
61		渤海期货	3,100		-304		
62		华西期货	3,071		-1,013		
63		锦泰期货	3,016		631		
64		国元期货	2,943		-1,559		
65		信达期货	2,578		-3,617		
66		英大期货	2,367		-2,230		
67		先融期货	2,319		-1,427		
68		福能期货	2,287		-238		
69		江西瑞奇	2,275		-611		
70		北京金鹏	2,253		-5,767		
