								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150618	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	810		314		
2		广发期货	717		375		
3		兴证期货	700		161		
4		中国国际	648		111		
5		申银万国	606		364		
6		新湖期货	576		-93		
7		东航期货	540		12		
8		徽商期货	487		-147		
9		中信期货	417		96		
10		中衍期货	366		39		
11		银河期货	361		20		
12		津投期货	313		71		
13		鲁证期货	306		-148		
14		中融汇信	276		-4		
15		南华期货	267		160		
16		万达期货	243		-12		
17		长江期货	232		61		
18		中信建投	218		-171		
19		光大期货	207		-81		
20		安粮期货	205		74		
21		一德期货	195		103		
22		方正中期	155		7		
23		弘业期货	153		57		
24		国泰君安	141		-222		
25		国投期货	138		-237		
26		美尔雅期货	135		74		
27		迈科期货	130		64		
28		中大期货	126		49		
29		金友期货	119		28		
30		浙商期货	115		-242		
31		招金期货	94		13		
32		东方汇金	94		17		
33		宝城期货	94		48		
34		中辉期货	93		-54		
35		天风期货	92		63		
36		西南期货	87		24		
37		北京首创	82		-175		
38		神华期货	81		-29		
39		信达期货	76		46		
40		集成期货	69		-138		
41		国海良时	67		-254		
42		海通期货	58		-26		
43		西部期货	57		-43		
44		华鑫期货	52		31		
45		冠通期货	51		30		
46		国金期货	46		34		
47		上海中期	46		-23		
48		新晟期货	45		44		
49		中粮期货	43		0		
50		国信期货	42		-3		
51		渤海期货	42		38		
52		国联期货	42		-31		
53		江信国盛	42		42		
54		金元期货	41		29		
55		金瑞期货	41		32		
56		江西瑞奇	40		-26		
57		海航东银	40		-103		
58		招商期货	39		20		
59		中原期货	39		17		
60		瑞达期货	39		12		
61		先融期货	36		-20		
62		恒泰期货	36		-64		
63		江苏新纪元	35		-83		
64		平安期货	35		-41		
65		华安期货	33		-38		
66		中投期货	33		-18		
67		华泰期货	32		-30		
68		锦泰期货	31		21		
69		湖南金信	31		11		
70		格林大华	31		-105		
71		上海东亚	30		30		
72		深圳瑞龙	30		-12		
73		东吴期货	27		21		
74		南证期货	26		22		
75		宏源期货	26		-91		
76		五矿期货	26		26		
77		国贸期货	22		-40		
78		国都期货	20		5		
79		中州期货	20		-60		
80		浙江新世纪	20		-58		
81		东证期货	20		-47		
82		第一创业	17		-4		
83		华龙期货	16		13		
84		摩根大通	16		11		
85		国元期货	14		10		
86		广永期货	13		-4		
87		华创期货	13		-16		
88		安信期货	11		-11		
89		红塔期货	10		-30		
90		广州期货	9		4		
91		长安期货	8		8		
92		河北恒银	8		8		
93		大连良运	8		-10		
94		倍特期货	8		-28		
95		英大期货	8		-115		
96		天鸿期货	8		8		
97		民生期货	7		-5		
98		上海大陆	7		-8		
99		财达期货	6		6		
100		东海期货	6		4		
101		海证期货	6		-3		
102		首创京都	6		0		
103		银建期货	5		4		
104		大地期货	5		4		
105		金石期货	4		-2		
106		铜冠金源	4		-4		
107		道通期货	4		2		
108		建信期货	3		-10		
109		鑫鼎盛期货	2		1		
110		华西期货	2		-10		
111		德盛期货	2		-6		
112		上海中财	2		-2		
113		创元期货	2		-10		
114		华融期货	2		-9		
115		华联期货	2		2		
116		大有期货	2		-104		
117		中钢期货	2		-4		
118		文峰期货	1		-12		
119		山西三立	1		0		
120		和合期货	1		1		
121		江苏东华	1		-15		
总计				12,528		-389		

名次		会员简称	持买单量	增减		
1		国投期货	4,118		-133		
2		中粮期货	3,227		19		
3		南华期货	2,047		-236		
4		国信期货	1,540		6		
