								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161215	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	56,081		263		
2		华泰期货	15,763		-8,256		
3		中信期货	13,906		-715		
4		华安期货	13,350		2,923		
5		方正中期	12,983		-4,853		
6		永安期货	12,790		-4,529		
7		东航期货	10,305		-2,315		
8		国泰君安	9,855		-3,846		
9		南华期货	9,265		3,905		
10		徽商期货	8,968		-2,258		
11		光大期货	8,953		731		
12		国投安信	8,833		-1,596		
13		广州金控	8,080		-1,612		
14		鲁证期货	7,177		-2,937		
15		招商期货	7,169		105		
16		东证期货	6,796		1,161		
17		金元期货	6,203		-460		
18		兴证期货	6,182		-3,589		
19		中粮期货	5,881		2,023		
20		申银万国	5,618		-6,695		
21		国信期货	5,445		-152		
22		冠通期货	5,326		-35		
23		银河期货	5,279		-2,963		
24		新湖期货	5,081		1,463		
25		西部期货	4,796		-2,976		
26		广发期货	4,671		-4,310		
27		美尔雅期货	4,623		-2,812		
28		长江期货	4,584		-146		
29		中信建投	4,386		-6,486		
30		上海中财	4,090		556		
31		一德期货	4,050		-632		
32		国海良时	4,014		-4,628		
33		中国国际	3,862		-486		
34		浙商期货	3,845		651		
35		格林大华	3,709		1,725		
36		弘业期货	3,532		-2,061		
37		宏源期货	3,456		-2,447		
38		江苏新纪元	3,434		2,140		
39		中融汇信	3,416		547		
40		北京首创	3,395		-386		
41		天风期货	3,315		3,131		
42		上海中期	3,276		1,417		
43		海航期货	3,202		1,529		
44		宝城期货	3,177		36		
45		瑞达期货	3,172		-1,170		
46		东方汇金	2,934		-8,992		
47		华信万达	2,724		-2,427		
48		安粮期货	2,605		632		
49		中衍期货	2,426		-2,537		
50		中辉期货	2,419		374		
51		上海大陆	2,412		361		
52		信达期货	2,375		-119		
53		中大期货	2,283		-2,196		
54		华创期货	2,155		-370		
55		铜冠金源	1,979		589		
56		上海东亚	1,940		-1,926		
57		金瑞期货	1,922		-2,346		
58		国联期货	1,900		-307		
59		国都期货	1,802		-539		
60		渤海期货	1,712		-142		
61		国富期货	1,648		75		
62		中航期货	1,617		461		
63		国金期货	1,571		-507		
64		大地期货	1,543		-699		
65		广州期货	1,478		-182		
66		华西期货	1,470		-360		
67		东海期货	1,330		-1,239		
68		恒泰期货	1,313		257		
69		国贸期货	1,245		326		
70		华融期货	1,209		-541		
71		五矿经易	1,177		-2,074		
72		深圳瑞龙	1,166		-436		
73		迈科期货	1,147		-2,098		
74		倍特期货	1,023		43		
75		中投期货	986		-182		
76		国元期货	977		-193		
77		福能期货	948		-1,561		
78		英大期货	906		-909		
79		民生期货	876		-1,076		
80		创元期货	874		-17		
81		津投期货	868		-188		
82		华鑫期货	817		-1,938		
83		大越期货	810		-205		
84		华联期货	798		37		
85		首创京都	790		-1,834		
86		浙江新世纪	790		-355		
87		建信期货	786		-193		
88		中原期货	783		-1,615		
89		江西瑞奇	775		26		
90		先融期货	730		-641		
91		集成期货	723		-36		
92		锦泰期货	712		-688		
93		招金期货	694		-145		
94		金石期货	689		179		
95		德盛期货	638		-403		
96		大有期货	631		-220		
97		东兴期货	631		184		
98		平安期货	565		-344		
99		混沌天成	559		419		
100		中天期货	435		-607		
101		中金期货	409		183		
102		中州期货	401		7		
103		同信久恒	401		-1,750		
104		东吴期货	397		-149		
105		新晟期货	384		-379		
106		海证期货	377		233		
107		汇鑫期货	376		-293		
108		盛达期货	370		362		
109		红塔期货	340		-2		
110		西南期货	286		35		
111		南证期货	283		-518		
112		财达期货	283		-198		
113		长安期货	280		-646		
114		华闻期货	268		175		
115		神华期货	250		-379		
116		和合期货	238		-31		
117		大连良运	222		-92		
118		华龙期货	203		73		
119		兴业期货	201		-237		
120		云晨期货	196		104		
121		北京金鹏	192		-474		
122		通惠期货	180		-184		
123		道通期货	179		-352		
124		中钢期货	175		-15		
125		深圳金汇	167		-444		
126		天富期货	161		-2		
127		江信国盛	150		40		
128		文峰期货	131		-288		
129		中银国际	117		-261		
130		新疆天利	108		-17		
131		金信期货	107		44		
132		河北恒银	102		-26		
133		天鸿期货	95		71		
134		江苏东华	85		-217		
135		大通期货	83		55		
136		山金期货	77		14		
137		九州期货	73		3		
138		鑫鼎盛期货	61		35		
139		上海浙石	60		59		
140		华金期货	56		-395		
141		第一创业	51		-52		
142		晟鑫期货	43		-1,684		
143		山西三立	35		-34		
144		和融期货	5		-37		
总计				416,268		-98,132		

名次		会员简称	持买单量	增减		
1		华信万达	37,741		-504		
2		大地期货	30,481		278		
3		浙商期货	28,342		415		
4		中信期货	21,877		-76		
5		永安期货	21,863		402		
6		海通期货	18,370		1,010		
7		华泰期货	13,296		-362		
8		广发期货	13,188		26		
9		国投安信	10,844		535		
10		银河期货	10,489		353		
11		东航期货	10,406		-105		
12		国泰君安	9,950		-488		
13		国海良时	9,435		-272		
14		上海东亚	9,207		-696		
15		五矿经易	8,936		239		
16		格林大华	8,872		1,338		
17		鲁证期货	8,781		-264		
18		光大期货	8,725		1,729		
19		中国国际	8,383		-155		
20		申银万国	7,893		577		
21		中粮期货	7,476		1,539		
22		方正中期	7,333		-780		
23		徽商期货	6,412		228		
24		广州金控	6,386		28		
25		宏源期货	6,209		-1		
26		南华期货	6,027		-115		
27		金瑞期货	5,751		-76		
28		新湖期货	5,663		-698		
29		宝城期货	5,289		112		
30		中融汇信	5,240		1,005		
31		长江期货	5,030		69		
32		中信建投	5,010		347		
33		弘业期货	4,960		461		
34		信达期货	4,912		-335		
35		兴证期货	4,867		-1,066		
36		上海中期	4,856		-288		
37		中投期货	4,625		-63		
38		中金期货	4,495		-403		
39		国信期货	4,493		-997		
40		大越期货	4,459		-4		
41		中银国际	3,950		47		
42		美尔雅期货	3,879		-890		
43		东证期货	3,845		-1,006		
44		中辉期货	3,684		-170		
45		一德期货	3,670		-243		
46		锦泰期货	3,575		252		
47		江西瑞奇	3,490		20		
48		中大期货	3,425		240		
49		华创期货	3,187		41		
50		瑞达期货	3,175		917		
51		倍特期货	3,118		-156		
52		中衍期货	2,857		-33		
53		西部期货	2,844		223		
54		招商期货	2,798		703		
55		中天期货	2,694		51		
56		东海期货	2,554		-123		
57		北京首创	2,336		134		
58		英大期货	2,335		54		
59		华融期货	2,249		-225		
60		迈科期货	2,117		174		
61		国联期货	2,017		329		
62		江苏新纪元	2,010		21		
63		渤海期货	1,975		126		
64		汇鑫期货	1,917		40		
65		广州期货	1,867		-440		
66		华安期货	1,792		518		
67		浙江新世纪	1,783		53		
68		安粮期货	1,707		25		
69		中航期货	1,679		-664		
70		上海中财	1,632		-33		
71		恒泰期货	1,594		-176		
72		建信期货	1,532		-139		
73		福能期货	1,408		141		
74		国贸期货	1,382		119		
75		华联期货	1,380		198		
76		国金期货	1,346		168		
77		东吴期货	1,312		4		
78		国富期货	1,306		-268		
79		民生期货	1,292		-204		
80		金元期货	1,280		116		
81		冠通期货	1,247		377		
82		平安期货	1,150		-69		
83		江信国盛	1,136		83		
84		东方汇金	1,132		-36		
85		大有期货	1,103		128		
86		红塔期货	1,081		-18		
87		海航期货	1,071		108		
88		南证期货	1,037		13		
89		上海大陆	1,034		94		
90		中州期货	1,030		-34		
91		国元期货	1,026		63		
92		德盛期货	1,002		-40		
93		华西期货	986		264		
94		招金期货	957		-45		
95		混沌天成	915		50		
96		集成期货	867		9		
97		先融期货	776		-57		
98		创元期货	752		-32		
99		江苏东华	730		27		
100		中原期货	730		-55		
101		华鑫期货	717		-471		
102		大连良运	698		-6		
103		新晟期货	681		-60		
104		深圳瑞龙	676		11		
105		东兴期货	624		73		
106		天风期货	605		-139		
107		首创京都	538		38		
108		天鸿期货	526		-8		
109		神华期货	524		45		
110		西南期货	511		15		
111		兴业期货	437		83		
112		文峰期货	423		32		
113		道通期货	373		11		
114		华闻期货	366		29		
115		金信期货	351		19		
116		财达期货	326		60		
117		云晨期货	323		-38		
118		铜冠金源	317		17		
119		深圳金汇	295		-39		
120		晟鑫期货	291		4		
121		天富期货	257		21		
122		金石期货	254		-13		
123		中钢期货	219		31		
124		同信久恒	217		-85		
125		津投期货	217		93		
126		华龙期货	204		-1		
127		海证期货	151		-135		
128		国都期货	142		15		
129		北京金鹏	137		-12		
130		和合期货	136		-9		
131		山金期货	136		-24		
132		九州期货	127		-31		
133		河北恒银	117		-10		
134		第一创业	104		-18		
135		摩根大通	90		0		
136		长安期货	80		15		
137		鑫鼎盛期货	70		51		
138		新疆天利	42		-2		
139		盛达期货	39		-1		
140		山西三立	31		-3		
141		通惠期货	29		2		
142		大通期货	28		-4		
143		东方期货	8		0		
144		华金期货	5		-1		
145		和融期货	3		0		
146		黑龙江时代	2		0		
总计				532,774		3,272		

名次		会员简称	持卖单量	增减		
1		永安期货	57,614		630		
2		中粮期货	43,771		-284		
3		建信期货	40,561		103		
4		国投安信	35,750		-900		
5		光大期货	31,411		-362		
6		弘业期货	22,328		141		
7		北京首创	20,111		1,809		
8		华信万达	19,284		220		
9		鲁证期货	18,550		2,965		
10		华泰期货	17,383		-1,393		
11		东证期货	16,551		20		
12		国泰君安	11,960		2,603		
13		申银万国	11,936		1,787		
14		中国国际	11,845		191		
15		海航期货	11,083		2,794		
16		中信期货	10,703		-1,014		
17		一德期货	10,648		-239		
18		广发期货	10,157		753		
19		方正中期	8,049		2,585		
20		南华期货	7,499		-188		
21		国都期货	6,458		1,161		
22		兴证期货	5,787		-480		
23		创元期货	5,441		-122		
24		西部期货	4,675		737		
25		东方汇金	4,527		716		
26		银河期货	4,322		-478		
27		新湖期货	4,168		-649		
28		广州金控	3,671		-426		
29		金瑞期货	3,508		196		
30		锦泰期货	3,448		174		
31		五矿经易	3,437		-46		
32		宝城期货	3,425		-855		
33		东航期货	3,147		-724		
34		海通期货	3,008		-25		
35		国海良时	2,927		-146		
36		国信期货	2,381		-922		
37		瑞达期货	2,313		73		
38		国金期货	2,276		11		
39		信达期货	2,228		-132		
40		上海东亚	2,195		1,202		
41		深圳瑞龙	2,138		35		
42		混沌天成	2,123		315		
43		宏源期货	1,986		-41		
44		浙商期货	1,976		-244		
45		上海中财	1,835		-1,837		
46		英大期货	1,770		30		
47		东海期货	1,727		-19		
48		上海中期	1,708		44		
49		徽商期货	1,621		-250		
50		金石期货	1,463		-606		
51		迈科期货	1,303		-125		
52		天风期货	1,119		4		
53		招商期货	1,092		-262		
54		长江期货	1,071		-27		
55		金元期货	1,034		193		
56		长安期货	992		5		
57		国富期货	928		8		
58		中信建投	867		-235		
59		上海大陆	840		-404		
60		中钢期货	807		-28		
61		东兴期货	742		88		
62		同信久恒	736		0		
63		平安期货	678		100		
64		渤海期货	645		-192		
65		安粮期货	588		-156		
66		大越期货	575		62		
67		国联期货	554		-103		
68		格林大华	493		107		
69		华西期货	460		-222		
70		集成期货	429		24		
71		福能期货	413		9		
72		中大期货	410		-53		
73		国贸期货	405		50		
74		中融汇信	375		-399		
75		招金期货	335		-27		
76		冠通期货	300		-2,379		
77		华安期货	292		-448		
78		中投期货	273		23		
79		倍特期货	239		-7		
80		华鑫期货	235		16		
81		恒泰期货	234		-5		
82		大地期货	228		-305		
83		新晟期货	217		-76		
84		大有期货	203		-3		
85		美尔雅期货	199		-1		
86		九州期货	187		-2		
87		东吴期货	178		-3		
88		德盛期货	171		-32		
89		江苏新纪元	167		-399		
90		中衍期货	165		-61		
91		中航期货	150		-47		
92		兴业期货	144		44		
93		国元期货	144		-26		
94		海证期货	144		116		
95		浙江新世纪	142		-41		
96		江信国盛	120		-1		
97		中银国际	119		8		
98		广州期货	117		2		
99		华融期货	116		-12		
100		中辉期货	111		-105		
101		津投期货	106		37		
102		文峰期货	105		1		
103		先融期货	95		-43		
104		江西瑞奇	94		51		
105		华闻期货	88		19		
106		中州期货	85		-11		
107		第一创业	77		-1		
108		中原期货	70		20		
109		华联期货	66		0		
110		深圳金汇	66		0		
111		上海浙石	64		60		
112		铜冠金源	53		-38		
113		华金期货	52		31		
114		大连良运	39		-28		
115		汇鑫期货	37		32		
116		南证期货	37		-8		
117		神华期货	36		-15		
118		河北恒银	32		12		
119		红塔期货	31		20		
120		江苏东华	30		-2		
121		和合期货	25		-41		
122		西南期货	21		-49		
123		天富期货	17		-30		
124		山金期货	16		5		
125		道通期货	13		10		
126		财达期货	12		1		
127		华创期货	11		-8		
128		北京金鹏	11		0		
129		云晨期货	10		2		
130		晟鑫期货	9		1		
131		金信期货	9		-2		
132		东方期货	8		0		
133		山西三立	8		0		
134		鑫鼎盛期货	6		0		
135		华龙期货	6		0		
136		中天期货	5		-56		
137		民生期货	3		-282		
138		大通期货	3		-1		
139		盛达期货	2		-1		
140		天鸿期货	2		1		
141		和融期货	0		-1		
总计				532,829		3,272		



会员类别	总成交量	增减		
期货公司会员	416,268		-98,132		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	532,774		3,272		
非期货公司会员	55		0		

会员类别	总持卖单量	增减		
期货公司会员	532,829		3,272		
非期货公司会员	0		0		

