								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150624	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	1,083		609		
2		兴证期货	877		-185		
3		南华期货	873		398		
4		东航期货	816		291		
5		方正中期	733		394		
6		新湖期货	707		-262		
7		集成期货	699		195		
8		中衍期货	664		411		
9		徽商期货	630		170		
10		银河期货	628		357		
11		津投期货	561		119		
12		长江期货	553		283		
13		北京首创	521		38		
14		首创京都	516		425		
15		海航东银	482		481		
16		中国国际	410		-246		
17		国投期货	359		304		
18		中融汇信	356		84		
19		宏源期货	333		293		
20		广发期货	298		171		
21		申银万国	285		131		
22		西部期货	251		226		
23		光大期货	243		-112		
24		万达期货	235		31		
25		中信期货	230		62		
26		摩根大通	220		112		
27		国泰君安	209		-46		
28		东吴期货	204		100		
29		云晨期货	203		201		
30		海通期货	197		105		
31		中信建投	189		72		
32		华泰期货	166		-66		
33		浙商期货	165		51		
34		安粮期货	162		8		
35		江西瑞奇	155		110		
36		鲁证期货	150		-186		
37		先融期货	146		32		
38		金友期货	143		115		
39		国海良时	139		48		
40		一德期货	135		-35		
41		天风期货	134		-10		
42		招金期货	133		82		
43		上海中期	128		-109		
44		中辉期货	119		-23		
45		大有期货	110		97		
46		国贸期货	100		53		
47		信达期货	98		26		
48		中粮期货	95		-196		
49		格林大华	94		-19		
50		华西期货	93		86		
51		平安期货	91		16		
52		东兴期货	88		35		
53		弘业期货	87		-128		
54		神华期货	77		72		
55		建信期货	76		15		
56		金瑞期货	70		47		
57		中航期货	67		59		
58		华安期货	65		-181		
59		上海大陆	65		49		
60		美尔雅期货	64		14		
61		中投期货	60		37		
62		浙江新世纪	60		16		
63		国信期货	58		-142		
64		中大期货	55		46		
65		华鑫期货	54		35		
66		恒泰期货	52		-40		
67		南证期货	52		43		
68		金元期货	51		4		
69		汇鑫期货	51		49		
70		国元期货	51		18		
71		东证期货	50		-214		
72		上海中财	50		18		
73		东海期货	47		37		
74		东方汇金	47		20		
75		国联期货	44		-65		
76		江苏新纪元	41		-63		
77		招商期货	40		-11		
78		深圳瑞龙	40		28		
79		华联期货	39		23		
80		天富期货	38		36		
81		瑞达期货	37		27		
82		安信期货	35		-24		
83		大越期货	32		28		
84		国都期货	31		23		
85		山西三立	31		-5		
86		五矿期货	30		-23		
87		金石期货	28		25		
88		第一创业	28		22		
89		渤海期货	27		17		
90		锦泰期货	26		11		
91		江苏东华	26		21		
92		上海东亚	24		4		
93		大地期货	21		21		
94		山金期货	20		20		
95		湖南金信	20		-10		
96		倍特期货	19		5		
97		民生期货	19		10		
98		英大期货	18		2		
99		天鸿期货	17		15		
100		红塔期货	16		-1		
101		中州期货	15		2		
102		宝城期货	14		-252		
103		海证期货	13		12		
104		冠通期货	12		-21		
105		长安期货	11		10		
106		德盛期货	10		-10		
107		财达期货	9		6		
108		和合期货	9		6		
109		道通期货	9		1		
110		中原期货	8		-11		
111		新晟期货	8		-12		
112		国金期货	7		1		
113		大连良运	7		1		
114		广州期货	6		-5		
115		北京金鹏	6		6		
116		河北恒银	5		5		
117		铜冠金源	4		0		
118		华闻期货	4		4		
119		上海浙石	4		4		
120		迈科期货	4		-15		
121		晟鑫期货	3		-17		
122		华创期货	2		0		
123		中钢期货	2		0		
124		江信国盛	2		-135		
125		鑫鼎盛期货	2		2		
126		盛达期货	2		2		
127		文峰期货	1		-2		
128		西南期货	1		-47		
129		创元期货	1		-7		
总计				19,446		4,865		

名次		会员简称	持买单量	增减		
1		国投期货	3,819		148		
2		中粮期货	3,184		-10		
3		南华期货	1,713		-328		
4		摩根大通	1,697		220		
5		国信期货	1,447		2		
6		万达期货	846		17		
7		中信期货	627		25		
8		北京首创	626		-202		
9		海航东银	612		-233		
10		江苏新纪元	513		0		
11		中国国际	399		-2		
12		永安期货	381		-177		
13		方正中期	351		-6		
14		新湖期货	341		-101		
15		银河期货	273		-1		
16		光大期货	263		3		
17		鲁证期货	256		-3		
18		徽商期货	251		0		
19		东证期货	187		-2		
20		上海中期	180		37		
21		中信建投	162		6		
22		金友期货	158		41		
23		津投期货	150		-29		
24		平安期货	148		47		
25		长江期货	139		-28		
26		东海期货	131		25		
27		广发期货	125		0		
28		东吴期货	112		-12		
29		东方汇金	107		1		
30		银建期货	87		0		
31		瑞达期货	80		0		
32		神华期货	73		62		
33		宏源期货	63		9		
34		天富期货	61		-19		
35		海通期货	60		4		
36		天风期货	60		60		
37		安粮期货	59		23		
38		兴证期货	57		20		
39		国联期货	56		1		
40		东航期货	55		-53		
41		浙商期货	54		0		
42		弘业期货	50		-3		
43		华泰期货	48		-11		
44		信达期货	46		-19		
45		国海良时	44		-13		
46		中辉期货	42		-3		
47		国泰君安	42		2		
48		国贸期货	38		0		
49		申银万国	31		-21		
50		安信期货	31		0		
51		西南期货	30		-1		
52		美尔雅期货	23		6		
53		浙江新世纪	22		-20		
54		中衍期货	22		-10		
55		中原期货	21		0		
56		山金期货	20		20		
57		恒泰期货	20		-16		
58		天鸿期货	20		14		
59		华西期货	19		14		
60		深圳金汇	18		0		
61		一德期货	14		-1		
62		中大期货	13		0		
63		金石期货	13		-1		
64		华龙期货	12		0		
65		南证期货	12		10		
66		国金期货	11		-3		
67		宝城期货	11		-2		
68		深圳瑞龙	11		2		
69		文峰期货	10		0		
70		云晨期货	10		0		
71		格林大华	10		0		
72		华联期货	10		-1		
73		东方期货	10		0		
74		招商期货	9		-8		
75		中投期货	8		0		
76		国都期货	8		0		
77		华闻期货	7		0		
78		五矿期货	6		-3		
79		英大期货	6		2		
80		华鑫期货	6		0		
81		江苏东华	6		4		
82		金瑞期货	6		5		
83		大连良运	6		0		
84		集成期货	6		1		
85		德盛期货	5		0		
86		华安期货	5		0		
87		东兴期货	5		2		
88		晟鑫期货	5		1		
89		招金期货	5		-8		
90		建信期货	4		0		
91		倍特期货	4		-3		
92		财达期货	3		-1		
93		新晟期货	3		0		
94		江西瑞奇	3		-1		
95		山西三立	3		1		
96		渤海期货	2		0		
97		冠通期货	2		0		
98		广州期货	2		-1		
99		红塔期货	2		0		
100		金元期货	2		1		
101		创元期货	2		1		
102		上海中财	2		0		
103		华融期货	2		0		
104		广永期货	2		0		
105		兴业期货	2		0		
106		上海大陆	2		-1		
107		迈科期货	1		0		
108		中州期货	1		-1		
109		海证期货	1		1		
110		大地期货	1		0		
111		华创期货	1		0		
112		和合期货	1		-1		
113		中银国际	1		0		
114		国元期货	1		-2		
115		先融期货	0		-2		
116		湖南金信	0		-2		
117		河北恒银	0		-5		
118		大有期货	0		-100		
119		中航期货	0		-2		
120		中融汇信	0		-5		
总计				20,846		-639		

名次		会员简称	持卖单量	增减		
1		永安期货	5,033		82		
2		首创京都	1,563		-516		
3		光大期货	1,361		106		
4		方正中期	1,343		-31		
5		广发期货	807		12		
6		东航期货	802		65		
7		格林大华	724		-14		
8		新湖期货	649		-44		
9		中国国际	623		20		
10		海航东银	610		-233		
11		中信期货	587		125		
12		中投期货	539		2		
13		国投期货	523		-153		
14		天风期货	315		58		
15		上海中期	282		61		
16		鲁证期货	268		-21		
17		中粮期货	239		-3		
18		东吴期货	190		30		
19		徽商期货	188		42		
20		华安期货	187		1		
21		万达期货	170		2		
22		国泰君安	169		9		
23		南华期货	161		-1		
24		东证期货	155		-16		
25		大连良运	136		1		
26		浙商期货	133		21		
27		国联期货	128		-5		
28		海通期货	108		19		
29		国信期货	105		2		
30		冠通期货	103		-10		
31		北京首创	98		-75		
32		宝城期货	91		-6		
33		铜冠金源	91		0		
34		中辉期货	91		6		
35		银河期货	85		33		
36		招商期货	85		0		
37		国海良时	85		0		
38		申银万国	84		10		
39		英大期货	83		0		
40		美尔雅期货	81		6		
41		华泰期货	81		-29		
42		江西瑞奇	75		-70		
43		大越期货	70		0		
44		国都期货	66		31		
45		云晨期货	66		-1		
46		一德期货	61		10		
47		深圳瑞龙	61		0		
48		天富期货	55		-19		
49		金友期货	53		-32		
50		西部期货	53		-49		
51		五矿期货	49		-7		
52		汇鑫期货	46		3		
53		中衍期货	45		-8		
54		中信建投	45		3		
55		弘业期货	43		6		
56		倍特期货	41		-2		
57		中融汇信	40		-5		
58		新晟期货	39		8		
59		兴证期货	37		23		
60		江苏新纪元	36		1		
61		东方汇金	35		10		
62		金石期货	32		3		
63		招金期货	31		3		
64		大地期货	29		-21		
65		金瑞期货	28		17		
66		津投期货	28		-18		
67		华西期货	25		19		
68		中银国际	25		0		
69		中原期货	25		4		
70		上海东亚	24		4		
71		山西三立	23		22		
72		瑞达期货	20		7		
73		国金期货	20		0		
74		南证期货	19		16		
75		信达期货	19		1		
76		宏源期货	18		-100		
77		安信期货	17		3		
78		长江期货	17		-1		
79		文峰期货	16		1		
80		创元期货	15		0		
81		集成期货	15		0		
82		神华期货	14		1		
83		晟鑫期货	14		0		
84		锦泰期货	13		-8		
85		广州期货	13		1		
86		湖南金信	13		0		
87		江苏东华	12		12		
88		民生期货	12		3		
89		上海大陆	11		-2		
90		金元期货	10		0		
91		中大期货	10		1		
92		建信期货	9		0		
93		和合期货	9		8		
94		安粮期货	8		1		
95		迈科期货	7		-4		
96		浙江新世纪	7		0		
97		恒泰期货	6		0		
98		华创期货	5		0		
99		江信国盛	5		0		
100		东海期货	4		0		
101		北京金鹏	4		0		
102		混沌天成	4		0		
103		长安期货	4		1		
104		华龙期货	4		0		
105		中州期货	3		2		
106		华鑫期货	3		0		
107		上海中财	3		-6		
108		鑫鼎盛期货	2		2		
109		平安期货	2		0		
110		华联期货	2		0		
111		华闻期货	2		2		
112		道通期货	1		1		
113		红塔期货	1		-16		
114		深圳金汇	1		0		
115		东兴期货	1		-16		
116		渤海期货	1		-1		
117		银建期货	1		0		
118		大有期货	1		-4		
119		西南期货	1		0		
120		上海通联	1		0		
121		国贸期货	1		0		
122		中航期货	1		1		
123		中钢期货	1		-2		
124		国元期货	1		-11		
125		天鸿期货	0		-1		
126		德盛期货	0		-2		
127		第一创业	0		-20		
总计				20,846		-639		



会员类别	总成交量	增减		
期货公司会员	19,446		4,865		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	20,846		-639		
非期货公司会员	0		0		

会员类别	总持卖单量	增减		
期货公司会员	20,846		-639		
非期货公司会员	0		0		

