								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150706	

			期货公司会员	

名次		会员简称	成交量		增减		
1		永安期货	1,622		792		
2		东航期货	615		265		
3		兴证期货	611		-54		
4		徽商期货	534		155		
5		银河期货	425		103		
6		中国国际	397		65		
7		中信期货	379		94		
8		国泰君安	350		267		
9		一德期货	294		180		
10		万达期货	289		114		
11		光大期货	272		224		
12		首创京都	261		168		
13		鲁证期货	258		62		
14		中融汇信	212		42		
15		方正中期	202		58		
16		大越期货	196		140		
17		申银万国	175		118		
18		华泰期货	158		121		
19		集成期货	156		42		
20		安粮期货	133		117		
21		中衍期货	129		65		
22		中辉期货	120		56		
23		广发期货	114		32		
24		浙商期货	101		53		
25		神华期货	100		94		
26		金元期货	95		74		
27		倍特期货	94		86		
28		国海良时	93		-2		
29		金瑞期货	89		83		
30		中粮期货	87		58		
31		海航东银	87		-191		
32		中大期货	87		65		
33		弘业期货	85		-6		
34		招商期货	83		79		
35		国投期货	76		-252		
36		宝城期货	75		-17		
37		长江期货	71		45		
38		华鑫期货	70		70		
39		国信期货	69		2		
40		中投期货	67		25		
41		渤海期货	62		49		
42		上海中期	60		-70		
43		海通期货	57		12		
44		西南期货	56		-28		
45		平安期货	54		-1		
46		南华期货	53		-205		
47		东证期货	53		19		
48		瑞达期货	48		35		
49		中信建投	46		-77		
50		东海期货	46		36		
51		津投期货	42		-35		
52		深圳瑞龙	40		13		
53		宏源期货	40		19		
54		格林大华	38		-174		
55		恒泰期货	37		33		
56		华创期货	33		10		
57		新湖期货	33		4		
58		上海大陆	33		33		
59		天鸿期货	32		32		
60		湖南金信	31		19		
61		国联期货	31		13		
62		国都期货	30		26		
63		信达期货	30		-38		
64		红塔期货	28		24		
65		晟鑫期货	28		-3		
66		美尔雅期货	27		5		
67		华龙期货	26		-2		
68		东方汇金	24		-56		
69		安信期货	23		16		
70		锦泰期货	22		22		
71		天风期货	20		-4		
72		江西瑞奇	19		-27		
73		天富期货	18		14		
74		华安期货	18		-12		
75		大连良运	18		15		
76		北京金鹏	17		17		
77		深圳金汇	17		17		
78		中原期货	13		13		
79		东吴期货	12		-102		
80		先融期货	11		5		
81		浙江新世纪	11		9		
82		河北恒银	11		10		
83		江苏东华	11		-6		
84		江苏新纪元	11		6		
85		招金期货	11		6		
86		东兴期货	10		5		
87		华融期货	9		-11		
88		山西三立	8		-2		
89		汇鑫期货	8		-15		
90		江信国盛	8		8		
91		金石期货	8		4		
92		广州期货	7		-91		
93		华联期货	7		6		
94		北京首创	7		-13		
95		文峰期货	6		1		
96		南证期货	6		6		
97		金友期货	6		-29		
98		和合期货	5		1		
99		五矿期货	5		3		
100		民生期货	5		3		
101		建信期货	4		-11		
102		银建期货	4		-2		
103		中州期货	4		3		
104		第一创业	3		2		
105		英大期货	3		-10		
106		迈科期货	3		-1		
107		海证期货	3		3		
108		中钢期货	3		2		
109		创元期货	2		-32		
110		华西期货	2		-15		
111		国贸期货	2		-10		
112		道通期货	2		2		
113		国金期货	2		-5		
114		大有期货	2		0		
115		长安期货	2		0		
116		兴业期货	2		2		
117		冠通期货	2		-75		
118		上海中财	1		-9		
119		大地期货	1		1		
120		中航期货	1		0		
121		西部期货	1		0		
122		国元期货	1		-2		
123		财达期货	1		-1		
总计				10,868		2,902		

名次		会员简称	持买单量	增减		
1		国投期货	4,075		-29		
2		中粮期货	3,197		-85		
3		摩根大通	1,740		0		
4		南华期货	1,721		-34		
5		国信期货	1,292		-10		
6		中信期货	910		8		
7		万达期货	864		61		
8		海航东银	731		21		
9		江苏新纪元	515		-1		
10		方正中期	401		29		
11		光大期货	291		4		
12		徽商期货	273		-90		
13		银河期货	211		61		
14		上海中期	210		-1		
15		东证期货	199		20		
16		永安期货	197		27		
17		瑞达期货	189		4		
18		中国国际	175		-177		
19		广发期货	170		12		
20		鲁证期货	162		1		
21		新湖期货	150		-21		
22		东方汇金	137		24		
23		北京首创	117		-3		
24		东海期货	113		2		
25		中信建投	108		-5		
26		长江期货	105		8		
27		金友期货	100		0		
28		银建期货	83		0		
29		海通期货	67		-17		
30		天富期货	61		-10		
31		国泰君安	58		20		
32		宏源期货	56		-6		
33		中辉期货	55		-15		
34		东航期货	55		-10		
35		平安期货	53		-10		
36		西南期货	51		51		
37		兴证期货	44		-6		
38		申银万国	40		16		
39		华泰期货	38		5		
40		浙商期货	38		15		
41		信达期货	37		0		
42		津投期货	35		-5		
43		中投期货	35		27		
44		广州期货	32		7		
45		弘业期货	30		-31		
46		恒泰期货	29		3		
47		金瑞期货	25		23		
48		中衍期货	24		-27		
49		浙江新世纪	22		1		
50		江苏东华	22		11		
51		中原期货	21		1		
52		深圳金汇	21		3		
53		招商期货	20		10		
54		国海良时	19		-1		
55		安粮期货	18		-21		
56		美尔雅期货	18		2		
57		国联期货	17		-14		
58		华龙期货	14		2		
59		招金期货	14		9		
60		宝城期货	13		-1		
61		格林大华	11		-2		
62		山金期货	10		0		
63		文峰期货	10		0		
64		东方期货	10		0		
65		云晨期货	10		0		
66		中大期货	9		1		
67		五矿期货	9		3		
68		南证期货	8		2		
69		倍特期货	8		0		
70		中融汇信	7		7		
71		神华期货	7		-94		
72		财达期货	6		1		
73		华鑫期货	6		0		
74		江西瑞奇	6		4		
75		深圳瑞龙	6		-3		
76		晟鑫期货	6		0		
77		湖南金信	5		5		
78		混沌天成	5		0		
79		汇鑫期货	5		5		
80		集成期货	4		0		
81		一德期货	4		1		
82		渤海期货	4		-50		
83		冠通期货	4		2		
84		大连良运	4		0		
85		第一创业	3		1		
86		安信期货	3		2		
87		国金期货	3		0		
88		华联期货	3		1		
89		新晟期货	3		0		
90		道通期货	3		2		
91		国贸期货	3		-1		
92		锦泰期货	2		2		
93		天风期货	2		-8		
94		英大期货	2		2		
95		红塔期货	2		-4		
96		华创期货	2		2		
97		东兴期货	2		0		
98		建信期货	2		0		
99		华安期货	2		0		
100		山西三立	2		0		
101		国元期货	2		1		
102		北京金鹏	2		0		
103		中银国际	2		0		
104		先融期货	2		-2		
105		金石期货	1		-4		
106		海证期货	1		1		
107		东吴期货	1		0		
108		兴业期货	1		-2		
109		中钢期货	1		0		
110		金元期货	1		1		
111		江信国盛	1		1		
112		创元期货	1		0		
113		和合期货	0		-1		
114		天鸿期货	0		-32		
115		大地期货	0		-1		
116		河北恒银	0		-1		
117		迈科期货	0		-2		
118		华融期货	0		-1		
119		中航期货	0		-1		
120		西部期货	0		-1		
总计				19,737		-305		

名次		会员简称	持卖单量	增减		
1		永安期货	4,062		-657		
2		首创京都	1,750		-143		
3		光大期货	1,228		130		
4		方正中期	1,090		-1		
5		格林大华	927		-20		
6		中信期货	877		35		
7		万达期货	824		-18		
8		广发期货	799		-50		
9		海航东银	731		24		
10		东航期货	652		5		
11		大连良运	580		-6		
12		鲁证期货	534		153		
13		中投期货	506		0		
14		中粮期货	460		10		
15		中国国际	422		4		
16		国泰君安	344		210		
17		新湖期货	299		-4		
18		国投期货	274		5		
19		天风期货	253		0		
20		华安期货	181		-2		
21		徽商期货	170		14		
22		东吴期货	162		0		
23		东证期货	142		7		
24		国联期货	130		-1		
25		津投期货	119		-17		
26		上海中期	116		-55		
27		大越期货	111		96		
28		信达期货	111		20		
29		一德期货	107		29		
30		铜冠金源	89		0		
31		西部期货	82		0		
32		江西瑞奇	71		-13		
33		美尔雅期货	70		9		
34		招商期货	67		-15		
35		云晨期货	64		0		
36		国海良时	61		0		
37		华泰期货	59		7		
38		金友期货	57		0		
39		天富期货	53		0		
40		五矿期货	52		0		
41		海通期货	51		-6		
42		浙商期货	49		-4		
43		深圳瑞龙	48		-3		
44		南华期货	47		-3		
45		中融汇信	47		7		
46		宝城期货	41		24		
47		国信期货	41		-29		
48		中衍期货	39		-12		
49		弘业期货	37		-6		
50		江苏新纪元	36		2		
51		金瑞期货	35		24		
52		瑞达期货	32		0		
53		申银万国	31		-15		
54		招金期货	30		0		
55		江苏东华	30		0		
56		英大期货	29		-1		
57		中银国际	25		0		
58		中原期货	23		0		
59		中信建投	22		1		
60		国都期货	22		-10		
61		宏源期货	21		0		
62		中辉期货	21		-15		
63		德盛期货	19		0		
64		银河期货	18		12		
65		兴证期货	18		-17		
66		长江期货	17		7		
67		倍特期货	15		4		
68		集成期货	12		0		
69		金元期货	12		2		
70		建信期货	11		0		
71		锦泰期货	10		10		
72		新晟期货	10		0		
73		上海大陆	10		-5		
74		安信期货	10		1		
75		广州期货	9		0		
76		金石期货	9		4		
77		冠通期货	8		0		
78		中大期货	8		0		
79		华创期货	8		1		
80		北京首创	7		2		
81		迈科期货	6		1		
82		民生期货	6		-3		
83		国贸期货	6		1		
84		浙江新世纪	5		0		
85		华融期货	5		2		
86		恒泰期货	5		2		
87		江信国盛	4		-1		
88		华联期货	4		0		
89		安粮期货	4		0		
90		混沌天成	4		0		
91		大地期货	4		0		
92		东海期货	4		0		
93		华鑫期货	3		0		
94		南证期货	3		0		
95		海证期货	3		0		
96		平安期货	2		0		
97		长安期货	2		0		
98		中州期货	2		0		
99		神华期货	1		0		
100		渤海期货	1		0		
101		红塔期货	1		0		
102		和合期货	1		0		
103		华西期货	1		0		
104		东兴期货	1		0		
105		湖南金信	1		-22		
106		国元期货	1		0		
107		广永期货	1		0		
108		汇鑫期货	1		1		
109		上海中财	1		-1		
110		文峰期货	0		-6		
111		中钢期货	0		-1		
112		北京金鹏	0		-5		
113		先融期货	0		-1		
114		西南期货	0		-1		
115		创元期货	0		-2		
总计				19,737		-305		



会员类别	总成交量	增减		
期货公司会员	10,868		2,902		
非期货公司会员	0		0		

会员类别	总持买单量	增减		
期货公司会员	19,737		-305		
非期货公司会员	0		0		

会员类别	总持卖单量	增减		
期货公司会员	19,737		-305		
非期货公司会员	0		0		

