								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20160825	

			期货公司会员	

名次		会员简称	成交量		增减		
1		华泰期货	22,911		8,687		
2		永安期货	22,568		5,055		
3		海通期货	17,471		5,195		
4		徽商期货	13,045		5,753		
5		华信万达	12,099		3,710		
6		光大期货	12,054		5,047		
7		方正中期	11,432		3,281		
8		广永期货	10,689		3,835		
9		东证期货	10,416		5,797		
10		中信期货	10,340		3,621		
11		东航期货	9,714		321		
12		国泰君安	9,587		2,260		
13		国投安信	9,553		2,118		
14		招商期货	8,946		4,353		
15		兴证期货	8,166		2,346		
16		南华期货	7,723		1,655		
17		冠通期货	6,993		6,304		
18		国信期货	6,942		4,402		
19		鲁证期货	6,561		2,337		
20		中信建投	6,258		2,233		
21		华安期货	5,910		2,863		
22		广发期货	5,847		-1,443		
23		渤海期货	5,779		5,051		
24		申银万国	5,560		-504		
25		浙商期货	5,446		60		
26		英大期货	5,242		4,332		
27		一德期货	4,872		4,258		
28		中粮期货	4,865		1,243		
29		中国国际	3,973		1,776		
30		银河期货	3,961		454		
31		格林大华	3,788		674		
32		长江期货	3,707		645		
33		中辉期货	3,601		1,732		
34		东方汇金	3,344		982		
35		迈科期货	3,307		2,438		
36		国海良时	3,211		-2,667		
37		中大期货	3,184		-768		
38		宏源期货	3,159		-550		
39		中衍期货	3,089		1,356		
40		瑞达期货	3,047		849		
41		信达期货	3,021		1,789		
42		新湖期货	3,004		441		
43		西部期货	2,970		362		
44		大地期货	2,855		29		
45		上海中期	2,810		815		
46		弘业期货	2,674		893		
47		北京首创	2,602		1,185		
48		安粮期货	2,478		487		
49		倍特期货	2,467		1,995		
50		同信久恒	2,283		1,152		
51		金瑞期货	2,189		995		
52		上海大陆	2,088		1,076		
53		中融汇信	1,969		-162		
54		平安期货	1,948		733		
55		国元期货	1,821		801		
56		广州期货	1,770		151		
57		宝城期货	1,687		921		
58		首创京都	1,650		462		
59		国都期货	1,597		868		
60		五矿经易	1,571		-950		
61		红塔期货	1,491		620		
62		先融期货	1,489		387		
63		国金期货	1,448		912		
64		国联期货	1,388		300		
65		集成期货	1,320		175		
66		国富期货	1,229		-3,369		
67		德盛期货	1,195		532		
68		建信期货	1,190		-697		
69		金元期货	1,188		-684		
70		中航期货	1,145		304		
71		中投期货	1,061		676		
72		华鑫期货	1,047		403		
73		海航期货	1,043		496		
74		大有期货	1,042		287		
75		福能期货	1,037		40		
76		东海期货	1,021		516		
77		津投期货	1,018		852		
78		美尔雅期货	989		-5,361		
79		恒泰期货	980		730		
80		大越期货	953		352		
81		上海中财	946		407		
82		江苏新纪元	861		485		
83		西南期货	861		460		
84		华联期货	828		152		
85		银建期货	821		371		
86		江西瑞奇	805		49		
87		华西期货	801		465		
88		国贸期货	752		5		
89		兴业期货	671		-143		
90		中州期货	647		395		
91		神华期货	636		-197		
92		北京金鹏	611		554		
93		深圳瑞龙	607		-630		
