								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20150421	

			期货公司会员	

名次		会员简称	成交量		增减		
1		徽商期货	2,437		1,095		
2		新湖期货	2,144		-152		
3		永安期货	1,879		512		
4		申银万国	1,398		-615		
5		东航期货	1,045		44		
6		集成期货	926		126		
7		方正中期	923		335		
8		中融汇信	733		123		
9		兴证期货	703		-320		
10		中大期货	702		-130		
11		招金期货	661		161		
12		国泰君安	606		4		
13		长江期货	588		179		
14		南华期货	560		74		
15		银河期货	555		-98		
16		海通期货	532		-573		
17		宝城期货	515		53		
18		东方汇金	471		-25		
19		中信建投	470		212		
20		一德期货	470		-53		
21		国投期货	458		78		
22		中辉期货	439		55		
23		中衍期货	435		-32		
24		晟鑫期货	428		169		
25		广发期货	414		137		
26		国海良时	399		126		
27		大越期货	399		300		
28		万达期货	379		-29		
29		瑞达期货	336		-278		
30		安粮期货	329		180		
31		光大期货	298		-189		
32		中国国际	293		-545		
33		浙商期货	288		148		
34		鲁证期货	288		26		
35		中航期货	283		28		
36		中信期货	260		47		
37		格林大华	251		-318		
38		中粮期货	230		22		
39		弘业期货	220		-8		
40		宏源期货	220		-273		
41		深圳瑞龙	219		101		
42		金元期货	214		47		
43		国贸期货	211		82		
44		大有期货	202		133		
45		江苏新纪元	198		108		
46		汇鑫期货	198		91		
47		美尔雅期货	192		-68		
48		东海期货	186		110		
49		国信期货	184		124		
50		东证期货	181		-173		
51		上海中期	181		20		
52		中投期货	181		87		
53		信达期货	172		-77		
54		招商期货	166		97		
55		首创京都	161		133		
56		津投期货	158		-244		
57		金友期货	148		77		
58		英大期货	146		-46		
59		倍特期货	139		-7		
60		华联期货	133		47		
61		国元期货	133		17		
62		华泰长城	130		-9		
63		冠通期货	122		-268		
64		北京首创	118		-300		
65		安信期货	117		9		
66		上海大陆	117		15		
67		大地期货	114		-8		
68		海航东银	112		-115		
69		五矿期货	105		11		
70		建信期货	104		19		
71		上海中财	104		23		
72		广州期货	102		58		
73		中银国际	100		57		
74		创元期货	97		-48		
75		东吴期货	96		37		
76		山西三立	96		-5		
77		渤海期货	93		37		
78		天富期货	90		45		
79		西部期货	90		71		
80		德盛期货	90		-15		
81		先融期货	86		72		
82		天鸿期货	86		86		
83		恒泰期货	83		4		
84		迈科期货	80		34		
85		金石期货	70		43		
86		北京金鹏	70		61		
87		华安期货	66		5		
88		中州期货	63		15		
89		南证期货	63		47		
90		国联期货	57		-234		
91		神华期货	57		-8		
92		华海期货	50		-14		
93		中原期货	50		5		
94		平安期货	46		20		
95		江西瑞奇	44		-42		
96		东兴期货	40		23		
97		深圳金汇	38		14		
98		国金期货	36		-9		
99		华鑫期货	34		19		
100		华西期货	34		4		
101		同信久恒	32		-89		
102		云晨期货	28		24		
103		金瑞期货	28		18		
104		广永期货	28		4		
105		华创期货	27		21		
106		西南期货	27		23		
107		湖南金信	27		22		
108		铜冠金源	24		-10		
109		锦泰期货	20		-16		
110		上海东亚	20		20		
111		文峰期货	16		-9		
112		兴业期货	16		16		
113		民生期货	16		14		
114		银建期货	16		-14		
115		华融期货	15		-10		
116		国都期货	14		-79		
117		大连良运	13		-97		
118		浙江新世纪	10		-112		
119		鑫鼎盛期货	10		5		
120		和合期货	10		-9		
121		天风期货	9		-1		
122		华龙期货	9		-118		
123		财达期货	8		-9		
124		河北恒银	7		1		
125		长安期货	4		-19		
126		道通期货	4		4		
127		大通期货	4		2		
128		第一创业	3		3		
129		山金期货	2		0		
130		中钢期货	1		-12		
131		江信国盛	1		-5		
132		海证期货	1		-17		
总计				32,268		565		

名次		会员简称	持买单量	增减		
1		永安期货	2,456		39		
2		新湖期货	2,287		-118		
3		北京首创	2,059		-6		
4		国投期货	1,864		-2		
5		国信期货	1,533		0		
6		安粮期货	1,112		-8		
7		中粮期货	1,103		-24		
8		方正中期	872		-24		
9		万达期货	806		-22		
10		宝城期货	514		64		
11		海航东银	424		0		
12		鲁证期货	237		16		
13		广发期货	214		55		
14		中国国际	197		-22		
15		华泰长城	180		7		
16		光大期货	180		75		
17		银河期货	177		6		
18		浙商期货	161		-21		
19		大越期货	155		121		
20		东海期货	147		19		
21		东证期货	127		-3		
22		津投期货	124		16		
23		南华期货	120		78		
24		上海中期	118		20		
25		中信建投	116		6		
26		弘业期货	106		0		
27		中信期货	106		-30		
28		大有期货	101		100		
29		国海良时	100		-45		
30		徽商期货	90		-55		
31		建信期货	84		5		
32		银建期货	71		5		
33		一德期货	69		-8		
34		恒泰期货	69		-5		
35		东航期货	68		5		
36		兴证期货	63		42		
37		中大期货	61		2		
38		国泰君安	59		-4		
39		中辉期货	58		16		
40		海通期货	55		-14		
41		上海大陆	53		0		
42		长江期货	51		-10		
43		浙江新世纪	46		4		
44		东方汇金	46		-20		
45		宏源期货	41		35		
46		中投期货	39		0		
47		金瑞期货	38		0		
48		金友期货	37		-6		
49		先融期货	33		22		
50		金石期货	32		20		
51		中衍期货	28		8		
52		大连良运	27		1		
53		五矿期货	27		16		
54		大地期货	26		-100		
55		招金期货	25		0		
56		英大期货	23		-18		
57		锦泰期货	22		5		
58		北京金鹏	22		0		
59		汇鑫期货	22		-12		
60		申银万国	20		4		
61		天富期货	20		2		
62		国贸期货	19		15		
63		东吴期货	18		3		
64		国联期货	16		-16		
65		倍特期货	15		5		
66		信达期货	15		6		
67		神华期货	13		3		
68		华龙期货	12		-1		
69		中州期货	11		-10		
70		中航期货	11		-1		
71		华安期货	10		1		
72		中融汇信	10		5		
73		江西瑞奇	10		0		
74		美尔雅期货	9		4		
75		渤海期货	8		1		
76		红塔期货	8		0		
77		中银国际	8		0		
78		铜冠金源	8		8		
