								大连商品交易所 成交量_买持仓_卖持仓排名	

品种代码：cs		Date：20161226	

			期货公司会员	

名次		会员简称	成交量		增减		
1		海通期货	105,012		27,890		
2		永安期货	29,551		855		
3		方正中期	28,891		9,658		
4		中信期货	28,296		6,624		
5		鲁证期货	21,375		12,112		
6		国投安信	20,254		-690		
7		华泰期货	19,712		-365		
8		中信建投	19,303		13,197		
9		徽商期货	18,848		2,326		
10		国泰君安	18,173		1,231		
11		光大期货	17,454		1,830		
12		东航期货	17,409		1,739		
13		银河期货	16,391		5,422		
14		广发期货	16,156		3,557		
15		南华期货	15,351		5,667		
16		华安期货	15,114		3,716		
17		一德期货	14,748		7,896		
18		招商期货	14,271		5,498		
19		广州金控	14,247		-1,526		
20		中粮期货	13,908		7,914		
21		华信万达	13,427		-7,593		
22		兴证期货	12,697		2,535		
23		金元期货	10,841		-213		
24		新湖期货	10,446		4,297		
25		中国国际	10,426		3,510		
26		建信期货	9,687		7,322		
27		申银万国	9,294		3,471		
28		北京首创	9,138		4,709		
29		浙商期货	8,981		3,269		
30		长江期货	8,629		2,291		
31		上海中期	8,277		476		
32		西部期货	7,962		2,077		
33		国信期货	7,778		579		
34		东证期货	7,756		2,807		
35		宏源期货	7,564		198		
36		国海良时	7,512		3,687		
37		中辉期货	7,316		3,595		
38		上海东亚	7,239		4,230		
39		弘业期货	7,191		2,894		
40		金瑞期货	6,587		1,668		
41		大地期货	6,530		-2,849		
42		国联期货	5,916		3,232		
43		中银国际	5,836		-321		
44		中融汇信	5,425		3,372		
45		大越期货	5,385		3,538		
46		五矿经易	5,222		-3,500		
47		中衍期货	5,115		1,512		
48		东海期货	5,052		3,236		
49		信达期货	4,910		1,244		
50		英大期货	4,892		2,371		
51		国都期货	4,695		326		
52		华西期货	4,272		1,818		
53		安粮期货	4,032		439		
54		瑞达期货	3,912		794		
55		美尔雅期货	3,845		-540		
56		冠通期货	3,843		-1,294		
57		迈科期货	3,608		748		
58		倍特期货	3,579		-831		
59		东方汇金	3,574		2,419		
60		海航期货	3,537		-3,720		
61		格林大华	3,349		451		
62		中大期货	3,321		-738		
63		福能期货	3,277		2,284		
64		东兴期货	3,211		2,356		
65		国富期货	3,108		-962		
66		中航期货	2,990		701		
67		中投期货	2,968		1,832		
68		深圳瑞龙	2,915		1,778		
69		华创期货	2,682		547		
70		广州期货	2,560		-592		
71		创元期货	2,468		801		
72		锦泰期货	2,399		1,448		
73		北京金鹏	2,351		1,689		
74		国金期货	2,313		-730		
75		渤海期货	2,279		-1,191		
76		华鑫期货	2,189		986		
77		宝城期货	2,181		360		
78		国元期货	2,156		744		
79		浙江新世纪	2,061		-457		
80		江苏新纪元	2,041		1,234		
81		恒泰期货	2,018		442		
82		上海中财	1,859		935		
83		上海大陆	1,837		-403		
84		招金期货	1,811		847		
85		集成期货	1,720		-1,477		
86		混沌天成	1,720		393		
87		和合期货	1,712		1,526		
88		铜冠金源	1,705		729		
89		金石期货	1,659		451		
90		平安期货	1,552		562		
91		东吴期货	1,473		153		
92		华龙期货	1,422		789		
93		先融期货	1,365		644		
94		江西瑞奇	1,357		122		
95		神华期货	1,320		328		
96		德盛期货	1,295		481		
97		汇鑫期货	1,258		756		
98		西南期货	1,230		-23		
99		津投期货	1,117		661		
100		中原期货	1,034		-28		
101		国贸期货	1,006		221		
102		华联期货	1,002		282		
103		大有期货	994		639		
104		同信久恒	823		394		
105		海证期货	797		387		
106		华融期货	735		-1,237		
107		南证期货	707		-100		
108		中州期货	702		96		
109		兴业期货	677		214		
110		中天期货	668		42		
111		云晨期货	630		553		
